WBICs	Kw_relative_0.25	Kw_relative_0.5	Kw_relative_0.75	Kw_relative_1	Kw_relative_1.25	Kw_relative_1.5	Kw_relative_2	Kw_relative_4
2480100	22.2486251013233	22.1598079823704	21.967086250539	21.5406883074633	20.6460056883869	18.0064361909441	11.752830832851	7.95969357118424
2480200	20.7518464880305	20.3884360133021	20.143667023671	19.9610619971823	19.8255766228447	19.7279907830568	19.46656539054	16.7873064919889
2480800	22.9399503946242	22.9037387863907	22.2363088288447	15.6844263249813	11.3047039399312	9.4638704758316	8.01183318820268	7.0635980670865
2481500	22.6291918690125	22.7494920781539	22.8461112308234	22.9050774857416	22.9054431429178	22.9181186540461	22.8299093502982	21.8676711621562
2481600	22.3104859758929	22.2851174292525	22.2510452496401	22.1742952898406	21.9918387654795	21.6077200799776	16.459427707739	9.05551896658856
2482400	21.7175982234861	21.5227743530144	20.9567045780661	19.6316983818236	16.0283569899916	12.8524640150415	9.90239491611832	9.50106518430605
2482600	21.6149203711317	21.5550976701156	21.3298086074336	20.7920046340055	19.7171344642128	17.3516723084864	11.5733374357038	7.18005560389992
248300	21.9436283829523	21.568469858911	21.3114888770082	21.1480772601153	21.0492853161133	21.0052461769679	21.0271835610645	21.0201776204679
2483100	22.7083554667952	22.5474224189617	17.3497278496765	11.1834745723452	8.63400522431848	7.31405460546836	6.37708931813174	5.60652189646117
2484200	21.0004072463397	21.0004072387265	21.0004072311117	21.0004072238428	21.0004072168547	21.0004072173158	21.0004072078416	21.0004073293841
2484400	22.1413998021671	22.1413998121978	22.1413998213921	22.1413998302052	22.1413998378041	22.1413998459125	22.1413998611729	22.1413999123031
2484600	21.1922505876006	21.1826805528406	21.1080343785988	20.9935177419325	20.8191193311412	20.6362836399229	20.2367347012337	18.7396376370508
2485000	21.3522690098003	21.2172578076929	21.1036632880821	20.9952273063404	20.8309658911462	20.6274790505159	19.6687706577029	11.9549011250741
2485400	22.3654940936805	13.1357925463006	7.6307218778956	6.18493471900133	5.34145245437965	5.39395689444445	5.71968437275633	5.46534526902564
2485500	NA	NA	NA	NA	NA	NA	NA	NA
2485600	21.988979068047	21.9889790680449	21.9889790743642	21.9889790723993	21.9889790725235	21.9889790726403	21.9889790728535	21.9889790734826
2485700	22.385909905034	21.0297632685724	11.6057947062767	7.68626586224786	6.58652534641043	6.21093124957139	5.38811040947713	4.958890445175
2485900	22.0155586484029	21.9462877130708	21.8637302533027	21.5665364339685	21.1897635073368	20.7887917498835	17.9558683370648	11.6352931097692
2486100	22.5154547594313	22.4157259464093	20.5894387767774	13.8531128407861	10.1642236733228	9.11689887142895	8.23962830727146	8.2917098159723
2486200	21.9082290088293	21.5547689908995	21.2923764220137	21.1002863657813	20.9607771999316	20.8639243340937	20.6888879038547	18.9517883029697
2486300	21.8836864241586	21.7133294806962	21.449688735726	21.0109044109757	20.5497088028069	20.1435136577239	15.720527692814	9.23444099976402
