observed	modeled
0.016913	-4.2723e-011
3.7805	18.699
3.5666	2.4154
93.943	61.643
197.89	173.6
352.09	327.15
364.38	375.46
351.57	357.62
341.62	354.63
285.19	305.03
302.2	290.04
189.51	170.8
201.69	193.39
63.314	71.416
-1.4557e-010	-1.889e-011
16.7	8.0981
65.59	49.188
172.56	118.03
293.36	240.79
490.59	464.7
404.61	380.65
460.41	417.26
498.72	450.15
447.11	418.44
382.72	330.24
73.456	57.887
17.29	2.8126
-9.496e-011	-1.5997e-010
0.34931	-1.1667e-010
1.9828	8.0993
137.48	110.42
261.19	224.91
297.59	299.28
417.92	390.12
380.75	341.79
86.394	70.788
30.056	10.725
0.48522	-1.6163e-010
18.332	7.639
20.106	12.493
181.59	117.53
269.5	225.48
430.28	433.47
421.22	385.12
466.22	446.79
284.11	245.28
30.819	10.503
145.38	98.179
287.91	276.05
265.4	256.48
416.95	428.79
495.36	559.26
370.41	361.4
402.35	422.92
262.42	224.54
8.7368	-5.3912e-011
104.45	67.511
153.63	141.9
177.03	215.19
272.46	277.2
351.13	332.93
360.8	353.87
530.89	512
323	341.14
315.26	286.05
131.84	98.981
42.438	30.082
8.4677	0.76122
0.97557	0.071883
0.10647	4.9074
0.77659	0.52568
73.238	64.545
122.66	108.11
198.01	174.01
293.86	276.36
401.53	365.12
353.67	323.5
386.45	359.81
235.2	222.45
133.09	107.12
73.645	42.509
24.961	10.985
13.653	2.6007
-2.1473e-011	-4.7128e-011
97.873	57.856
212.63	156.81
187.01	172.93
281.62	288.47
426.87	424.66
398.68	353.95
510.41	477.76
326.11	255.11
187.75	164
97.245	73.165
26.778	7.0929
3.4692	2.4967e-011
2.0337	-1.0065e-010
9.5675	3.425
7.0294	7.7933
0.45291	8.9255
9.4651	2.3375
65.906	28.732
172.35	145.91
275.79	278.49
545.95	541.55
412.52	339.9
371.14	308.09
358.19	300.47
3.5608	-5.2484e-011
2.8803	1.0616e-011
2.3139	5.5495
27.329	36.452
69.499	57.046
178.73	150.57
197.09	209.25
359.08	330.9
465.03	432.86
274.17	258.67
212.59	198.31
18.575	5.0399
1.0796	10.101
7.5542	-1.2903e-010
12.283	10.533
108.3	90.866
111.56	110.25
264.29	248.97
243.56	173.86
461.74	398.26
395.97	348.2
222.56	191.74
235.33	180.17
139.01	69.223
57.352	10.461
-6.6131e-011	-7.0877e-011
4.0268	1.0028e-010
39.032	7.0841
52.132	44.129
241.01	222.43
473.31	475.49
534.54	514.43
435.51	422.54
479.05	431.24
318.89	310.82
282.74	224.14
234.13	196.34
106.14	73.447
54.535	26.994
20.538	-5.2164e-011
50.628	24.391
80.895	52.364
298.7	272.58
312.32	263.78
379.75	327.22
474.32	403.9
512.46	486.17
393.66	313.92
81.657	43.282
2.7665	-1.1799e-010
0.43331	28.751
53.812	45.71
146.31	146.78
222.45	232.63
262.6	263.13
358.16	321.58
434.95	375.07
388.7	330.97
537.16	463.15
472.07	439.12
327.06	305.3
209.65	164.64
160.74	121.07
31.884	4.4294
4.4154	-2.2327e-010
10.817	-5.6358e-011
10.583	12.587
103.76	48.062
279.2	191.41
404.74	340.8
454.73	340.35
218.19	129.29
95.24	28.683
6.8263	7.1013
86.172	64.166
176.57	112.05
153.23	9.7247
326.51	249.14
336.62	221.53
299.83	221.38
15.961	0.0093551
248.51	167.12
286.32	202.91
2.2865	-1.4336e-010
3.2329	-6.2326e-011
2.3841	-1.7642e-010
35.451	2.8965
88.179	49.754
67.233	29.486
262.01	255.71
308.62	274.03
229.38	209.26
230.13	269.42
357.29	371.79
341.2	360.96
483.48	424.53
451.76	388.13
461.82	388.44
509.37	453.16
2.9722	6.6624e-009
385.77	291.94
150.58	77.202
87.965	24.597
82.695	13.977
1.7054	-1.0194e-010
1.7443	-1.1905e-010
4.7221	5.5623
72.801	52.565
152.98	136.6
168.03	134.68
386.02	287.91
311.59	220.68
262.84	267.65
349.88	317.23
498.57	401.76
571.88	563.8
525.05	487.09
506.99	383.66
440.39	306.82
355.24	253.79
120.95	43.229
3.9337	-5.4948e-011
0.93398	8.0648
57.651	26.902
75.549	31.412
45.352	43.993
58.109	33.128
22.623	2.097
0.37138	0.08566
11.621	7.0235
27.706	24.35
50.373	54.409
57.702	44.2
72.896	51.955
67.636	67.7
86.461	59.788
61.795	37.674
46.142	16.193
44.789	11.115
37.867	5.6706
36.198	10.936
24.988	0.51041
5.7051	2.0123
3.1489	-1.482e-011
-1.4624e-011	-1.0854e-011
11.843	0.24857
58.784	47.323
50.676	13.543
0.46718	-1.1673e-011
14.856	18.614
49.474	30.493
37.998	22.502
23.643	4.6154
41.355	29.081
51.736	41.459
47.975	22.342
27.943	8.9147
18.956	10.928
13.34	9.3156
29.745	8.7946
8.6528	-2.0778e-011
5.1593	17.363
3.5157	8.3627
3.9625	3.1043
-5.2277e-012	1.1255
-1.2371e-011	-1.4781e-011
3.5358	4.7253
3.5884	8.3142
21.982	10.794
21.246	17.343
34.577	36.595
26.873	16.872
42.383	23.18
46.078	22.871
54.425	29.16
40.856	11.789
52.528	32.13
53.481	23.994
51.569	20.371
43.681	8.9616
45.879	13.321
41.075	3.5599
24.871	-3.101e-011
18.161	3.8084
3.0156	1.3779e-013
0.96162	-8.4215e-012
8.2216	16.321
11.205	10.202
54.105	53.452
21.962	14.457
23.371	14.358
21.817	5.7775
8.5283	6.0795
16.718	17.747
11.071	6.215
0.20246	0.52594
19.449	23.846
16.311	35.695
1.467	-1.2432e-011
82.522	49.733
31.505	3.7735
13.544	10.075
10.046	2.1037e-012
1.0462	-5.0049e-012
1.4002	-1.6644e-012
4.6425	0.45626
15.48	6.5071
0.57987	-3.6641e-012
19.638	5.1875
7.0431	4.6919
11.209	2.1996
6.487	-9.1197e-012
8.9046	1.5604e-012
15.15	1.1744
0.65711	-6.4612e-012
8.6768	20.691
11.038	21.101
4.7272	-2.566e-012
8.4378e-013	1.8609e-012
3.0084	7.4742
7.9006	2.3811e-012
-4.4732e-012	0.37185
4.1476	-1.0287e-012
10.763	3.724
17.624	6.5004
5.0937	-2.7047e-012
1.9011	0.80229
3.7463	0.86462
3.518	-5.0049e-012
6.4177	6.2034
6.6617	3.8222
8.7426	3.0115
13.406	7.4535
17.687	11.917
32.635	16.322
5.4325	-6.5422e-012
13.503	24.367
157.87	163.34
195.21	191.38
122.28	117.73
31.81	11.25
34.53	9.6648
220.95	174.26
314.57	278.15
161.46	155.54
40.432	20.172
72.336	53.244
202.42	186.74
278.05	259.39
197.88	181.62
2.0992	1.2058e-010
61.448	43.16
205.62	156.95
207.07	172.86
136.78	121.44
20.772	7.3365
29.979	26.62
172.13	147.62
207.31	227.02
179.13	164.07
2.5364	1.7371e-010
37.899	36.254
217.1	215.89
179.23	147.56
130.25	114.62
157.19	113.01
65.578	26.836
183.03	198.15
241.31	226.45
207.46	158.07
50.104	52.055
161.2	164.59
250.14	266.09
203.69	174.68
84.181	49.771
42.707	14.179
9.8303	9.7629
59.754	49.671
69.771	42.806
24.572	15.72
65.429	26.804
73.893	39.774
19.31	10.096
0.68496	-3.0992e-011
166.45	161.14
104.99	186.93
436.35	599.71
991.69	1162
756.33	851.31
238.38	292.71
480.82	635.37
933.82	1074.5
279.26	614.1
496.43	855.74
520.53	540.72
609.11	865.01
1075.5	1178.7
711.77	635.41
1092.6	639.87
542.42	448.33
761.64	760.37
989.8	1030.3
789.29	1090
252.68	253.03
300.55	379.43
830.89	817.55
1023.2	1125.9
789.4	829.17
239.94	294.11
749.31	785.59
749.19	753.38
272.79	361.37
417.16	481.08
216.85	5.7428
574.19	594.45
789.27	925.41
958.17	1053.2
405.67	181.32
261.42	148.29
596.52	703.18
166.27	155.68
561.62	530.06
307.02	235.67
270.83	171.72
85.354	3.542
66.359	7.2037
164.93	78.77
164.89	40.421
123.59	66.742
4.6214	-9.4475e-011
113.26	102.86
189	113.57
117.27	0.30327
6.0404	-1.6138e-010
221.77	101.55
136.05	15.973
195.05	102.43
212.84	62.362
126.02	9.4646
100.13	66.115
152.03	80.217
2.0193	7.8342
180.31	135.5
86.133	7.9605
74.013	-3.2392e-011
67.414	47.243
146.37	106.54
175.26	130.6
144.68	60.572
154.21	27.593
84.707	-1.0723e-010
82.267	56.937
179.64	66.233
128.13	6.5717
45.498	-1.0318e-011
11.065	-8.112e-011
34.495	17.811
74.153	26.068
96.29	35.543
80.051	11.113
6.5808	-8.4803e-011
59.27	32.183
152.43	114.44
180.05	82.51
59.097	-1.1733e-011
93.382	92.997
218.03	142.56
177.6	85.545
132.83	15.331
112.91	138.74
119.83	138.65
154.57	145.66
165.53	132.42
15.739	12.095
120.79	101.4
15.762	2.967
3.8763e-011	4.2347
167.5	134
199.99	66.225
15.292	-8.4644e-011
13.069	15.246
126.49	86.567
145.03	77.624
111.97	28.96
147.86	42.94
26.675	-8.6022e-011
18.254	14.463
140.19	87.857
183.43	95.694
144.84	24.401
8.5956	-1.107e-010
0.71431	5.4584
134.52	59.605
189.17	90.324
173.64	54.081
8.0413	5.3373
13.542	23.643
146.42	102.2
201.08	100.16
136.66	37.786
4.8808	-3.8021e-011
28.374	16.37
114.85	83.647
208.24	142.58
135.55	53.315
6.3591	-1.2704e-011
11.882	12.173
156.29	104.27
149.64	86.994
191.78	33.383
7.5826	-2.6279e-011
0.86673	33.863
92.938	88.371
100.89	70.733
8.6763	-7.0134e-011
13.089	9.075
134.95	110.95
191.47	126.46
131.26	42.261
10.689	-3.2679e-011
22.129	26.745
89.908	84.426
169.25	109.28
109.39	34.92
0.86212	0.5841
37.465	44.596
179.31	118.9
107.98	62.34
105.02	26.929
16.58	0.18904
22.306	17.083
96.798	63.972
155.7	92.472
94.763	33.191
32.612	27.461
89.958	66.445
118.4	21.746
123.47	33.013
28.407	15.331
135.53	78.008
237.95	103.85
199.4	40.659
36.866	26.667
95.665	90.82
178.24	124.46
143.3	53.459
6.024	-7.1392e-011
36.624	6.606e-011
74.608	39.876
57.387	12.467
53.73	1.8127
47.534	4.6502e-011
37.618	5.0367e-011
5.7369e-011	5.3197e-011
23.379	2.8188
22.039	3.6933e-011
4.6903	0.43662
24.886	1.6642
65.317	36.863
1.9692	6.4609
55.823	29.236
60.467	9.4605
49.193	4.6362
55.707	26.802
17.064	15.393
22.124	16.892
34.928	6.0212
18.164	3.2754e-011
7.2433	3.3379
117.1	124.73
237.47	260.45
283.16	353.25
361.64	419.61
256.44	310.25
40.141	22.561
186.18	144.42
260.39	231.31
292.93	266.3
154.47	134.96
273.48	267.95
198.92	202.08
39.11	17.804
214.11	194.43
287.51	240.94
202.61	160.55
259.31	225.44
187.06	129.31
137.75	97.783
163.02	108.47
159.25	104.95
132.46	75.593
207.27	132.04
7.1258	1.784e-011
70.259	58.37
189.65	207.02
238.64	247.73
283.23	282.28
288.11	275.69
227.09	203.12
239.7	188.72
30.566	10.96
175.9	198.42
321.5	366.98
308.27	333.18
275.19	250.52
239.18	206.03
58.33	18.4
4.787	117.99
3.8842	0.070088
7.9939e-011	5.9414e-011
3.8529	8.7391
13.207	83.16
31.636	94.941
105.64	164.41
56.825	131.1
37.597	81.415
35.797	113.56
26.945	89.805
4.7858	6.6111e-011
44.226	82.505
73.067	131.28
27.041	71.434
16.358	52.329
44.914	105.66
22.429	165.25
35.723	116.67
19.863	36.439
19.637	0.18364
15.083	3.7347e-011
9.3427	6.798
65.947	98.145
19.848	0.12872
60.747	36.18
8.9892	74.255
4.787	78.582
60.03	94.494
48.89	111.81
77.527	135.03
32.969	105.94
42.256	77.829
29.026	90.367
28.215	73.824
12.815	25.444
3.6469e-011	8.2146e-011
2.0836	7.5234e-011
35.359	126.28
60.035	166.71
32.569	139.94
38.109	121.99
33.558	90.914
10.547	101.02
23.3	89.012
45.617	115.17
28.142	119.74
33.745	84.53
6.498e-011	3.9002e-011
6.6898	9.0835e-011
23.505	38.526
33.755	54.388
22.825	83.445
29.392	21.386
3.4356	6.8126e-011
31.853	99.814
4.8677	66.657
45.631	113.56
21.374	44.753
0.85755	8.6513e-011
34.771	34.563
21.467	108.89
41.746	134.82
33.179	156.45
47.569	113.25
39.68	115.92
29.067	94.585
5.2868	8.5798e-011
18.114	7.2184e-011
10.818	19.545
41.199	72.442
8.5616	18.125
15.075	66.583
47.464	7.1381
14.896	7.2089
5.0912	8.7121e-011
14.066	0.00029265
15.434	35.056
19.18	4.8094
48.918	29.213
35.009	81.988
11.962	0.0018421
13.632	19.437
85.085	106.11
17.068	6.159
46.29	64.724
39.162	48.239
7.7383	9.6878
26.027	14.663
61.026	151.57
53.634	135.01
52.467	169.36
34.439	174.26
5.2532	11.673
47.208	154.73
43.386	130.53
4.5709	2.3749
45.245	98.907
18.317	62.292
39.35	171.49
18.132	32.034
132.84	146.22
266.35	231.51
136.01	137.25
140.23	136.59
45.424	80.013
232.17	223.33
358.24	335.05
196.65	188.96
132.92	96.994
195.67	211.74
296.11	284.74
113.2	94.724
98.567	107.62
147.11	126.38
126.92	175.14
222.34	243.82
287.68	289.32
143.53	119.38
12.503	18.828
5.632	17.285
1.5583	3.0349e-011
1.0014	3.2202e-011
9.0619	32.005
1.1663	5.9079
8.2926	22.103
16.281	14.399
6.4332	2.7429e-011
3.0187	0.39815
16.16	26.672
6.4409	27.071
7.2183	14.527
1.524	4.4609e-011
21.887	28.453
34.82	34.053
25.683	34.032
2.7245	1.211
10.852	22.891
1.4191	30.297
12.572	21.898
1.5375	3.18e-011
32.395	39.22
24.846	45.995
9.7398	18.144
1.1833	3.238
0.96633	2.7583e-011
7.4095	23.645
2.7684	2.8939e-011
5.2508e-011	3.3332e-011
3.3292e-011	10.408
3.665e-011	3.7606e-011
7.729	8.9222
2.0897	3.0457
1.8135	2.5156e-011
3.8412	3.2633e-011
19.495	41.66
41.539	52.346
19.394	41.169
18.636	25.541
3.3248	2.9927
5.9905	1.3017
1.3033	4.1357e-011
19.982	36.264
7.1055	3.6656e-011
4.7331	1.2463
27.298	48.83
4.1537	0.7409
4.9394e-011	1.8025e-011
0.79378	3.0252e-011
17.707	33.23
11.704	54.531
19.914	7.9599
4.9302	2.7233e-011
23.348	13.811
21.301	26.476
23.912	16.27
29.371	39.895
38.577	42.319
11.179	22.395
21.373	25.528
3.9225	3.4816e-011
8.8473	0.2659
13.197	12.943
5.7756	14.641
3.0026	1.3289
4.4934	29.424
29.988	39.994
15.002	11.617
2.1005	-6.6855e-012
1.5834	-8.6946e-012
14.338	21.141
16.212	31.838
4.3825	0.44917
0.58817	-1.1637e-011
2.2646	-7.3649e-012
30.4	43.163
22.408	30.098
19.706	19.781
3.8071	1.3746e-013
5.3903	-1.4455e-011
22.827	16.534
19.237	35.011
2.3264	-9.0435e-012
1.7483	-1.3125e-011
-2.45e-011	-7.5288e-012
30.503	28.778
22.766	26.238
10.909	-2.0157e-011
1.1437	-1.4048e-011
27.805	55.45
22.768	45.116
18.559	31.805
0.52477	-9.6436e-012
0.27515	-2.5336e-011
2.9014	12.81
7.8389	12.735
3.1162	-9.7097e-012
840.23	767.57
624.57	998.57
185.51	228.89
987.01	957.64
1258.4	1335.9
1207.4	1263
931.4	1042.8
696.23	715.47
809.44	955.37
1123.3	1338.9
1031.3	978.62
752.83	651.79
667.97	611.81
1245.4	1206.6
1088.7	1163.6
1352	1233.1
889.02	1171.4
229.64	208.88
1202.3	1144.9
1724.1	1181.5
1060.2	1002.6
330.06	500.34
930.75	361.28
1323.1	1356.8
1211.8	1092.3
1054.2	412.1
840.98	615.27
839.06	752.75
674.28	786.87
371.8	276.01
114.6	65.63
1073.5	1348.4
461	431.27
580.4	515.7
491.54	591.02
655.76	717.39
788.39	754.01
830.2	769.12
848.76	843.4
1047.8	874.7
1080.6	960.54
1010.4	932.51
1184.2	1070.2
1221.3	1161.5
1104.2	1065.2
1072.9	1103.2
1240.5	1181.1
1238.5	1309.9
819.68	189.78
1189.7	1327.5
1251.6	1363
774.89	753.83
506.12	541.62
44.211	0.066645
209.63	0.11027
586.47	590.55
1154.6	895.23
1226.2	1184.9
1173.9	1200.2
1033.3	1014.8
937.14	996.99
359.49	0.0056023
531.47	294.77
549.33	402.08
847.72	773.83
980.87	891.7
989.68	974.4
655.21	0.8425
1025.4	955.55
923.49	1049.2
806.84	776.58
1241.1	1325.3
1045.4	838.26
1111.1	1160.6
78.239	0.020852
902.58	1013.2
1303.9	1550.9
938.95	1019.5
433.39	339.46
3.2789	1.6395e-012
1.7279	-8.2398e-013
2.7011	1.5843e-012
4.5387	-1.631e-012
3.1638	15.795
3.8705	6.371e-014
8.098	2.2256e-012
0.86178	-2.3955e-012
0.032655	6.7957e-014
532.8	558.79
695.41	454.63
469.13	165.67
602.54	510.49
612.54	591.05
623.97	397.44
466.97	399.21
649.28	689.93
604.99	377.88
500.76	88.743
109.88	98.168
372.68	361.39
687.75	657.76
643.96	683.41
608.69	586.3
673.13	639.9
272.88	286.04
587.5	619.01
651.4	670.46
568.69	583.5
168.16	133.06
526.1	432.89
518.41	447.57
534.45	436.08
543.33	424.21
454.23	368.35
512.93	429.72
125.44	70.019
123.08	107.47
431.83	425.12
581.77	663.92
724.09	684.98
685.29	757.91
663.9	683.66
390.17	280.93
8.5977	5.1255
2.1181	7.7598e-012
6.0025	3.203
2.0612	5.4908e-012
0.24989	0.2704
15.401	41.035
6.4288	31.315
0.20044	9.5635e-012
8.1105	7.9951e-012
3.382	4.9383e-012
2.509	5.5379e-013
0.75897	8.9767e-012
4.0235	0.526
2.5441	6.2601
2.749	5.3347e-012
1.3226	6.989e-012
5.604e-012	4.5204
10.155	19.382
3.0645	1.1727e-011
6.5017e-012	1.0099e-011
3.9113e-012	8.9382e-012
3.5827	5.5784e-012
8.0452	2.0504
1.6522	9.1242e-012
8.3227e-012	7.5597e-012
1.2543	6.8608e-012
6.4266	2.77e-012
0.845	1.056e-011
2.1631	9.9321e-012
0.53538	6.553e-012
4.1691	9.6692e-012
8.4365	1.2751
1.1163e-011	6.1811e-012
1.5156	6.2233
0.90077	13.359
1.048	1.065e-011
9.3051	1.6016
3.6167	7.5239
0.86379	7.8161e-012
0.55786	1.2862e-011
0.34401	9.7974e-012
0.34401	9.9257e-012
2.0784	4.5461e-012
3.862	9.1947e-012
1.0926e-011	9.2075e-012
2.1376	9.1755e-012
2.9437	5.931e-012
2.3033	9.2139e-012
1.9114	9.4063e-012
2.9216	1.1753e-011
5.835	9.7846e-012
2.1521	6.5915e-012
5.621	3.9116
8.2607	5.4493
1.5854	3.3668
2.8279	1.1779e-011
1.0035e-011	4.5461e-012
1.0432	7.5276e-012
3.6649	9.1562e-012
2.3636	9.9449e-012
1.4153	1.0477e-011
1.1727	1.0439e-011
0.96765	8.3932e-012
3.7016	8.3996e-012
3.8389	7.4442e-012
1.8656	1.0727e-011
4.256	1.0772e-011
1.4593	1.3234e-011
3.0202	7.2198e-012
2.184	8.6176e-012
1.881	1.1182e-011
4.7721	9.1049e-012
1.0311	8.8485e-012
0.28497	9.8487e-012
0.35844	9.7654e-012
0.4478	8.4381e-012
0.20079	7.2391e-012
0.53799	1.09e-011
0.53013	7.8225e-012
0.87663	6.335e-012
0.16644	5.277e-012
2.5213	1.3811e-011
3.2182	9.8615e-012
2.6812	6.3286e-012
0.65451	1.0855e-011
0.96974	1.0259e-011
0.51044	1.0772e-011
1.8878	7.502e-012
0.77374	8.8036e-012
2.8115	7.4058e-012
11.871	6.8095e-012
3.546	9.791e-012
3.0087	1.3196e-011
4.9899	11.569
1.8788	7.4955e-012
2.9836	5.1295e-012
2.6266	6.7005e-012
4.5302	9.2075e-012
2.5569	1.0112e-011
1.8953	8.8677e-012
6.0369	1.2433e-011
4.4004	1.2657e-011
0.34075	4.514e-012
0.23041	1.5728e-011
3.1691	6.2837e-012
3.3559	7.4122e-012
1.561	6.6171e-012
0.58931	6.3029e-012
0.16988	5.6681e-012
62.424	54.456
65.86	57.615
17.521	8.7086
2.7546	1.0414e-010
75.77	47.901
44.599	9.8746
53.238	18.038
40.115	0.83393
29.694	17.986
0.48514	9.1902e-011
21.047	17.03
63.404	69.628
73.831	24.587
26.575	0.012072
1.8454	3.4958
78.889	65.026
65.619	32.837
60.314	3.7429
4.7348	5.7919
290.49	344.91
368.89	406.14
107.1	122.62
108.1	110.06
328.3	382.5
175.87	181.45
2.0044	5.6921
62.438	91.937
119.76	128.01
72.693	63.539
3.4635e-011	5.7708e-011
16.627	20.59
98.932	114.81
90.228	112.44
3.0803e-011	3.9504
0.92778	13.627
70.172	91.629
28.58	46.363
1.394	1.9022
9.0596	27.916
102.5	97.173
139.41	135.8
96.145	95.359
3.695	6.157e-011
8.5821	9.6171
93.199	101.55
137.85	150.16
89.365	103.65
8.0205	7.3741
74.034	78.985
65.789	103.77
22.868	82.32
2.5678	6.5249e-011
11.23	19.111
46.524	77.379
8.0658	31.977
5.2357	14.321
68.218	76.95
70.344	86.154
46.682	50.387
1.1586	6.138e-011
38.675	45.375
84.567	120.13
94.453	126.42
52.155	73.905
3.909	-1.2244e-011
3.3998	6.2177
1.0997	-1.0563e-011
23.386	23.245
6.0067	2.7337
4.0999	3.7117
7.2559	6.5933
4.7176	15.144
4.995	13.266
29.036	34.314
48.833	105.31
38.163	57.458
61.203	128.33
55.832	119.04
39.55	89.394
121.78	123.66
103.22	85.72
86.157	121.21
26.711	38.526
75.161	112.63
63.777	107.37
60.766	70.395
97.057	107.28
86.407	112.71
51.321	95.15
11.8	30.458
66.465	90.089
87.451	103.29
62.143	94.717
22.19	40.114
79.268	87.566
61.411	101.46
44.58	87.603
18.207	35.409
32.7	44.898
77.834	84.206
75.789	93.964
9.0211	13.079
40.712	68.582
76.342	91.699
140.51	119.35
23.66	53.509
78.559	57.594
99.449	97.61
133.67	120.18
133.69	111.79
10.459	0.90292
88.147	88.91
136.97	127.58
63.017	59.813
1.1715	6.3929
93.184	80.232
123.35	110.26
87.376	83.459
5.8698	9.2261
43.574	27.399
148.01	139.39
108.74	99.051
30.129	13.885
89.755	62.325
46.418	55.944
89.755	90.431
34.755	36.176
54.365	74.308
99.401	85.751
115.16	101.67
43.863	39.24
25.445	28.297
84.264	81.743
81.275	60.524
104.66	70.748
78.414	67.635
357.34	281.39
664.19	670.7
882.67	795.77
203.12	203.14
124.05	3.1255e-010
723.25	630.23
742.56	677.77
13.549	1.3753e-010
305.58	238.54
756.26	747.81
660.86	602.86
429.06	373.38
35.064	2.1397e-010
242.65	307.48
549.43	575.49
509.11	529.63
163.81	176.68
-3.3976e-010	-1.8176e-010
459.99	624.74
163.79	189.32
155.5	100.48
330.85	267.81
507.18	460.42
493.83	457.46
-2.335e-010	-2.0733e-010
365.22	324.51
287.61	650.9
353.01	374.14
231.22	279.76
116.2	119.35
375.51	419.16
737.18	749.7
603.48	629.14
68.492	44.822
35.771	-1.0916e-011
422.66	480.59
559.48	545.91
577.94	612.21
51.215	15.883
-4.1097e-010	-1.3026e-010
246	304.86
512.5	624.27
566.59	628.51
83.866	74.321
70.137	-1.4456e-010
185.32	62.343
538.85	414.91
703.48	658.77
33.979	-4.0818e-010
2.1978	-2.2993e-010
396.02	244.65
601.76	504.33
-2.7642e-010	-2.9717e-010
-1.53e-010	1.1829e-010
22.345	7.8726e-012
258.26	260.24
594.8	582.13
4.8635	-2.7872e-010
483.47	421.66
32.109	-4.1916e-010
23.667	-2.1071e-010
267.51	265.49
607.79	586.02
624.65	585.03
121.12	28.975
20.761	-1.6238e-010
585.13	484.39
676.52	615.48
-1.53e-010	-3.6949e-010
191.87	222.04
534.52	547.47
695.2	714.73
521.99	483.13
242.73	191.39
22.772	-4.6936e-010
517.75	500.25
538.91	461.29
65.425	1.8952
69.524	18.899
301.11	310.08
357.49	326.71
110.6	76.082
50.208	70.301
402.67	483.87
572.21	618.31
620.46	658.12
535.59	634.97
134.84	153.63
376.74	251.99
104.1	220.98
507.39	503.5
527.43	375.5
226.56	0.0042193
32.47	50.197
117.35	103.53
178.79	169.39
110.96	85.806
23.129	5.0767
2.4008	1.2877
135.71	175.01
178.59	184.77
209.02	188.01
24.98	19.002
116.48	116.56
183.97	157.45
190.16	176.12
24.946	9.7225
33.275	59.494
206.61	205.35
123.85	111.85
20.461	26.587
72.014	64.432
87.175	72.286
83.641	101.93
82.806	108.91
151.89	110.84
186.3	134.07
198.43	135.73
192.46	161.07
201.62	159.04
151.24	100.09
6.8199	21.328
57.483	63.082
95.549	80.955
122.8	94.55
171.25	126.97
142.17	102.41
120.63	95.749
174.12	146.78
108.57	61.227
17.314	35.331
21.989	25.482
150.59	143.63
117.47	147.17
167.02	194.82
182.75	162.5
225.65	201.16
198.42	178.1
148.14	118.39
108.23	69.199
11.643	14.746
58.62	62.942
87.083	98.096
110.29	140.44
117.61	130.25
192.78	191.77
232.98	219.46
156.31	126.85
27.914	3.7292e-011
26.447	24.804
3.7929	2.251
7.5538	13.437
4.0297	2.2313
7.4059	3.1846
22.084	25.692
22.386	25.224
14.607	4.9029
11.679	2.8206e-011
0.70831	2.996e-011
9.4884	1.5766
173.24	200.16
116.72	234.17
166.83	153.98
185.6	205.38
110.57	310.85
171.23	343.9
225.97	192.35
75	47.302
21.636	12.549
1.1611	2.5275e-011
6.2893	2.5886e-011
12.869	17.79
15.416	18.784
0.27886	2.9984e-011
0.32812	1.8339e-011
6.9613	2.6614e-011
39.969	3.5127e-011
27.145	11.153
5.7637	3.8341e-011
2.3267	2.318e-011
2.0901	1.0244e-011
17.51	1.4233e-011
0.81026	2.7254e-011
42.155	54.607
26.04	2.4676e-011
14.011	7.6868
5.8797	3.3592e-011
1.307	1.6171e-011
25.847	6.9727
39.044	49.117
10.731	27.21
35.688	55.84
2.1428	3.2004e-011
1.4011	3.9624e-011
3.5583	1.6854e-011
10.399	2.5207e-011
29.74	2.8325e-011
6.3312	8.4277
15.281	2.5508e-011
6.8773	7.3207
49.155	57.014
32.454	29.726
16.153	20.843
18.05	19.337
1.2072e-011	4.036e-012
8.9083e-013	1.3493
10.876	19.138
18.885	18.838
25.712	10.953
1.2241	8.1357e-012
0.3554	2.0362e-012
39.626	45.992
12.869	16.593
28.813	26.212
32.928	34.768
40.18	47.722
33.532	23.693
23.672	18.042
26.811	26.14
76.842	136.87
6.1617	13.235
125.55	155.64
143.23	175.4
36.805	37.387
-3.8361e-011	-2.1882e-011
169.88	166.64
130.5	154.81
4.5013	-4.1931e-011
84.912	53.928
131.92	119.91
164.4	191.85
162.35	183.66
1.3962	7.9652
18.176	4.2621
6.331	-2.9124e-012
5.9807	6.1377e-012
10.836	0.92095
4.5995	8.9823e-012
4.1346	-1.0996e-011
0.22318	-1.1236e-011
1.6153	-1.0556e-011
2.0011	1.252
0.48483	-7.8989e-012
1.7891	-1.4385e-011
0.55862	4.4738
10.22	4.661
1.4339	3.833
0.31703	-9.7612e-012
1.065	-8.7568e-012
2.1163	0.89739
7.9245	4.994
2.8323	2.6386
4.0389	-1.4365e-011
1.5544	8.4855
1.8481	-1.562e-011
0.87843	-8.422e-012
3.2404e-010	1.4308
4.4899e-010	198.08
135.5	151.34
14.664	238.77
4.7628e-010	0.015797
103.12	290.9
89.28	219.42
21.404	319.68
35.954	17.593
10.905	3.2167e-005
20.732	223.31
30.875	247.28
27.292	0.69259
12.58	4.4917e-010
52.208	335.88
3.96e-010	181.26
68.808	472.63
84.971	408.07
-1.0256e-011	0.10581
2.1061	-9.5573e-012
5.3461	12.433
3.5443	18.409
-6.8135e-012	0.088196
19.045	18.684
0.15919	5.6502e-013
1.8815	8.1662
12.487	4.2333
2.1269	4.296e-012
3.0163	1.6938
-6.7246e-012	-5.1963e-012
3.8553	3.913
2.3942	-1.1615e-012
0.8127	5.6038e-013
0.73847	-5.5427e-012
2.8278	3.3215e-012
5.6263	1.8139
3.9794	5.8789e-012
3.566	1.1106e-012
8.151e-013	1.5894e-012
42.206	19.537
3.7216	2.0556
