observed	modeled
23.81	24.3
24.623	23.988
19.3	18.929
13.339	12.995
24.354	22.656
18.889	14.451
22.778	17.601
23.333	14.25
20.578	14.269
24.444	16.203
18.889	19.649
22.778	15.95
22.778	15.587
23.333	12.639
23.889	10.755
22.23	11.168
23.333	19.851
23.889	20.796
15.556	18.763
20.618	19.52
17.778	21.952
20.486	21.011
15.928	17.394
20	20.785
18.2	22.727
14.238	13.027
17.824	16.254
20	19.637
14.899	15.669
17.778	15.888
21.111	17.499
21.068	19.176
22.901	18.494
20.03	19.828
15.53	16.29
17.5	17.065
20.053	18.995
22.746	20.803
18.179	16.812
18.975	17.188
18.722	17.294
16.405	14.792
22.167	17.644
11.981	12.704
16.572	15.231
21.111	17.886
22.222	19.492
20.582	20.704
20	21.476
23.902	22.176
20	20.582
23.889	22.81
22.667	22.862
13.499	12.652
23	22.002
21.36	19.693
11.999	12.755
15	15.418
16.667	16.131
21.091	18.982
24.851	23.336
23.333	25.385
26.111	27.813
20.556	21.295
25	24.731
23.889	25.655
23.333	22.242
22.778	20.799
20	19.742
20.556	20.569
16.118	16.347
19.5	19.375
23.154	22.122
22.623	23.102
22.972	23.178
19.389	18.21
19.233	20.003
16.791	16.675
25.389	22.384
16.578	17.111
19.444	19.04
7.4973	6.6589
7.5521	6.7061
7.3852	6.7645
7.523	7.6083
7.9536	7.8507
7.3705	8.0478
7.6378	8.3904
6.6837	7.5506
8.2962	7.6393
8.1125	7.6168
8.2722	7.7511
8.4557	7.9506
8.6071	8.1871
8.6245	8.3452
8.1984	8.389
8.5909	8.429
9.6187	9.3601
9.4304	8.7485
9.243	8.2969
9.1871	8.0482
9.0172	8.1331
8.8838	8.1906
9.3391	8.5776
9.2752	8.7745
7.9159	6.9518
9.5059	6.7361
8.3033	7.031
8.3025	7.1875
8.3473	7.2911
8.692	7.4491
10.254	9.1692
8.4637	7.5457
10.444	11.657
10.833	12.334
8.7483	9.2149
10.111	9.6971
10.244	9.7471
18.925	15.492
12.205	13.44
15.63	14.446
17.778	13.63
20.556	14.225
11.225	14.764
15.631	13.75
21.517	14.121
20.609	14.314
17.239	16.215
18.023	16.481
15.073	15.549
20.37	15.143
21.934	15.439
14.413	13.177
21.42	13.339
18.51	19.093
17.324	18.784
20.743	20.164
21.904	19.22
14.816	15.646
12.23	11.769
17.205	11.446
19.633	11.638
21.008	11.857
18.343	15.878
20.556	17.317
13.889	14.65
13.333	15.368
14.051	15.731
13.333	16.142
13.889	16.613
14.444	17.305
14.444	17.7
14.444	19.859
18.333	20.917
10.899	13.972
11.893	14.644
12.287	15.757
12.778	16.526
12.889	17.611
13.556	18.103
14	18.72
14.278	17.04
15.167	18.331
15.3	20.723
14.389	20.78
15.167	21.48
15.278	15.053
15.202	15.255
16.889	15.077
12.588	9.2156
12.44	9.7091
12.5	14.065
10.008	12.132
9.8432	12.427
10.06	12.702
10.417	13.416
11.673	11.765
8.7064	12.869
9.0556	15.392
9.8889	17.163
4.0682	8.3781
5.5556	10.764
4.3427	8.5782
5.5817	8.89
9.5527	9.3013
5.3896	9.6435
6.4503	9.7765
5.4647	10.078
4.3452	10.79
6.1344	10.547
7.9	9.6971
6.5542	9.2129
6.9531	9.1582
7.28	9.4875
6.8219	9.8601
7.2928	10.4
6.8142	10.686
6.18	11.447
6.4277	11.55
8.1025	8.5535
9.4185	10.407
9.0035	10.272
8.9567	10.557
8.9749	10.127
8.9792	10.467
8.6858	10.853
8.518	11.234
6.3811	5.8735
6.3637	6.8748
6.378	8.6092
6.0683	8.1276
6.8717	8.2628
7.3783	8.5937
7.1658	9.0215
7.1011	9.2908
7.4711	9.5068
8.7702	9.375
7.7008	10.447
7.4418	10.755
7.1541	12.182
7.0773	14.674
7.4797	9.4907
7.749	10.146
7.3172	11.028
6.6496	8.5304
8.7276	9.2628
8.1082	12.113
7.735	11.938
6.846	12.398
6.6514	7.9354
7.3498	8.3768
6.9075	9.3937
7.8567	10.088
8.4966	8.2861
6.341	9.0254
6.8706	9.3032
6.7406	10.099
7.5962	9.0158
7.6435	15.174
6.8596	13.316
10.886	11.57
9.824	12.458
9.654	12.608
6.8789	8.3932
7.4897	8.7106
6.7049	9.8075
17.389	20.135
14.667	18.007
18.167	18.277
19.476	19.829
10.389	12.873
17.889	19.06
19.5	19.955
16.667	15.756
15	19.549
19.556	20.499
7.429	8.8165
14.889	22.441
18.667	23.399
10.889	21.738
23.2	28.358
9.4539	11.149
7.1375	6.1889
7.9194	7.0163
10.22	8.9164
8.4572	7.3942
5.9487	5.2579
5.9911	5.3567
7.3602	7.1732
8.0147	7.8575
7.1409	6.7386
9.0163	11.825
11.132	12.802
10.948	12.869
11.28	13.294
11.346	13.383
11.163	13.281
10.95	12.91
10.718	10.009
10.672	10.23
10.627	10.539
10.782	10.683
10.886	11.061
10.833	11.282
14.056	11.746
9.6987	10.044
10.069	10.578
9.8387	10.949
9.9189	11.203
13.345	10.261
11.629	10.845
11.593	11.163
11.395	11.679
9.872	9.2416
10.17	9.517
10.47	9.7645
10.878	11.611
9.6481	10.273
9.4721	10.353
18.375	11.163
11.586	11.758
11.439	12.344
10.056	8.7235
9.5493	9.0575
8.2769	9.2726
8.9277	8.8779
8.9184	8.0323
10.651	9.5233
9.0872	8.6249
7.5482	11.059
5.8975	9.7982
5.7522	10.194
5.9912	10.205
11.52	10.32
9.7404	10.653
9.5944	10.956
10.556	11.254
14.119	8.0958
11.152	8.6071
11.375	9.0089
10.41	8.4184
11.167	8.8551
9.474	12.544
10.386	13.249
10.501	13.182
9.0145	13.793
9.2673	11.017
9.0529	11.383
10.757	10.701
11.673	12.377
17.556	20.34
7.073	8.6265
9.4444	18.036
8.6769	16.003
9.2138	12.436
9.2708	14.737
9.6065	16.383
6.8889	9.7756
7.4881	11.873
8.0322	13.657
8.5955	16.279
10.678	11.311
9.0085	16.805
8.8973	18.13
8.9688	18.358
8.9418	11.014
9.5871	13.865
9.6053	18.359
11.167	14.859
10.596	16.485
10.833	18.616
8.9622	6.8255
8.8566	12.906
9.7351	16.217
10	15.955
7.7102	11.945
8.9967	16.222
9.5282	18.533
9.6976	20.213
9.0016	14.61
9.3413	6.439
11.394	17.001
11.833	19.273
6.4298	8.9256
8.5049	13.656
11.389	20.907
10.121	9.5975
12.066	10.03
12.38	10.544
11.111	11.043
11.156	6.162
22.125	15.867
15.556	8.1309
15	8.8328
19.987	7.5759
17.222	7.9674
8.6448	7.2697
11.821	8.193
13.889	9.4803
17.778	8.7831
17.955	8.8325
16.667	9.4242
14.444	12.49
14.444	12.044
12.687	11.232
14.444	11.4
15.556	11.132
15	12.391
10.723	8.608
12.591	8.8101
13.43	9.1764
19.667	12.394
14.111	10.429
15.742	11.084
16.659	11.61
10.591	9.9963
12.518	10.218
12.363	10.226
12.319	10.837
13.06	12.158
13.116	11.917
17.778	16.582
15.556	10.298
15.722	11.803
14.875	12.443
19.402	13.144
17.508	11.438
15.278	9.8533
14.086	13.33
12.778	17.171
15	19.568
8.9405	12.044
14.102	16.542
13.039	16.295
13.534	18.005
8.9093	10.877
13.996	13.743
16.1	18.241
11.167	14.22
12.494	17.323
7.2601	8.6798
9.3682	13.853
10	15.722
10.689	18.024
6.0942	9.64
11.613	11.144
11.808	17.077
12.773	17.095
9.1996	11.789
10.861	12.222
11.5	13.99
9.5382	14.439
10.197	17.015
6.1835	8.061
11.034	18.546
11.601	20.483
12	20.588
12.706	15.5
10.414	10.487
17	15.288
17.389	20.895
14.709	12.544
14.656	15.54
15	18.339
12.18	11.426
13.273	13.029
14.045	15.351
15.168	21.119
14.696	15.777
14.889	17.566
10.528	12.596
10.2	13.918
11.5	17.554
15.4	20.284
15.1	21.519
2.4599	4.6404
6.9619	13.13
7.97	15.548
11.1	19.698
11	21.639
11.8	23.202
12	21.714
2.3	3.8883
9.1	17.088
14.2	20.182
15.2	22.524
16.3	24.183
16.4	22.875
13.043	12.573
10.078	12.576
4.7	15.472
10.7	18.683
12.8	20.596
17.7	23.287
12.457	12.785
8.4654	11.998
11.1	16.706
16.3	20.229
14.7	16.879
17.8	22.797
17.8	23.797
13.97	16.643
17	18.236
7.984	11.128
9.3	15.364
11.8	17.211
14	20.142
15.6	20.913
17.2	23.741
18.5	24.784
6.9962	10.335
9.7	13.3
13	17.431
12.5	19.129
13.6	20.404
5.7003	12.762
11.703	13.811
13.6	17.248
15.7	19.626
15.7	21.034
16	21.563
9.5022	11.563
9.4	13.38
10.5	15.514
12.2	20.894
14.2	21.153
14.1	22.474
9.5723	13.71
10.8	16.568
15.718	17.915
15.334	18.551
5.7033	9.9343
12.8	19.691
13.2	21.02
17.4	22.408
3.9445	4.6962
11.579	14.348
11	16.556
12.1	17.81
13.4	19.85
16	20.584
16	18.683
12.944	14.373
12.728	15.937
12.3	17.81
13.1	19.901
13.3	21.361
13.6	23.396
8.001	12.008
8.7765	14.967
8.5	17.164
9.5	20.565
10.2	20.409
9.9388	13.43
10.136	14.826
11	20.162
11.9	19.249
9.0186	6.2765
9.1353	8.5323
9.3	14.253
13.3	15.872
13.2	17.619
12.5	19.38
12.4	15.512
12.5	17.444
12.4	20.288
14	21.791
15	22.936
16.5	21.213
6.1	10.851
9.4	13.523
14.8	18.126
17.4	21.888
16.7	20.603
18.3	21.02
2.8519	4.7264
7.7318	12.792
12.854	14.491
10.6	16.15
12.3	16.058
12.6	18.291
12.7	20.495
14.8	22.909
14.6	21.948
2.7398	4.4428
11.594	16.056
11.9	19.853
12.3	21.988
13.9	20.185
19.381	21.796
10.607	12.991
10.8	16.771
10.6	17.681
12.319	19.289
11.6	21.026
14.6	22.586
16.4	24.083
13.348	17.113
15.5	17.356
16.4	19.621
19.2	22.527
17.5	18.071
11.7	14.201
13	16.932
13.4	21.047
16.2	22.541
16.183	15.162
10.3	12.012
12.727	13.6
13.2	15.784
13	19.288
19.2	22.36
20.7	24.764
6.7921	9.3768
13.1	18.628
18.5	21.967
9.1492	10.418
12.9	15.132
14.653	13.96
15.383	16.496
19	18.149
4.4401	4.3748
12.261	12.173
12.712	13.859
13.9	17.862
14.9	23.443
14.8	23.987
17.1	21.046
13.769	12.842
9.8318	15.809
12.2	20.416
13.9	24.886
13.062	12.447
8.7132	10.419
11.598	13.089
10	10.297
10.731	10.174
7.3776	7.0612
7.3776	8.5116
8.111	9.0677
7.0913	7.7156
6.9589	7.5436
10.099	9.4754
9.2574	8.296
9.4444	10.027
8.0574	8.6159
7.7305	8.8271
9.3799	9.1062
7.2362	9.254
7.2485	9.2684
8.2174	9.9966
7.6073	10.299
11.214	10.345
8.8864	10.491
21.019	20.169
7.9958	10.527
8.2301	10.676
10.892	9.5949
11.005	10.431
11.64	11.318
8.1898	8.0031
17.167	15.711
11.207	10.44
11.294	11.299
9.6627	10.041
14.328	14.577
12.949	13.489
12.711	14.687
11.43	11.442
11.491	11.872
11.472	12.095
6.1309	7.7379
9.9774	8.4391
11.077	9.2129
11.659	9.9207
11.343	12.88
20.215	11.314
9.9072	8.3918
12.004	8.6239
11.982	9.0133
12.232	9.6351
9.1907	7.508
9.347	7.8039
9.4839	8.2207
10.386	8.2558
11.367	8.4315
10.762	8.6653
11.406	8.8109
11.331	8.9027
7.7434	8.1194
9.8052	8.1951
11.376	8.4721
10.262	8.1546
11.391	8.3697
10.369	8.7502
11.624	9.4408
9.4202	8.2282
10.428	8.4015
10.473	8.586
10.789	8.8196
10.292	9.1313
8.3407	8.6769
10.589	10.515
10.528	10.118
10.682	10.092
11.185	10.326
8.8058	8.9295
9.8277	9.4036
9.8883	9.5756
10.051	9.779
11.357	9.6873
9.8823	10.861
13.017	10.962
14.81	11.026
7.0459	10.681
7.3128	10.739
10.21	11.095
9.8109	11.243
7.2414	7.4654
7.7671	9.6842
8.8797	10.053
8.9344	10.538
8.1087	8.1595
9.0818	8.6357
9.7039	8.5824
7.0005	6.0425
7.2463	7.1516
7.5841	7.2576
5.7618	6.8026
5.9259	7.3633
6.2185	7.2025
6.3652	6.9065
7.0538	7.3343
6.9914	7.7883
7.1208	7.7642
7.5474	5.7459
7.2772	6.424
8.1401	6.7215
6.6667	6.8223
7.087	6.8855
7.4647	8.1864
7.4522	8.2395
8.2039	8.0718
8.1327	8.4211
5.9517	5.9399
5.7854	6.3575
5.666	6.7073
5.6433	7.162
5.9389	7.3459
6.1114	6.7884
7.4101	8.0006
7.0649	8.016
7.3187	7.7362
7.1722	7.6697
5.7817	7.3988
6.9685	7.8402
6.4541	8.2256
6.2383	7.4647
6.2339	7.0244
5.2762	5.8678
5.5779	6.5051
5.7838	6.7025
6.0682	7.6985
5.2536	7.0266
5.5293	7.5459
5.7504	7.6656
5.7633	7.9831
4.6027	5.9874
4.7463	6.4843
4.7243	6.6967
5.1631	7.1183
4.9459	7.253
5.3414	5.9306
5.1975	6.2873
5.5507	6.9534
5.4649	7.1224
7.7224	7.7168
6.6667	7.8971
8.1876	7.9057
8.0274	8.0156
10.174	9.4977
9.2897	8.8577
9.3578	8.5478
8.9163	8.6426
8.5138	8.6439
7.5794	7.3405
7.8022	7.4734
8.3822	7.7365
7.8516	7.6489
9.5919	8.8805
11.26	13.382
7.9085	7.8173
7.4179	8.0264
8.7411	8.5468
9.6656	9.1172
9.4279	8.8887
8.7467	8.6479
8.7074	8.7623
17.04	17.77
9.751	9.4754
16.93	18.374
7.692	9.3345
8.0013	8.4495
7.4331	8.469
8.1886	8.484
7.2876	8.5413
7.4251	8.5926
7.5486	8.7117
7.506	8.7166
7.3993	8.7304
11.41	11.529
7.0721	7.6293
7.9153	8.0525
7.7907	8.2971
11.83	11.129
7.7192	8.6206
7.8423	8.0554
8.1594	8.1673
7.8453	8.0805
7.4146	8.4144
7.8288	8.6593
8.2387	8.9047
6.5709	8.7861
7.694	9.0845
8.0866	9.147
8.4661	7.2283
7.6939	7.3247
10.335	9.4824
10.142	8.6136
9.6566	8.8256
11.016	9.4877
8.2177	7.3631
13.105	7.5451
10.388	7.5988
8.387	7.7321
8.38	7.8777
5.2618	6.0484
6.3545	6.1047
5.8849	6.25
6.166	6.5475
5.4017	6.3683
5.9462	6.0591
5.5367	5.9199
5.8325	6.1885
5.8467	6.2978
6.3997	6.2269
6.1844	6.4389
6.0577	6.2663
6.5872	6.1888
5.8148	6.0263
7.2738	6.2364
7.3344	6.2315
7.6777	6.4547
7.3191	6.6562
7.0603	6.7401
5.9333	5.7724
6.1736	5.9684
6.2533	6.1511
6.4726	6.1246
5.746	6.0544
5.11	5.4192
6.2289	6.7666
6.661	7.0115
7.0513	7.2847
5.354	5.3086
5.219	5.5493
5.8613	5.95
5.7045	6.1209
6.1648	5.8043
8.754	8.7501
8.2462	7.58
7.9965	7.5263
8.2113	7.3891
5.5492	6.0873
6.3101	6.3375
5.935	6.473
6.3483	6.5765
6.1573	6.6903
6.6189	7.4268
6.7515	7.6122
13.728	12.574
16.167	14.358
15.056	12.316
15.389	11.057
21.111	20.109
12.222	16.757
14.444	18.408
15.556	19.962
3.9578	9.5683
11.667	17.968
14.444	19.286
14.444	21.089
10	15.896
11.111	17.649
10	19.367
15.556	20.821
11.49	13.244
16.889	18.051
18	17.735
19.153	17.624
14.722	15.037
15.889	16.883
19.556	22.673
20	20.84
8.2101	14.096
9.165	13.356
9.0914	13.326
11.243	12.016
11.252	11.71
11.821	11.527
11.677	11.564
11.628	11.563
11.275	16.925
11.325	16.47
11.604	16.497
11.164	15.071
11.306	14.949
12.388	13.089
12.612	13.124
12.604	13.145
11.655	10.824
10.889	20.29
11.212	10.977
11.447	11.515
10.385	12.36
12.449	14.91
11.198	15.401
10.397	14.9
10.46	16.171
10.592	11.822
10.929	12.233
10.588	13.172
8.9954	10.435
14.782	12.076
10.556	13.402
11.111	15.412
9.5335	9.6649
14.444	17.94
11.111	11.983
11.111	13.515
10.774	10.753
13.671	10.465
12.778	11.582
13.333	12.332
10.9	17.18
11.111	17.757
11.111	18.701
11.606	13.269
10.832	13.847
10.573	12.764
12.365	14.246
12.778	15.728
11.667	16.271
12.222	17.513
13.333	19.36
10.757	13.825
12.715	15.121
10.556	16.304
11.675	15.195
11.111	16.555
11.111	17.959
10.375	11.33
13.096	12.549
12.969	13.814
6.2772	7.0352
6.871	7.0519
7.0319	7.1312
6.9887	7.2556
7.0867	7.3626
6.9405	7.1551
7.8493	7.5869
7.3604	7.5503
7.6353	7.5974
7.6381	7.8058
7.0366	6.5997
6.8996	6.754
6.7993	6.9319
7.2682	7.1077
6.2155	7.283
7.2464	7.9349
7.4691	8.0338
7.6761	8.2141
8.346	9.0436
7.801	9.4504
8.1981	9.6392
8.2329	9.7756
6.0377	5.7488
6.8402	6.5729
7.0895	6.7579
7.2102	6.8894
7.4225	7.9395
6.0307	7.1454
6.4247	7.516
6.6457	7.6681
6.4403	7.8218
6.1906	6.7265
6.4515	6.9924
6.5495	7.0706
7.1238	7.0754
9.1339	7.9953
8.4682	7.9468
8.6169	7.9796
8.9441	8.2977
8.5379	8.2674
8.6247	8.2573
8.0914	8.2716
8.749	8.282
8.1294	8.2896
8.3427	8.569
8.0415	8.3374
7.6156	7.8014
7.5194	8.1641
8.7772	6.7717
8.7496	7.0742
8.3655	7.0075
8.6058	7.3814
8.3205	7.3584
8.1664	7.1913
8.0084	6.63
7.5335	6.8323
7.5136	6.9734
14.546	11.208
14.536	11.478
11.732	11.693
12.799	14.315
14.982	15.06
12.018	8.5344
10.556	9.2878
15.623	9.2372
10.806	11.361
11.161	10.457
11.261	10.701
11.901	10.954
11.111	10.919
8.6279	9.01
12.563	9.1623
10.646	9.5447
11.255	9.8688
9.3092	11.656
10.013	11.766
12.035	12.232
10.066	12.018
10.397	12.182
9.748	10.193
9.3113	10.462
10.232	10.58
13.357	10.94
9.4351	7.4923
17.778	19.951
12.032	8.0682
11.367	8.4406
12.388	8.8196
5.6631	8.14
7.4003	8.1507
6.9187	8.8163
7.3536	9.2492
7.6626	9.2728
4.4444	8.5826
6.3318	8.1459
6.8895	8.3884
6.5853	8.6742
11.766	9.3027
13.164	9.5034
12.028	9.7302
12.34	10.055
4.0681	12.96
11.589	12.527
12.348	12.605
11.794	12.5
7.2222	9.2073
10.607	10.983
10.943	11.053
10.625	11.168
11.369	13.283
12.576	14.047
13.416	13.535
13.932	13.644
11.804	11.327
10.156	11.617
7.7778	11.748
8.1361	11.794
11.111	13.293
12.156	13.454
14.703	13.45
7.2222	13.025
9.4875	9.7407
14.053	11.177
14.556	11.337
9.6355	11.425
10.724	12.634
11.834	12.623
13.583	12.662
14.423	12.65
13.897	12.505
12.631	10.112
14.436	11.924
15.291	11.752
14.759	11.992
14.779	12.162
15.89	12.537
15.764	12.563
12.228	8.3278
11.765	11.331
15.16	11.696
10.143	8.281
12.761	8.6473
14.9	9.0507
7.4386	7.4082
7.3899	6.4016
6.8721	7.1927
6.4887	5.8679
5.7926	6.0643
6.2891	6.3639
6.0996	6.3792
6.736	7.2505
6.6856	7.1983
6.264	7.2117
6.9033	5.7796
6.7698	6.1876
6.9554	6.4992
6.97	6.7638
6.9657	6.5136
7.8193	6.9706
6.5583	7.2656
6.6426	8.4789
9.1756	7.9669
5.8517	6.3612
6.206	6.8042
6.3363	7.0635
5.9834	7.3649
6.1097	7.3112
8.1734	7.7344
7.8051	7.9307
7.7357	8.1979
8.0383	8.1488
6.1814	6.1632
6.3243	6.7121
6.0966	6.8744
6.2426	7.789
11.835	8.7913
14.922	9.057
14.706	9.6405
12.38	12.572
13.123	12.712
11.987	12.758
11.364	11.542
12.638	10.202
13.23	10.361
12.222	11.01
12.607	8.6706
13.332	9.0613
13.552	9.2074
13.477	9.5468
14.444	10.087
18.605	17.663
13.889	11.301
18.333	12.494
20	13.236
15.556	11.202
16.111	11.434
18.889	12.463
14.676	13.909
15.556	13.972
18.333	14.147
17.222	12.859
22.015	14.421
18.333	17.276
13.664	15.224
15.189	16.286
15	15.889
20	15.614
13.889	13.685
15	13.553
15.556	13.94
16.204	12.778
16	12.827
16.944	13.177
17.593	16.031
18.722	17.163
14.737	11.879
18.611	12.267
18.056	12.791
13.449	14.18
11.303	12.77
17.778	20.557
21.402	20.275
20.111	21.437
17.569	18.905
13.196	11.711
14.922	15.511
15.111	16.454
18.774	18.853
12.957	12.153
12.778	12.15
14.444	12.183
20.418	12.853
18.056	17.738
17.111	17.492
17.333	17.364
22.348	21.117
21.667	21.689
16.556	15.68
20.389	16.812
17	16.928
20.167	23.289
14.366	13.804
20	14.435
23.503	17.064
21.111	22.421
20.167	21.401
21.222	21.672
21.222	21.141
22.013	16.622
14.389	11.501
19.5	16.628
22.833	21.487
19.507	20.328
18.778	21.93
16.889	17.121
17.102	18.077
18.889	22.086
22.066	23.284
20.556	22.873
20.157	22.306
19.965	22.152
18.056	22.506
15.391	15.783
15.056	18.24
16.213	16.355
16.444	19.426
11.444	10.518
12.618	12.394
13.111	12.921
15.254	14.286
14.056	14.263
13.981	14.627
13.5	14.857
20.056	23.473
15.722	18.184
15	22.887
17.278	23.6
13.401	13.812
18.278	18.884
17.667	22.611
22.222	21.487
20.15	22.314
8.8889	8.8386
7.4917	8.5945
7.7778	9.8113
8.5604	8.3001
6.4837	7.8342
9.4601	8.6443
6.2034	7.2802
7.0448	9.9604
4.8931	10.118
6.0572	10.21
6.0353	6.9424
5.8363	7.5683
10.198	8.505
11.111	10.693
7.6024	9.4545
7.6685	9.1585
7.7176	8.8198
6.6667	10.448
4.606	9.3943
7.8476	8.3147
9.1746	11.168
6.8773	10.779
6.6667	12.809
2.7778	13.479
6.4292	8.068
8.3701	9.8071
9.3398	9.3444
8.2649	9.4591
8.1411	10.419
9.7754	10.593
9.7754	10.609
8.3743	10.34
8.0478	10.593
7.1645	10.883
10.772	10.962
9.5071	11.264
8.6703	11.011
7.9404	9.5953
15.556	13.434
8.0536	9.8701
8.2796	9.7787
8.3658	10.121
8.7693	10.232
7.4095	8.6352
7.3978	8.8014
7.4915	9.0804
7.9193	9.248
7.6948	9.5325
7.5838	9.3326
7.3419	9.0898
9.8005	9.4084
9.1498	9.8098
17.389	18.735
9.4686	10.042
9.079	10.128
9.2811	10.258
9.3951	10.24
10.677	8.9209
9.2428	7.8888
13.48	8.4032
12.252	8.5262
17.167	12.258
15.667	10.642
13.389	9.7322
9.5931	9.2337
9.5556	21.864
15.891	15.877
12.944	17.14
10	21.119
12.17	15.867
9.7346	11.935
18.333	15.145
19.444	23.551
18.889	15.965
3.8936	5.3743
15.719	17.459
21.111	22.901
22.222	25.477
15.502	15.082
23.174	24.37
14.465	15.805
22.056	23.023
15.722	17.118
22.705	23.468
12.051	12.767
24.426	24.993
21.99	22.743
23.611	25.729
15.624	17.528
20	22.76
24.444	27.704
10.163	12.271
22.222	23.952
17.778	21.363
13.865	14.215
22.24	23.474
21.667	25.143
6	5.1549
16.532	16.497
15.989	17.514
16.889	22.001
12.191	13.55
15.717	18.588
12.721	16.934
18.667	23.817
17.556	21.951
18.389	21.516
22.684	25.901
17.688	16.77
20	23.353
16.111	14.979
20	21.536
22.778	23.06
15.804	12.479
22.222	24.017
24.444	25.673
14.602	14.685
20	19.95
24.444	24.414
22.643	24.359
14.886	15.478
19.032	21.078
19.151	20.552
12.45	12.875
17.167	19.428
18.556	24.949
7.9439	10.059
8.1471	12.157
7.2167	13.197
9.4444	21.012
6.6102	10.855
7.6224	12.183
6.9447	12.689
5.1597	9.3389
4.5871	10.672
5.1555	11.91
6.4329	13.028
5.8953	12.137
6.7081	13.31
6.7357	14.206
7.5352	10.077
6.072	11.752
5.9717	12.79
6.3486	14.08
5.778	9.4427
9.4595	12.739
6.4333	13.809
6.4111	15.065
6.7897	9.7747
8.2921	11.648
7.1739	12.985
9.3447	13.967
9.5547	11.613
4.8234	9.3767
6.4677	11.109
5.96	12.137
6.2999	13.394
7.3944	10.826
7.9912	6.1438
8.2611	7.6748
9.1955	8.4291
8.6635	8.6786
5.3175	6.269
5.9761	6.677
13.889	17.122
7.2268	10.267
5.6911	6.0513
6.4144	6.8668
6.7184	7.452
6.7638	7.2953
7.2726	10.236
6.2736	6.8929
6.8194	7.4361
7.2156	7.4482
6.9067	7.8775
7.1519	10.182
5.1346	6.43
6.2308	7.1234
6.5288	7.6747
6.9158	8.1994
6.9559	9.7073
4.806	6.0211
6.6535	6.9563
6.8069	7.6221
7.0359	8.4388
5.8484	8.2447
7.0069	8.1689
8.1418	8.1387
8.0173	9.2272
6.6331	7.4084
7.2923	8.0177
7.0288	6.1269
7.6817	6.8513
8.2031	7.2989
8.6264	7.7783
8.3854	8.5915
8.0587	6.9975
8.4882	7.5089
8.7455	7.8756
9.8726	6.8396
7.9184	7.2559
8.5421	9.2387
5.62	6.5199
6.8686	7.5441
7.4229	8.808
6.1228	7.8936
7.0855	8.2566
7.477	9.1763
9.1166	6.5229
8.9856	7.5398
9.6637	8.6239
10.263	9.233
6.9671	4.5031
10.475	7.5514
11.056	8.2566
8.1849	7.7488
8.3796	8.327
7.4861	7.5953
7.8283	10.471
7.6667	16.321
5.9034	7.9367
7.2028	8.3051
6.9622	8.6381
7.2936	9.2505
6.5187	11.749
8.025	7.7612
8.0898	10.584
7.0729	7.4366
8.0336	9.3859
8.4659	10.332
21.111	19.485
16.111	15.619
26.111	22.033
22.778	21.622
14.461	13.394
20	19.134
21.111	24.539
10.251	10.263
22.491	21.52
16.167	15.568
23.667	22.816
22.389	19.829
24	23.217
21.106	20.599
22.389	22.466
19.391	21.422
21.505	20.324
22.056	23.362
17.278	17.11
11.496	7.0162
21.722	17.79
25.167	23.242
8.0794	10.343
21.556	22.918
14.5	16.785
21	22.417
21.778	22.072
24.167	26.726
15.602	17.839
20	22.633
17.222	21.462
17.222	18.632
22.636	25.811
21.135	21.079
22.222	25.006
22.731	23.707
15.556	16.79
16.667	18.162
17.222	24.176
23.056	23.704
18.556	19.396
19.319	19.534
21.335	20.445
13.556	15.083
18.889	18.355
23.022	24.788
24.278	25.135
14.903	13.185
10.077	10.869
20.889	26.321
7.7778	7.08
13.889	12.021
11.49	13.173
11.667	16.482
10	12.216
12.222	15.009
14.333	17.922
17.222	15.172
8.9095	8.6963
9.9608	8.9709
7.0479	7.611
8.8626	8.1384
9.7156	8.0947
6.6905	7.1867
7.5685	7.9309
7.7878	8.3377
7.7448	9.1749
7.8987	9.5859
7.675	8.8825
7.924	7.7403
7.753	7.9337
8.4603	8.7472
8.5137	8.7851
8.8959	8.9144
8.7112	9.0943
8.6863	9.2158
8.6578	9.4144
8.6532	9.2146
7.6863	6.8996
7.5577	7.6177
8.7985	7.7249
8.2314	8.1493
8.4567	8.7634
8.4834	9.4803
9.4091	8.9398
10.165	9.303
9.7035	9.7601
9.7475	10.058
5.6694	5.9335
6.8829	6.3635
7.3487	7.5092
7.6846	8.7139
8.4308	8.4145
8.126	6.6981
10.174	8.0705
10.384	8.5167
10.438	8.7323
10.358	9.0704
10.404	9.3363
10.022	8.5083
9.4055	9.2031
9.9568	9.6177
9.2119	9.8447
9.1874	10.338
9.1772	10.466
7.343	7.43
7.9649	7.8103
8.1356	8.0801
8.2327	8.6397
8.29	9.0263
8.2015	8.8685
8.4036	7.2353
8.813	7.8373
8.9178	8.3576
9.0449	8.6803
9.2656	9.1774
6.6511	8.1805
8.1163	8.9895
8.5514	9.0491
8.4743	9.567
8.4878	9.9865
8.6168	10.24
9.4412	8.4762
11.126	9.0409
11.018	10.324
10.972	10.636
11.121	11.425
11.129	9.6418
10.952	10.033
12.722	17.293
10.891	11.182
8.6531	9.0546
9.2785	9.6293
9.4061	10.393
9.2418	10.145
18.333	21.09
20.556	22.74
15.556	17.102
18.552	19.903
15.556	14.235
16.752	18.254
16.667	18.344
15.504	15.034
18.889	23.607
20	18.545
21.111	21.529
15.556	17.391
18.333	23.82
14.514	13.305
19.446	20.461
15.63	12.841
18.333	19.194
14.674	14.694
