WBICs	RT_relative_0.3	RT_relative_0.4	RT_relative_0.5	RT_relative_0.6	RT_relative_0.7	RT_relative_0.8	RT_relative_0.9	RT_relative_1	RT_relative_1.1	RT_relative_1.2	RT_relative_1.3	RT_relative_1.4	RT_relative_1.5	RT_relative_1.6	RT_relative_1.7
158600	18.4936637083648	17.4533625708393	16.533994212171	15.8856196967399	15.2499822394484	14.7085586920451	14.2337612139696	13.7107676101139	13.4086744195034	12.9925496058741	12.7057835818557	12.3668469760296	12.0997117369202	12.0066369328263	11.756889499023
1586600	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355	12.8717380391355
1586800	10.0184506632204	9.52468527673718	9.21278915717613	8.80527266340324	8.55801912608168	8.29383963909657	8.09439790807438	7.88631090725262	7.74028758119795	7.51948113992143	7.40785407213626	7.27250812197926	7.1677745800344	7.08639558669115	6.96261823575666
158700	22.3333186395317	21.7389395965865	21.6300944500186	21.6148945899939	21.5990705701877	21.5830843495194	21.5674481466795	21.5518040318584	21.5358944955168	21.5194981704051	21.5036816885555	21.4877345440814	21.471958288837	21.4565936294975	21.4404378138563
1587400	18.9550979914851	18.3215823584646	17.8385977614317	17.4959606897653	16.3806962877698	16.3859118715138	15.9534670679307	15.6673666659147	15.3275676771179	13.5796854561259	13.7304279133975	12.7937708681612	12.5677966045623	12.1696446157421	12.0809958188144
1587600	20.5686463790509	20.5413344410574	20.5057093723239	20.4658103618684	20.419939677772	20.37802930798	20.3481493056112	20.3183375425147	20.2750561267754	20.2447593577722	20.1919727879132	20.1590999256867	20.1221888901453	20.0765565031754	20.0305466428705
1588000	19.5689373444581	19.5239907715507	19.4940320562796	19.4640873308492	19.4100078394575	19.3784067473687	19.3385091547421	19.2745847934212	19.2406065453237	19.1896937926285	19.106666975124	19.0441736015189	19.0203454119256	18.9532994309561	18.891893222611
1588200	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375	7.15239033874375
1589100	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266	5.45253702371266
1589300	12.9067366458879	11.6808172272368	11.7457280064552	9.71339195682568	9.22649246267405	8.87180808870729	8.57244199232817	8.36479236700469	8.15142427492346	7.92847393018795	7.79962769197264	7.68632595759712	7.48409174524366	7.36006154811394	7.19948426890124
1589600	18.9808189385117	18.3444836262382	17.9563479320092	17.1814946058018	15.1980140211633	14.9371783572686	13.0314717695544	13.0376506297058	12.3471985672377	11.5118197769728	11.0277878118062	10.554409384223	10.1782406337583	10.0456400008016	10.0184769568419
1590000	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945	19.49132333945
1590400	19.1080086615906	18.288500313785	17.2602075332513	16.5108437312562	15.247955286532	14.0604004325441	12.8363794809205	12.5942337893958	11.953868043729	9.42373350190995	8.914546025329	10.3170266006841	8.59138298003885	8.33503885735531	8.02554427155794
