"wbic","week","depth","n.vals"
67400,17,8,2
67400,18,1,2
67400,19,0,4
67400,19,1,4
67400,19,2,4
67400,19,3,4
67400,19,4,4
67400,19,5,4
67400,19,6,4
67400,19,7,2
67400,19,8,2
67400,19,9,2
67400,20,1,4
67400,20,2,2
67400,20,3,2
67400,20,4,2
67400,20,5,2
67400,20,6,2
67400,21,0,2
67400,21,1,2
67400,21,2,2
67400,21,3,2
67400,21,4,2
67400,21,5,2
67400,21,6,2
67400,21,7,2
67400,21,8,2
67400,22,1,2
67400,23,0,2
67400,23,1,7
67400,23,2,5
67400,23,3,6
67400,23,4,5
67400,23,5,5
67400,23,6,4
67400,23,7,4
67400,23,8,3
67400,24,1,2
67400,25,0,2
67400,25,1,2
67400,25,2,2
67400,25,3,2
67400,25,4,2
67400,25,5,2
67400,25,6,2
67400,25,7,2
67400,27,0,4
67400,27,1,5
67400,27,2,4
67400,27,3,4
67400,27,4,4
67400,27,5,4
67400,27,6,4
67400,27,7,4
67400,28,0,6
67400,28,1,11
67400,28,2,9
67400,28,3,8
67400,28,4,9
67400,28,5,7
67400,28,6,7
67400,28,7,7
67400,28,8,4
67400,28,9,3
67400,28,10,2
67400,29,0,2
67400,29,1,3
67400,29,2,2
67400,29,3,2
67400,29,4,2
67400,29,5,2
67400,29,6,2
67400,29,7,2
67400,29,8,3
67400,30,0,2
67400,30,1,2
67400,30,2,2
67400,30,3,2
67400,30,4,2
67400,30,5,2
67400,30,6,2
67400,30,7,2
67400,31,0,2
67400,31,1,2
67400,31,2,2
67400,31,3,2
67400,31,4,4
67400,31,5,4
67400,31,6,2
67400,32,0,4
67400,32,1,3
67400,32,2,5
67400,32,3,4
67400,32,4,3
67400,32,5,3
67400,32,6,2
67400,32,7,3
67400,32,8,3
67400,33,0,6
67400,33,1,8
67400,33,2,6
67400,33,3,6
67400,33,4,6
67400,33,5,6
67400,33,6,6
67400,33,7,5
67400,33,8,3
67400,33,9,3
67400,34,1,4
67400,34,2,2
67400,34,3,2
67400,34,4,2
67400,34,5,2
67400,34,6,2
67400,34,7,2
67400,35,0,4
67400,35,1,4
67400,35,2,4
67400,35,3,4
67400,35,4,4
67400,35,5,4
67400,35,6,4
67400,35,7,4
67400,35,8,2
67400,35,9,2
67400,36,0,4
67400,36,1,4
67400,36,2,4
67400,36,3,4
67400,36,4,4
67400,36,5,4
67400,36,6,4
67400,36,7,4
67400,36,8,3
67400,36,9,2
67400,36,10,2
67400,37,1,6
67400,37,2,4
67400,37,3,4
67400,37,4,5
67400,37,5,7
67400,37,6,6
67400,37,7,7
67400,37,8,6
67400,37,9,2
67400,37,10,2
67400,37,11,2
67400,43,1,2
68100,6,1,2
68300,16,1,2
68300,16,2,2
68300,16,3,2
68300,16,4,2
68300,16,5,2
68300,16,7,2
68300,16,8,2
68300,16,10,2
68300,16,11,2
68300,17,1,3
68300,17,2,3
68300,17,3,3
68300,17,4,3
68300,17,5,3
68300,17,7,3
68300,17,8,3
68300,17,10,3
68300,17,11,3
68300,19,1,3
68300,19,2,3
68300,19,3,3
68300,19,4,3
68300,19,5,3
68300,19,7,3
68300,19,8,3
68300,19,10,3
68300,19,11,3
68300,20,1,2
68300,20,2,2
68300,20,3,2
68300,20,4,2
68300,20,5,2
68300,20,7,2
68300,20,8,2
68300,20,10,2
68300,20,11,2
68300,21,1,4
68300,21,2,4
68300,21,3,4
68300,21,4,3
68300,21,5,4
68300,21,7,4
68300,21,8,4
68300,21,10,4
68300,21,11,3
68300,22,1,2
68300,22,2,2
68300,22,3,2
68300,22,4,2
68300,22,5,2
68300,22,7,2
68300,22,8,2
68300,22,10,2
68300,22,11,2
68300,23,1,3
68300,23,2,3
68300,23,3,3
68300,23,4,3
68300,23,5,3
68300,23,7,3
68300,23,8,3
68300,23,10,3
68300,23,11,3
68300,24,1,8
68300,24,2,8
68300,24,3,8
68300,24,4,8
68300,24,5,8
68300,24,7,8
68300,24,8,8
68300,24,10,8
68300,24,11,8
68300,25,1,6
68300,25,2,6
68300,25,3,6
68300,25,4,6
68300,25,5,6
68300,25,7,6
68300,25,8,6
68300,25,10,6
68300,25,11,6
68300,27,1,4
68300,27,2,4
68300,27,3,4
68300,27,4,4
68300,27,5,4
68300,27,7,4
68300,27,8,4
68300,27,10,4
68300,27,11,4
68300,28,1,5
68300,28,2,5
68300,28,3,5
68300,28,4,5
68300,28,5,5
68300,28,7,5
68300,28,8,5
68300,28,10,5
68300,28,11,5
68300,29,1,5
68300,29,2,5
68300,29,3,5
68300,29,4,5
68300,29,5,5
68300,29,7,5
68300,29,8,5
68300,29,10,5
68300,29,11,5
68300,30,1,6
68300,30,2,6
68300,30,3,6
68300,30,4,6
68300,30,5,6
68300,30,7,6
68300,30,8,6
68300,30,10,6
68300,30,11,6
68300,31,1,5
68300,31,2,5
68300,31,3,5
68300,31,4,5
68300,31,5,5
68300,31,7,5
68300,31,8,5
68300,31,10,5
68300,31,11,4
68300,32,1,3
68300,32,2,3
68300,32,3,3
68300,32,4,3
68300,32,5,3
68300,32,7,3
68300,32,8,3
68300,32,10,3
68300,32,11,3
68300,33,1,8
68300,33,2,8
68300,33,3,8
68300,33,4,8
68300,33,5,8
68300,33,7,8
68300,33,8,8
68300,33,10,8
68300,33,11,8
68300,34,1,6
68300,34,2,6
68300,34,3,6
68300,34,4,6
68300,34,5,5
68300,34,7,6
68300,34,8,6
68300,34,10,6
68300,34,11,6
68300,39,1,2
68300,39,2,2
68300,39,3,2
68300,39,4,2
68300,39,5,2
68300,39,7,2
68300,39,8,2
68300,39,10,2
68300,39,11,2
68300,40,1,6
68300,40,2,6
68300,40,3,6
68300,40,4,6
68300,40,5,6
68300,40,7,6
68300,40,8,6
68300,40,10,6
68300,40,11,6
68300,41,1,7
68300,41,2,7
68300,41,3,7
68300,41,4,7
68300,41,5,7
68300,41,7,7
68300,41,8,7
68300,41,10,7
68300,41,11,6
68300,42,1,2
68300,42,2,2
68300,42,3,2
68300,42,4,2
68300,42,5,2
68300,42,7,2
68300,42,8,2
68300,42,10,2
68300,42,11,2
77300,30,1,2
77300,30,11,2
77500,5,1,4
77500,6,1,2
77500,15,0,2
77500,15,1,2
77500,15,2,2
77500,15,3,2
77500,15,4,2
77500,15,5,2
77500,15,6,2
77500,15,7,2
77500,15,8,2
77500,15,9,2
77500,15,10,2
77500,17,1,3
77500,20,1,2
77500,20,2,2
77500,20,4,2
77500,20,5,2
77500,20,7,2
77500,20,8,2
77500,20,10,2
77500,20,11,2
77500,23,1,4
77500,24,1,2
77500,24,8,2
77500,25,1,2
77500,25,10,2
77500,28,0,2
77500,28,1,7
77500,28,2,2
77500,28,3,2
77500,28,4,3
77500,28,5,3
77500,28,6,2
77500,28,7,3
77500,28,8,2
77500,28,9,2
77500,29,1,4
77500,29,2,2
77500,29,4,2
77500,29,5,2
77500,29,7,3
77500,29,8,2
77500,29,10,2
77500,30,1,6
77500,30,2,4
77500,30,4,4
77500,30,5,4
77500,30,7,4
77500,30,8,4
77500,30,10,6
77500,32,0,3
77500,32,1,6
77500,32,2,3
77500,32,3,2
77500,32,4,3
77500,32,5,3
77500,32,6,2
77500,32,7,3
77500,32,8,3
77500,32,9,3
77500,33,1,4
77500,33,2,4
77500,33,4,4
77500,33,5,4
77500,33,7,4
77500,33,8,4
77500,33,10,4
77500,33,11,2
77500,34,1,2
77500,35,1,2
77500,36,0,2
77500,36,1,2
77500,36,2,2
77500,36,3,2
77500,36,4,2
77500,36,5,2
77500,36,6,2
77500,36,7,2
77500,36,8,2
77500,36,9,2
77500,36,10,2
82900,19,1,2
82900,20,1,2
82900,25,1,2
82900,27,1,2
82900,29,1,2
82900,31,1,2
82900,33,1,2
82900,37,1,2
82900,41,1,2
84600,23,1,2
84600,23,15,2
84600,25,1,2
84600,25,15,2
84600,27,1,2
84600,27,15,2
84600,32,1,2
84600,34,0,2
84600,34,2,2
84600,34,5,2
84600,37,1,2
84600,37,15,2
85200,14,5,2
85200,22,1,3
85200,22,3,3
85200,22,4,3
85200,22,5,3
85200,22,7,3
85200,22,8,3
85200,22,10,3
85200,28,1,3
85200,28,3,3
85200,28,4,3
85200,28,5,3
85200,28,7,3
85200,28,8,3
85200,28,10,3
85200,34,1,3
85200,34,3,3
85200,34,4,3
85200,34,5,3
85200,34,7,3
85200,34,8,3
85200,34,10,3
87900,34,0,2
87900,34,2,2
94200,6,2,2
94200,13,0,2
94200,13,1,3
94200,13,2,2
94200,13,3,2
94200,13,4,2
94200,13,5,2
94200,13,6,3
94200,16,0,2
94200,16,1,2
94200,16,2,2
94200,16,3,2
94200,16,4,2
94200,16,5,2
94200,16,6,2
94200,16,7,2
94200,16,8,2
94200,16,9,2
94200,16,10,2
94200,16,11,2
94200,16,12,2
94200,17,0,2
94200,17,1,2
94200,19,0,4
94200,19,1,2
94200,19,2,3
94200,19,3,2
94200,19,4,3
94200,19,5,3
94200,19,6,2
94200,19,7,3
94200,19,8,3
94200,19,9,2
94200,19,10,3
94200,19,11,3
94200,19,12,2
94200,19,13,3
94200,19,14,2
94200,21,4,2
94200,21,8,2
94200,21,11,2
94200,22,1,2
94200,22,13,2
94200,23,1,2
94200,24,0,2
94200,24,1,2
94200,24,3,2
94200,24,4,3
94200,24,5,2
94200,24,7,2
94200,24,8,3
94200,24,10,2
94200,24,11,3
94200,25,2,2
94200,25,4,2
94200,25,5,2
94200,25,7,2
94200,25,8,2
94200,25,10,2
94200,25,11,2
94200,25,13,2
94200,28,1,2
94200,29,0,4
94200,29,1,5
94200,29,2,3
94200,29,3,3
94200,29,4,3
94200,29,5,4
94200,29,6,4
94200,29,7,2
94200,29,8,2
94200,29,9,2
94200,29,10,2
94200,29,11,2
94200,29,12,2
94200,29,13,2
94200,29,14,2
94200,30,0,2
94200,30,2,2
94200,30,4,3
94200,30,5,2
94200,30,7,2
94200,30,8,3
94200,30,11,3
94200,31,1,2
94200,31,13,2
94200,32,0,4
94200,32,1,4
94200,32,2,4
94200,32,3,4
94200,32,4,4
94200,32,5,4
94200,32,6,4
94200,32,7,3
94200,32,8,3
94200,32,9,3
94200,32,10,3
94200,32,11,3
94200,32,12,3
94200,32,13,3
94200,33,1,2
94200,33,8,2
94200,34,0,5
94200,34,1,6
94200,34,2,7
94200,34,3,5
94200,34,4,8
94200,34,5,7
94200,34,6,2
94200,34,7,6
94200,34,8,8
94200,34,9,3
94200,34,10,5
94200,34,11,7
94200,34,12,2
94200,34,13,5
94200,34,14,4
94200,34,16,3
94200,36,0,4
94200,36,1,4
94200,36,2,4
94200,36,3,4
94200,36,4,4
94200,36,5,4
94200,36,6,3
94200,36,7,3
94200,36,8,3
94200,36,9,3
94200,36,10,3
94200,36,11,3
94200,36,12,3
94200,36,13,2
94200,36,14,2
94200,39,1,6
94200,39,2,4
94200,39,3,4
94200,39,4,3
94200,39,5,4
94200,39,6,3
94200,39,7,4
94200,39,8,5
94200,39,9,3
94200,39,10,4
94200,39,11,5
94200,39,12,3
94200,39,13,4
94200,39,14,4
94200,42,0,3
94200,42,1,3
94200,42,2,3
94200,42,3,3
94200,42,4,3
94200,42,5,3
94200,42,6,2
94200,42,7,2
94200,42,8,2
94200,42,9,2
94200,42,10,2
94200,42,11,2
94200,42,12,2
94200,43,0,2
94200,43,1,3
94200,43,2,2
94200,43,4,2
94200,43,5,2
94200,43,7,2
94200,43,8,2
94200,43,10,2
94200,43,11,2
94200,43,13,2
94200,43,14,4
94200,43,16,2
97300,25,1,2
97300,29,1,2
97300,33,1,2
97300,38,1,2
97700,5,1,2
97700,6,1,3
97700,6,6,2
97700,11,1,2
97700,11,2,3
97700,15,1,3
97700,16,0,2
97700,16,1,3
97700,16,2,4
97700,16,3,3
97700,16,4,3
97700,16,5,3
97700,16,6,3
97700,16,7,2
97700,21,1,4
97700,21,2,4
97700,21,3,4
97700,21,5,4
97700,21,7,4
97700,21,8,3
97700,23,1,2
97700,24,1,4
97700,24,4,2
97700,24,6,2
97700,25,1,11
97700,25,2,7
97700,25,3,7
97700,25,4,3
97700,25,5,7
97700,25,6,4
97700,25,7,6
97700,25,8,6
97700,26,1,3
97700,26,2,3
97700,26,3,3
97700,26,4,2
97700,26,5,3
97700,26,7,3
97700,26,8,2
97700,27,1,4
97700,29,1,10
97700,29,2,7
97700,29,3,7
97700,29,4,4
97700,29,5,7
97700,29,6,3
97700,29,7,7
97700,29,8,6
97700,30,1,6
97700,30,2,6
97700,30,3,6
97700,30,4,3
97700,30,5,6
97700,30,7,6
97700,30,8,5
97700,31,1,6
97700,31,2,5
97700,31,3,3
97700,31,5,2
97700,31,7,2
97700,32,1,2
97700,33,1,3
97700,33,2,3
97700,33,3,3
97700,33,4,2
97700,33,5,3
97700,33,7,3
97700,33,8,3
97700,34,0,4
97700,34,1,11
97700,34,2,8
97700,34,3,8
97700,34,4,5
97700,34,5,7
97700,34,6,4
97700,34,7,6
97700,34,8,4
97700,35,1,6
97700,35,2,6
97700,35,3,6
97700,35,4,2
97700,35,5,6
97700,35,7,5
97700,35,8,4
97700,37,1,2
97700,37,2,2
97700,37,3,2
97700,37,5,2
97700,37,7,2
97700,37,8,2
97700,38,1,3
97700,38,2,3
97700,38,3,3
97700,38,4,2
97700,38,5,3
97700,38,7,3
97700,38,8,3
97700,39,1,3
97700,39,2,3
97700,39,3,3
97700,39,4,2
97700,39,5,3
97700,39,7,2
97700,39,8,3
97700,41,1,3
97700,41,2,3
97700,41,3,3
97700,41,4,2
97700,41,5,3
97700,41,7,3
97700,41,8,3
97700,42,2,2
97700,42,3,2
97700,42,5,2
97700,42,7,2
97700,42,8,2
98600,13,1,2
98600,15,1,5
98600,17,1,3
98600,17,3,2
98600,18,1,11
98600,18,4,3
98600,19,1,17
98600,19,2,5
98600,19,3,2
98600,19,4,5
98600,20,1,10
98600,20,3,2
98600,21,1,6
98600,21,4,2
98600,23,1,15
98600,23,2,3
98600,23,3,2
98600,23,4,4
98600,24,1,10
98600,24,4,2
98600,25,1,24
98600,25,2,2
98600,25,4,6
98600,27,1,4
98600,27,3,2
98600,28,1,9
98600,28,4,3
98600,29,1,22
98600,29,2,5
98600,29,3,3
98600,29,4,6
98600,30,1,12
98600,30,4,2
98600,31,1,5
98600,31,3,2
98600,33,1,16
98600,33,2,5
98600,33,3,4
98600,33,4,2
98600,34,1,27
98600,34,2,3
98600,34,3,3
98600,34,4,5
98600,36,1,6
98600,36,4,2
98600,39,1,8
98600,39,3,4
98600,40,1,8
98600,41,1,5
98600,42,1,14
98600,42,2,3
98600,42,3,2
98600,42,4,4
98600,43,1,7
98600,43,3,2
102600,25,0,2
102600,25,2,2
102600,25,4,2
102600,25,5,2
102600,25,7,2
102600,25,8,2
102600,25,10,2
102600,25,11,2
102600,25,13,2
102600,25,14,2
102600,29,0,2
102600,29,2,2
102600,29,4,2
102600,29,5,2
102600,29,7,2
102600,29,8,2
102600,29,10,2
102600,29,11,2
102600,29,13,2
102600,29,14,2
102600,29,16,2
102600,34,0,2
102600,34,2,2
102600,34,4,2
102600,34,5,2
102600,34,7,2
102600,34,8,2
102600,34,10,2
102600,34,11,2
102600,34,13,2
102600,34,14,2
102600,34,16,2
103600,24,4,2
103600,25,0,2
103600,25,1,2
103600,25,2,3
103600,25,4,4
103600,29,2,2
103600,29,4,3
103600,34,0,2
103600,34,2,2
103600,34,4,3
103900,8,1,2
103900,18,1,3
103900,29,1,2
104000,13,0,2
104000,13,2,2
104000,13,4,2
104000,13,5,2
104000,13,7,2
104000,13,8,2
104000,13,10,2
104000,13,13,2
104000,13,16,2
104000,15,0,4
104000,15,2,4
104000,15,4,4
104000,15,5,4
104000,15,7,4
104000,15,8,4
104000,15,10,4
104000,15,11,4
104000,15,13,4
104000,15,14,4
104000,15,16,4
104000,15,17,2
104000,15,19,2
104000,15,20,2
104000,16,0,8
104000,16,1,4
104000,16,2,8
104000,16,4,10
104000,16,5,8
104000,16,7,10
104000,16,8,8
104000,16,10,10
104000,16,11,8
104000,16,13,10
104000,16,14,6
104000,16,16,10
104000,16,17,6
104000,16,19,4
104000,16,22,2
104000,16,25,2
104000,17,1,2
104000,17,4,2
104000,17,7,2
104000,17,10,2
104000,17,13,2
104000,17,16,2
104000,17,19,2
104000,17,22,2
104000,18,0,8
104000,18,1,4
104000,18,2,8
104000,18,4,10
104000,18,5,8
104000,18,7,10
104000,18,8,8
104000,18,10,8
104000,18,11,8
104000,18,13,10
104000,18,14,4
104000,18,16,6
104000,18,17,4
104000,18,19,6
104000,18,22,2
104000,18,25,2
104000,19,0,16
104000,19,1,2
104000,19,2,16
104000,19,4,16
104000,19,5,16
104000,19,7,16
104000,19,8,16
104000,19,10,16
104000,19,11,16
104000,19,13,16
104000,19,14,16
104000,19,16,16
104000,19,17,14
104000,19,19,16
104000,19,20,10
104000,19,22,6
104000,20,0,8
104000,20,2,8
104000,20,4,8
104000,20,5,8
104000,20,7,8
104000,20,8,8
104000,20,10,8
104000,20,11,6
104000,20,13,6
104000,20,14,6
104000,20,16,6
104000,20,17,6
104000,20,19,6
104000,21,0,8
104000,21,2,8
104000,21,4,8
104000,21,5,8
104000,21,7,8
104000,21,8,8
104000,21,10,8
104000,21,11,8
104000,21,13,8
104000,21,14,8
104000,21,16,8
104000,21,17,8
104000,21,19,8
104000,21,20,4
104000,22,0,10
104000,22,2,10
104000,22,4,10
104000,22,5,10
104000,22,7,10
104000,22,8,10
104000,22,10,10
104000,22,11,10
104000,22,12,2
104000,22,13,8
104000,22,14,8
104000,22,16,8
104000,22,17,8
104000,22,19,8
104000,22,20,6
104000,22,22,2
104000,23,0,8
104000,23,2,8
104000,23,4,8
104000,23,5,8
104000,23,7,8
104000,23,8,8
104000,23,10,8
104000,23,11,8
104000,23,13,8
104000,23,14,8
104000,23,16,8
104000,23,17,8
104000,23,19,8
104000,23,20,4
104000,24,0,6
104000,24,1,6
104000,24,2,6
104000,24,4,10
104000,24,5,6
104000,24,7,10
104000,24,8,6
104000,24,10,8
104000,24,11,6
104000,24,12,2
104000,24,13,6
104000,24,14,4
104000,24,16,6
104000,24,17,4
104000,24,19,4
104000,24,20,2
104000,24,22,2
104000,25,0,12
104000,25,1,8
104000,25,2,12
104000,25,4,16
104000,25,5,12
104000,25,7,16
104000,25,8,12
104000,25,10,16
104000,25,11,12
104000,25,13,16
104000,25,14,12
104000,25,16,16
104000,25,17,10
104000,25,19,8
104000,25,22,4
104000,25,25,6
104000,25,27,2
104000,26,0,14
104000,26,1,6
104000,26,2,18
104000,26,4,20
104000,26,5,18
104000,26,7,20
104000,26,8,18
104000,26,10,18
104000,26,11,18
104000,26,13,18
104000,26,14,18
104000,26,16,18
104000,26,17,18
104000,26,19,16
104000,26,20,10
104000,26,22,2
104000,27,0,8
104000,27,1,4
104000,27,2,8
104000,27,4,12
104000,27,5,8
104000,27,7,12
104000,27,8,8
104000,27,10,10
104000,27,11,8
104000,27,13,10
104000,27,14,8
104000,27,16,10
104000,27,17,8
104000,27,19,10
104000,27,20,6
104000,27,22,4
104000,28,0,10
104000,28,1,14
104000,28,2,10
104000,28,4,18
104000,28,5,10
104000,28,7,18
104000,28,8,10
104000,28,10,16
104000,28,11,10
104000,28,13,16
104000,28,14,8
104000,28,16,14
104000,28,17,8
104000,28,19,14
104000,28,20,4
104000,28,22,4
104000,28,25,4
104000,29,0,6
104000,29,1,4
104000,29,2,6
104000,29,4,8
104000,29,5,6
104000,29,7,8
104000,29,8,6
104000,29,10,8
104000,29,11,6
104000,29,13,8
104000,29,14,6
104000,29,16,8
104000,29,17,6
104000,29,19,8
104000,29,20,6
104000,29,22,6
104000,29,25,2
104000,29,26,2
104000,30,0,18
104000,30,1,6
104000,30,2,18
104000,30,4,24
104000,30,5,18
104000,30,7,24
104000,30,8,18
104000,30,10,24
104000,30,11,18
104000,30,13,22
104000,30,14,18
104000,30,16,22
104000,30,17,14
104000,30,19,14
104000,30,20,12
104000,30,22,10
104000,30,25,2
104000,31,0,8
104000,31,2,8
104000,31,4,8
104000,31,5,8
104000,31,7,8
104000,31,8,8
104000,31,10,8
104000,31,11,8
104000,31,13,8
104000,31,14,8
104000,31,16,8
104000,31,17,8
104000,31,19,4
104000,31,20,2
104000,31,22,2
104000,32,0,14
104000,32,1,4
104000,32,2,14
104000,32,4,16
104000,32,5,14
104000,32,7,16
104000,32,8,14
104000,32,10,16
104000,32,11,14
104000,32,13,16
104000,32,14,14
104000,32,16,16
104000,32,17,14
104000,32,19,16
104000,32,20,8
104000,32,22,6
104000,32,23,2
104000,33,0,14
104000,33,1,4
104000,33,2,14
104000,33,4,18
104000,33,5,14
104000,33,7,18
104000,33,8,14
104000,33,10,16
104000,33,11,14
104000,33,13,16
104000,33,14,12
104000,33,16,12
104000,33,17,10
104000,33,19,12
104000,33,20,10
104000,33,22,10
104000,33,25,2
104000,34,0,12
104000,34,1,4
104000,34,2,12
104000,34,4,14
104000,34,5,12
104000,34,7,14
104000,34,8,12
104000,34,10,14
104000,34,11,12
104000,34,13,14
104000,34,14,12
104000,34,16,14
104000,34,17,12
104000,34,19,12
104000,34,20,4
104000,34,22,2
104000,34,25,2
104000,34,26,2
104000,35,0,12
104000,35,1,4
104000,35,2,12
104000,35,4,16
104000,35,5,12
104000,35,7,16
104000,35,8,12
104000,35,10,16
104000,35,11,12
104000,35,13,12
104000,35,14,12
104000,35,16,12
104000,35,17,10
104000,35,19,8
104000,35,20,6
104000,35,22,2
104000,36,0,8
104000,36,2,8
104000,36,4,10
104000,36,5,8
104000,36,7,10
104000,36,8,8
104000,36,10,10
104000,36,11,8
104000,36,13,10
104000,36,14,8
104000,36,16,8
104000,36,17,6
104000,36,19,8
104000,36,20,4
104000,36,22,2
104000,36,23,2
104000,37,0,4
104000,37,1,2
104000,37,2,4
104000,37,4,4
104000,37,5,4
104000,37,7,4
104000,37,8,4
104000,37,10,4
104000,37,11,4
104000,37,13,4
104000,37,14,4
104000,37,16,4
104000,37,17,4
104000,37,19,4
104000,37,20,4
104000,37,25,2
104000,38,0,10
104000,38,2,10
104000,38,4,10
104000,38,5,10
104000,38,7,10
104000,38,8,10
104000,38,10,10
104000,38,11,10
104000,38,13,10
104000,38,14,10
104000,38,16,10
104000,38,17,10
104000,38,19,10
104000,38,20,4
104000,39,0,4
104000,39,1,2
104000,39,2,4
104000,39,4,6
104000,39,5,4
104000,39,7,6
104000,39,8,4
104000,39,10,6
104000,39,11,4
104000,39,13,4
104000,39,14,4
104000,39,16,4
104000,39,17,4
104000,39,19,4
104000,40,1,4
104000,40,4,2
104000,40,7,2
104000,40,10,2
104000,40,13,2
104000,40,16,2
104000,40,19,2
104000,41,1,8
104000,41,4,4
104000,41,7,4
104000,41,10,4
104000,41,13,4
104000,41,16,4
104000,41,19,4
104000,41,22,4
104000,41,25,2
104000,42,1,6
104000,42,4,4
104000,42,7,4
104000,42,10,4
104000,42,13,4
104000,42,16,4
104000,42,19,4
104000,42,22,4
104000,42,25,2
104000,42,26,2
105200,16,1,4
105200,16,2,4
105200,16,4,4
105200,16,5,4
105200,16,7,4
105200,16,8,3
105200,17,1,3
105200,17,2,3
105200,17,4,3
105200,17,5,3
105200,17,7,3
105200,17,8,3
105200,18,1,3
105200,18,2,2
105200,18,4,2
105200,18,5,3
105200,18,7,2
105200,20,1,2
105200,20,2,2
105200,20,4,2
105200,20,5,2
105200,20,7,2
105200,23,1,2
105200,23,2,2
105200,23,4,2
105200,23,5,2
105200,23,7,2
105200,24,1,4
105200,24,2,3
105200,24,4,3
105200,24,5,3
105200,24,7,3
105200,24,8,2
105200,25,1,7
105200,25,2,7
105200,25,4,7
105200,25,5,7
105200,25,7,7
105200,25,8,6
105200,27,1,4
105200,27,2,4
105200,27,4,4
105200,27,5,4
105200,27,7,4
105200,27,8,2
105200,28,1,2
105200,28,2,2
105200,28,4,2
105200,28,5,2
105200,28,7,2
105200,29,1,6
105200,29,2,7
105200,29,4,7
105200,29,5,7
105200,29,7,7
105200,29,8,5
105200,30,1,3
105200,30,2,2
105200,30,4,2
105200,30,5,2
105200,30,7,3
105200,31,2,2
105200,31,4,2
105200,31,5,2
105200,31,7,2
105200,32,1,3
105200,32,2,3
105200,32,4,3
105200,32,5,3
105200,32,7,3
105200,33,1,6
105200,33,2,6
105200,33,4,6
105200,33,5,6
105200,33,7,6
105200,33,8,4
105200,34,1,5
105200,34,2,5
105200,34,4,5
105200,34,5,5
105200,34,7,5
105200,34,8,4
105200,39,1,2
105200,39,2,2
105200,39,4,2
105200,39,5,2
105200,39,7,3
105200,40,1,5
105200,40,2,5
105200,40,4,5
105200,40,5,5
105200,40,7,5
105200,40,8,3
105200,41,1,3
105200,41,2,3
105200,41,4,3
105200,41,5,3
105200,41,7,3
105200,42,1,2
105200,42,2,2
105200,42,5,2
105200,42,7,2
105200,42,8,2
105200,43,1,2
105200,43,2,2
105200,43,3,2
105200,43,4,2
105200,43,5,2
105200,43,7,2
105200,43,8,2
105800,7,1,2
105800,7,9,2
105800,16,1,2
105800,16,9,2
105800,18,1,5
105800,18,2,4
105800,18,3,2
105800,18,4,4
105800,18,5,2
105800,18,6,3
105800,18,7,4
105800,18,8,4
105800,18,9,2
105800,18,10,3
105800,21,1,3
105800,21,2,3
105800,21,3,2
105800,21,4,3
105800,21,5,2
105800,21,6,2
105800,21,7,4
105800,21,8,3
105800,24,1,2
105800,24,2,2
105800,24,4,2
105800,24,6,2
105800,24,7,2
105800,25,1,6
105800,25,2,6
105800,25,3,3
105800,25,4,6
105800,25,5,4
105800,25,6,3
105800,25,7,6
105800,25,8,5
105800,25,9,3
105800,25,10,3
105800,28,1,4
105800,28,2,3
105800,28,3,2
105800,28,4,4
105800,28,5,2
105800,28,6,2
105800,28,7,4
105800,28,8,4
105800,28,10,2
105800,29,2,2
105800,29,4,2
105800,29,7,2
105800,29,8,2
105800,29,10,2
105800,30,1,2
105800,30,2,2
105800,30,4,2
105800,30,7,2
105800,30,8,2
105800,33,1,6
105800,33,2,6
105800,33,3,3
105800,33,4,6
105800,33,5,3
105800,33,6,3
105800,33,7,6
105800,33,8,6
105800,33,9,3
105800,33,10,3
105800,34,1,3
105800,34,2,2
105800,34,4,2
105800,34,7,2
105800,34,8,2
105800,34,9,2
105800,36,1,2
105800,36,2,2
105800,36,4,2
105800,36,7,2
105800,36,8,2
105800,38,1,2
105800,38,2,2
105800,38,4,2
105800,38,7,2
105800,38,8,2
105800,43,1,2
105800,43,10,2
106500,19,0,2
106500,19,2,2
106500,19,4,2
106500,19,5,2
106500,19,7,2
106500,19,8,2
106500,28,0,2
106500,28,1,2
106500,28,2,2
106500,28,4,2
106500,28,5,2
106500,28,7,2
106500,28,8,3
106500,28,10,2
106500,28,11,2
106500,33,0,3
106500,33,2,3
106500,33,4,3
106500,33,5,3
106500,33,7,3
106500,33,8,3
106500,33,10,3
106500,33,11,2
106900,4,1,2
106900,8,1,2
106900,15,1,3
106900,15,3,2
106900,15,4,2
106900,15,5,2
106900,15,7,2
106900,17,1,5
106900,17,3,5
106900,17,4,5
106900,17,5,5
106900,17,7,5
106900,17,8,4
106900,18,1,5
106900,18,3,3
106900,18,4,3
106900,18,5,3
106900,18,6,2
106900,18,7,3
106900,18,8,4
106900,19,1,5
106900,19,3,2
106900,21,1,3
106900,22,1,4
106900,22,3,3
106900,22,4,3
106900,22,5,3
106900,22,7,3
106900,22,8,3
106900,23,1,5
106900,23,3,3
106900,23,4,3
106900,23,5,3
106900,23,7,3
106900,23,8,4
106900,24,1,5
106900,24,3,2
106900,24,4,3
106900,24,5,3
106900,24,6,2
106900,24,7,3
106900,25,1,4
106900,25,2,3
106900,25,3,2
106900,25,4,3
