WBIC	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
WBIC_2121000	15.00378737568	14.8772319260754	13.9944000508088	15.0453539277638	15.2563090476638	14.4400338423747	14.1656276195855	15.6196476506392	15.2107690915903	14.2144124022449	14.3340348232535	14.5075453132335	13.8426033215406	14.0121702884726	14.4064952608716	14.3271212145869	15.3749485508191	15.34740346525	14.2512461514909	14.7340972172934	14.4550156725429	14.8518225818573	14.5579635708221	14.8876945964426	14.1398609729926	14.5068066032462	15.131065457237	14.7314219788397	15.7151598195582	15.1896179246509	14.220097527194	14.7901060747216	14.4583633248523
WBIC_2744500	16.3544836562461	16.8295339175435	16.255289318904	17.0957775891255	17.4149508847603	16.8898033489723	16.3226380090896	16.9382488055787	17.2616399617073	17.5636628395515	16.8288587193319	16.8194130961241	17.226277708027	16.0475598635516	15.7996355499616	16.7160816909951	16.8868078209712	16.8696238729527	16.8431610435054	17.103214199394	15.997759147444	16.0634357398746	16.6247005051676	16.8028937809384	17.2059701083745	15.7822486947778	17.6565572127372	17.1670617384128	17.3913807477667	16.6509488791439	15.6694399996656	16.8730461677459	16.4615229006444
WBIC_753800	12.5139876073947	12.4595962358456	12.9051032170596	12.4070617072262	12.9367769879504	13.188094841278	13.2828431115723	13.6471530322609	11.757819356528	12.6140932980266	12.6062722601394	12.3021264940766	13.3657936635303	11.5065865150012	11.8522944541322	13.6288493559217	13.3707029524923	12.261518625225	12.7719240219443	13.1671677853982	13.2445080691287	13.0862766894011	12.8300664635233	13.0191302062553	13.1805202046026	13.227633524685	13.8237050766297	12.9477409330727	13.3597642023652	14.0662192629536	12.5161344045979	13.5556012304331	12.6550542098975
WBIC_146500	8.37372603955459	8.20121025196816	8.64971179458918	8.14558098424845	8.41384430087504	9.2040679891458	8.27002044137949	9.10972101401669	8.21676095945072	8.256957809074	8.38794819543957	8.32923534226951	8.91471726258386	8.16805281040791	8.05566416167133	9.03944927453755	8.57762014697579	8.50045829454687	8.59959788504433	8.77907652298794	8.81427240944288	8.87075721159828	8.51695239853796	8.71590617921352	8.08226698800877	8.63048380529374	8.97373175216759	8.74854282501444	8.66921215255375	9.06162921128671	8.6099843382204	8.83962203586938	8.83166548440331
WBIC_1269100	15.1809430563013	15.4240467218234	14.8457429017274	15.8178777331578	15.7308486968041	15.0089194750187	15.1260755228057	15.5181604976605	15.2308205682863	15.2528192691891	15.0566262824181	13.9954926978525	15.0892405492179	14.0642334682533	14.4513334573026	14.9814794478049	15.2727351680939	15.1996039971214	15.4017621025154	15.6345183265577	15.2536439418338	14.715670345091	14.611022714579	15.3286275544871	14.7821413656623	14.5992289538628	16.3227885213252	15.2211654273398	15.8197374526407	15.5819209923361	13.9891554825523	15.7987161597563	14.7064716903273
WBIC_1332700	15.8054588311776	15.8938394696681	15.8411089736005	16.4630588940035	16.3174089357312	15.6199792968886	15.6309134804578	16.3815928574895	15.8150005253302	16.0064319398643	15.6136361343047	15.2243213076051	15.610641915199	15.0090827867527	15.0158949053568	15.6584755768374	15.8254967278665	16.0232169033995	15.5771446393361	16.0180287148738	15.2353853943517	15.3087853993653	15.494799100319	16.2159960712438	15.9936639663981	15.0379572393499	16.5853700896909	16.0949025516291	15.8587371690304	15.8867196552586	14.2842877566507	16.259020135422	15.7635409037859
WBIC_1597600	14.1785508828815	14.9322197864666	14.7663671011301	15.1692453212092	15.5824396032821	15.0179154957623	14.8817492925835	15.2456623861796	15.4035220262818	14.6814180442933	14.6293574675369	14.5517610046181	14.8851824965397	14.0033274945017	13.9006443111685	14.641836091027	14.6612233767457	14.6796953920642	14.5439590431635	14.7298251670128	14.0477587598445	14.3054264467599	14.119758673023	14.9297485581937	15.1023822764897	14.056955500817	15.7754658517922	14.6842842723183	15.5226054444455	14.8066787951032	13.3335159043398	14.7205303699752	14.662403774032
WBIC_1872400	15.0733369522779	15.2241031513503	14.9583829358118	15.5081555303783	16.123771875894	15.4988007197266	15.2818579200693	15.5640993513286	15.4729188258939	15.4178538254462	15.2331583621156	15.4403304591272	15.7575345820057	14.6822720072035	14.6453608214828	15.380538760522	15.3825540312272	15.5486180749016	15.2004071096942	15.4027714096159	14.6343729601969	14.6607822559072	14.9689734020678	15.6461277117646	15.9483245965328	14.4850650421318	16.062835216128	15.2588112655635	15.7774187417618	15.5493843227993	13.8346984339147	15.4998585756772	15.0763217656777
WBIC_2079400	15.4472642334725	15.8451260600879	15.4284022990674	16.3301413158767	16.6637929860713	15.8389522823373	15.5926006237995	16.3612324487739	16.0989089821436	16.1123013564147	15.7844062274931	15.6399601303085	16.297862495987	14.9130012487501	14.8457248989485	15.8597822842924	16.0283415845191	15.9024815621279	15.8577044998369	16.1488651684473	15.0293376712232	15.245539026958	15.4643278208624	16.1173376019258	16.1730997283226	14.784346347894	16.4599937746954	16.1019677009154	16.2557940061864	15.5847683615083	14.5926247588941	16.1901178880807	15.4734272470893
WBIC_2598500	15.0045397343575	15.5080394796075	15.1363668628148	15.7982145778576	16.0985501141497	15.5181277727552	15.3506223495622	15.9897544481855	15.4284227409596	15.5911067444686	15.0710466526182	15.3243261178231	15.7471963590955	14.8405512251622	14.5332949873122	15.7060844247289	15.7284335995376	15.4859937726762	15.7865346714091	15.6931485060146	14.9166968335937	14.9871447212816	15.1089992255827	15.8722119035336	15.9483912997054	14.5953391092223	16.037380060134	15.3824859631425	15.6567271344264	15.4581334465494	13.983567786505	15.6743277809243	15.3488017236888
WBIC_2666400	15.5709115400419	15.5454012484149	15.2178630697143	16.2255599456726	16.3830392389106	16.0040714134686	15.7323627446862	16.2089854154835	16.067818220745	16.1908594713798	15.7071550896091	15.5613518130122	16.1198003930497	14.9032668007216	14.7154515417931	15.7881709207341	15.8098870852105	15.9180721045195	15.8350381661602	15.9774772596743	15.0166162105122	15.1116912382783	15.3711076558487	16.1949177445097	16.512028119138	14.9133352289015	16.3637734866331	15.8625592999061	16.2383772346846	15.8703515510898	14.6426112847424	16.0219729211298	15.6711499049737
WBIC_2712800	15.8733119434877	16.3166708870474	15.8523216810653	16.8121573232713	16.7546923379905	16.294190898631	15.9360661720587	16.4544365731987	16.7125233674145	16.9241641019962	16.0320778771742	15.8880275159457	16.8108273821925	15.4781854246624	15.3112615094861	16.3204394647623	16.2041922732461	16.4383106873674	16.4253566768162	16.5247576027567	15.4968481299541	15.6529442460593	15.8394639870403	16.5086987109531	16.8623484012898	15.3607356512316	16.884785740156	16.6657760335048	16.7791522067765	16.1092467155522	15.0563494928321	16.5704481077878	15.960107380657
WBIC_2721600	15.3888962830083	15.8516110462386	15.3770369190338	16.2383948803229	16.5340443613401	15.9559316487849	15.6220306802216	15.9512313431168	16.0061573080418	16.2077875635644	15.6320434567423	15.7368864081601	16.3099213264298	15.0160188238517	14.9039701022483	15.8261436930764	16.0325231224823	15.914644655833	15.7475915460201	16.1064857699762	15.060607166295	15.2329266566765	15.5197549013391	16.0697601148868	16.3220730305061	15.0403441450464	16.6859767049437	16.0024466490701	16.4835015249046	15.8305183329128	14.571237944363	16.0758928387965	15.8023939953791
WBIC_2733600	10.056222776786	9.44627996169866	10.0003196795171	9.77355994506938	9.97955798249428	11.1020287717764	10.0742396688549	10.8655481734674	10.390694868739	10.0385103550155	10.4549992423771	10.1408400749194	10.7176335431544	10.0952966447363	9.37092620744879	10.4734913666902	10.3124753565495	9.7759605013677	10.6110637623705	10.473409949718	9.73617917072313	10.2424477649752	10.3182690894024	11.2352277047303	11.0572526901704	10.8236367148717	11.1779877507995	10.1988203663475	10.7582674106284	11.4745683742075	11.1511195197975	11.0430168818413	10.7935138399891
WBIC_273800	17.0996472337454	16.8556856251934	16.5097918486165	17.6054784124971	17.4915403927491	16.3728010058744	16.971794931604	17.3430410949459	16.9336353201714	16.791388427002	16.8440181919453	15.8236436223323	16.9196889558501	15.8448397722529	15.6474558936828	16.5296954765038	16.607851195595	16.6759907848617	16.7312442843478	16.9951009458573	16.2040009687923	16.2709427850505	16.4413888971631	16.8891635743545	16.4825325907146	16.1300443635729	17.9954650222962	17.1468574593552	17.4529681572488	17.0663901790428	15.3819408152133	17.1441902433723	16.3990129953502
WBIC_634500	12.1343804385595	12.3947716060605	12.441984207385	12.6517657194941	12.4256229832542	12.8214784855505	12.7911950112494	13.3528059816232	12.4008225394612	11.8796206987205	11.885073079175	11.9855467913523	12.3395595116632	12.5394572168541	10.9930819368344	13.1406121136006	12.1102754586614	12.4012057995159	12.4837512771019	12.4588034303314	12.565476395312	12.0765444184789	13.3011090094143	12.6000249310709	12.7795282448289	12.9277456764777	13.6295416338192	12.8368545231407	13.5182030768925	13.5798176260955	12.8585374064798	12.9743967164009	12.7801461311573
WBIC_854100	16.8739915142439	17.0556267507353	16.6807844329081	17.4797498864281	17.9282439244643	16.8607018445215	16.7923941720181	17.6739188512331	16.85832991561	15.8891596494844	17.0921690581958	16.0509168982342	17.7055096474298	16.169999375199	15.795697747037	16.6154839170989	17.079487284143	17.1633424265706	16.990575830988	17.5149341957455	16.9265525719251	16.7997666175949	16.3757137884921	17.3518580190125	16.1916725678239	16.6271644373988	17.6254216168856	17.275753554712	18.0181566850723	17.7073188367702	15.8535125853518	17.961177353242	15.9575081058249
WBIC_2478200	15.4479981628564	15.43444326316	15.170348037656	16.2361229491054	16.2508362422169	15.7562348763569	15.7761163167417	16.1264349674412	15.8495639080909	15.8915251438436	15.3814046520593	15.677251956849	15.9856395756603	14.9744548820631	14.9907856759177	15.6708846697561	15.7458235222443	15.8114448909434	15.6379376116075	15.7255296777885	15.1304589166302	15.4106834133487	15.2510285817388	15.9356735006712	16.3789845262143	14.8622009464582	16.2982048930653	15.8297464731121	16.2038552502915	15.6943527927619	14.631068797274	15.8892244267198	15.6816871955878
WBIC_2268500	14.28257412064	15.0422145201081	14.7801963283973	15.3714278063972	15.7128017860434	15.0375280563658	15.0508285677108	15.2081740516247	15.4628078563727	15.1687362723234	14.947337627916	14.9078573589592	15.3887744313359	14.1477443816075	14.1244278579903	15.0208573049164	15.0774444670461	14.9551240825805	14.8659286395329	15.0921925544581	14.367861721439	14.5817381282019	14.427660987723	15.3726635986459	15.2889999160091	14.3679414272489	15.7648049988418	15.0440147127431	15.7856893275681	15.060674286145	13.6432046269638	15.2199745891452	14.813872676976
WBIC_2638700	10.3300298565391	10.1590700213343	10.8345792497254	10.9938713256947	9.69672769977403	11.2672500387463	10.473819136208	11.8905990113958	10.2612604056831	10.58266850215	11.1686250564905	10.5328226659667	10.9031261407232	11.0820656150134	10.7258290742271	11.2353883742736	10.8072544943068	10.2018642773019	10.9004983220357	10.9151980371345	10.7066876795908	10.5748890876975	10.6869973914282	11.5427097608452	11.7106102098666	11.8964063037319	11.6514310629522	11.0843348409841	12.2399027640261	11.812761463028	12.2260522967372	11.4027890555525	11.0907580075115
WBIC_2959300	14.2586365913142	15.1342199905328	14.6659082351991	15.2988977669774	15.5192156998322	14.9049214197149	14.9025937810911	15.2091789564878	14.8699790240355	14.8462167261271	14.4995735384533	14.6808831492328	14.9780792893645	14.065504402978	13.9888150369864	14.8738652993335	15.0459058953744	14.8233013444218	14.7644727634069	14.6619663410146	14.209910526463	14.2150751117651	14.4335545809973	15.3619176068169	14.9427911264626	14.0215127645873	15.6772827313209	14.6120074099169	15.7256524689734	14.4412828366249	13.1680524134296	14.8020531010439	14.535216261247
WBIC_2359700	14.647221397188	15.1761150217909	14.7219005225101	15.6168266165872	15.7911117174027	15.3284498552253	15.2582070068008	15.6266392144446	15.3775575462454	14.8863297462668	14.6873586445205	14.9916849425831	14.8797103481539	14.432302020294	14.4650173564219	15.2406793286744	15.0040237423076	15.2449454108859	14.8725471960223	15.1139983896879	14.5234879783696	14.8048698563888	14.727151627441	15.3295727618917	15.6045081084093	14.5463541431428	15.9755154629526	14.8632398713512	15.9202514615121	15.2322385484252	14.0178641036901	15.482116182511	15.2228766992124
WBIC_2242500	14.7984260794913	15.5228708236007	14.8578104095043	15.8061087665841	16.3519322613619	15.4635003954552	15.5127922896635	15.6367768186165	15.9240735524288	15.7038957320536	15.4004510577757	15.4222529792054	15.8374850095272	14.613988923031	14.4625238931942	15.3724974554751	15.2891124101376	15.4362259627761	15.1183361939421	15.6027795760344	14.5614915260854	14.8317978055834	14.6573842085135	15.6417360580228	15.7664406325746	14.8137807434645	16.3372162768761	15.4241445976867	16.0099625977843	15.5694448450521	13.9161302458264	15.3934234605464	15.2002158030268
WBIC_67400	9.95533276580714	9.60810053533846	10.3069142400022	9.92624230836631	9.86267160219917	10.066856366406	10.4687738275224	11.0141055499092	9.6483746556447	10.272322178178	9.86222808031317	9.91170376384202	10.2087725275748	9.56721453689894	8.89368128408798	10.2905410487195	9.87136016903574	10.0582061187594	9.56427342545526	10.3425961632123	10.4244160745602	10.2544830631018	10.3843430956489	10.4921295826499	9.79515242569783	10.5407516834329	11.5485404225906	9.40606899038075	10.9487378101599	11.2015581833164	10.2009652611917	10.9877475079372	10.2029825077658
WBIC_2918600	12.2333250733743	12.2961767194996	12.134082339404	11.6421951805164	12.5216198833368	12.8142785412384	12.3003667903612	13.0756417774173	12.8334237694222	12.1045050709352	11.8155066879063	12.5577489965211	12.0179251687537	11.8927890084357	11.6371385365404	12.2815982997617	12.5670837580052	11.7466313274723	12.2530631900921	11.9571423839704	11.9570409249257	12.3590762979046	12.5445077207956	12.9872461383685	13.0504533336255	12.896247299797	13.0120479054722	12.8270607033361	14.0200567828077	13.3722405784579	12.7658882149914	12.7906592682688	12.6255583798938
WBIC_293300	16.8858955756939	16.7810788672627	16.3548552451442	17.4574005239166	17.4165560790307	16.2788964896695	16.9276282517647	17.3518357662087	16.8178870908657	16.6876123837896	16.7676489422532	15.7154033872418	16.8561587647963	15.7755375628062	15.551120054363	16.4396402019337	16.4786154123737	16.6131185548757	16.5035636808079	16.8315919165233	16.0774812056641	16.1400041323367	16.0536178155829	16.8864097922311	16.1351816075348	15.9812772956599	17.9149803438362	16.7507386750793	17.490941716294	16.7917105720671	15.2855302532502	16.7910619529084	16.3823935531892
WBIC_2244200	13.6595525225466	13.841996909147	13.3272752929901	14.306835449366	14.3761511981614	14.2429916131403	14.1840115427954	14.4366210097671	14.3459202826409	13.7310220072599	13.2222472808772	14.0880459572695	13.3160579993133	13.3914218675732	13.3608123021167	13.8830925555334	13.7915525029029	13.945538712897	13.441178299214	13.8279302079816	13.3447420026777	13.6785770379758	13.4367877765036	14.0511190291062	14.5189208700148	13.4711334028557	14.7360469304974	13.7047617525326	14.9266164222254	14.415564384658	13.0653142725382	13.6998867487823	14.0436952483987
WBIC_2468900	10.8264151531027	10.0898611498471	11.3000917890616	10.8037471605447	10.3401047938633	11.6708790031426	10.3845778692661	11.7274881087695	10.4978032158466	10.9962037835334	10.7018985568468	10.6447220882248	10.9413135664041	10.6954371796316	10.5769808218042	11.5496841101018	10.7765810679016	10.4226503555931	11.3510657451848	10.9030831390153	11.0866932063983	10.6745612430537	10.5710968582919	11.6892602427552	11.709248081133	11.0642034430733	11.9479574058207	11.0762061972092	11.5358606328909	12.1167557190195	11.8937880717256	11.8504044244368	11.4566016065548
WBIC_843400	16.911199559044	17.0027110525105	16.8909613973863	17.4836745245692	17.6538037094784	16.9415865859764	17.0565017780827	17.6803139111157	16.9885225970957	16.0057516890231	16.8373217681945	16.2426894132292	17.7089409798006	15.2392866775339	16.0353695897746	17.0563243680401	17.1066830286566	17.3080011847189	17.2117659793518	17.6729364757651	17.0208043684286	16.9528268740609	16.5925423952919	17.4314664244034	16.4038563687639	16.7883290798854	17.7488992103927	17.0983108900189	17.8730021098865	17.8148415769654	15.901786789647	17.7981079270352	16.3538839627205
WBIC_1000700	15.5143550567209	15.421028185057	15.1848380810672	15.5463113718486	15.5564911097271	15.308599574475	15.752415483621	16.2975565136218	15.0134968186908	14.928922833411	14.9768655383762	14.3058157714305	15.1447228778538	14.2012347204781	14.4557264777319	15.5380213460284	15.3644426005517	15.018521984016	14.9512364929788	15.0783833297474	15.0542312860365	15.1868898252692	14.9485110269036	15.1857352125766	15.0572973033802	15.0225362544423	16.4824946765359	15.1934307928307	16.409937820339	16.0680974193875	14.4616540540992	15.5243317233372	15.2079810402466
WBIC_1615900	14.1839428344786	15.0008005796605	14.4491966360114	15.0167374272357	15.3208847400288	14.7908950253519	14.7505829875916	14.9267486238516	15.2022116237734	14.3923405197718	14.5747345291558	14.3254265643545	14.7753439854281	13.8253024614047	13.5481417590784	14.3980293750891	14.5785350996033	14.4601678937351	14.4134856346887	14.7357230485347	13.7972853397135	13.9599108099931	13.8951008447028	14.7642842005593	14.8365473810333	13.8079682897413	15.4587869531884	14.5175400970002	15.5317733369344	14.6379101167074	13.0284108486457	14.5442058283834	14.4155023597666
WBIC_2166100	7.46189155152592	7.22679021430974	7.69343204299275	7.51865513311978	7.57613324507263	8.21350250575457	7.49526150391964	8.20716509315471	7.57367919870033	7.55423649252302	7.31042756399478	7.7574351394786	7.49489412949113	7.32786174054664	7.4695370444682	8.21249944125667	7.76503843408948	7.58145174070245	7.66694152086389	7.79657864938264	7.49751012475449	7.96023786837724	7.3732948489866	8.27875888881925	8.23629142894031	7.7141544938152	8.20118493971858	7.83850743831786	8.01807822418213	8.29515683613942	8.19158737712382	8.42034006424689	7.78643130417224
WBIC_2234600	12.0082474332083	11.8881073088886	11.9260584879269	11.9960583911733	12.2755663402078	12.3175962955127	12.3291845416323	12.5261396547153	12.4134610100266	11.6332566488437	11.0137732709694	12.1654880541396	11.7837523343287	11.8399998500437	11.3232844611689	12.0951594737435	11.9644047644404	11.5747490660103	11.8743803456557	11.7521124627059	11.972335284724	11.7242956277029	12.2021275040755	12.3204308174285	12.8927146472789	12.6130022753083	12.671592133771	12.3920050265213	13.665927631172	12.9875085048855	12.5205102571789	12.3431549993641	12.2611783530874
WBIC_240900	16.8621808794804	16.583097411415	16.1938154301034	17.1809237897871	17.0884986944914	16.3045784159094	16.421950102603	16.7839117448597	16.325977929386	15.8723912102813	16.4826728764357	15.5771788514538	16.8626381736321	15.4558221072602	15.5095178256296	16.3708090476658	16.4080509378736	16.44962165053	16.7150412634643	16.919459147661	16.0941427223892	15.8875076245179	16.0725879307137	16.6946095460402	16.5596793951119	15.5740092588027	16.9773823615369	16.6452550979567	16.309793218973	15.9825024326875	15.0393253597441	16.5106325280648	16.2216296728403
WBIC_2381100	13.6477281872654	13.5759489227104	13.0133269959864	13.9680709564475	14.260626437675	13.8359055640927	14.0741148337577	14.168163479732	14.1523327931688	13.7426207701504	13.046752340392	14.0976947665361	13.0563179321361	13.0767104901781	13.3262553182589	13.7387359821138	13.5802119937697	13.2803499385322	13.1210708324848	13.628896806716	13.4577381195428	13.461738895836	13.6140758864924	14.0374873198577	14.2966650190401	13.5037859708225	14.3243625422541	13.6942393312376	14.9586335422428	14.4462927407121	13.2477485461467	13.718678162784	13.7758719459881
WBIC_1267400	15.8262980767798	15.8661848366802	15.4802117162597	16.2621457077708	16.2600239939664	15.702721287259	15.9290685173095	16.5435203622424	15.6579180310631	15.6792832405362	15.7474197123211	14.7157140941389	16.1409732037768	14.2769379430743	14.8958503500879	15.8317056160344	16.0211696488552	15.96516365025	15.7723625226309	16.2621149350018	15.4850527587424	15.5184337561399	15.5072091604372	16.1322166767482	15.5061552738711	15.4594984487335	17.029939656817	15.9613849245484	16.6649884428159	16.4350627816851	14.6865805255994	16.489892129143	15.6326099371348
WBIC_2401100	15.1467202490495	15.6096198924796	15.0528778358096	15.8050667976031	16.2685451048298	15.4954124316055	15.3253482640966	15.6755137131139	15.9619253986302	15.8359425592992	15.4306661332931	15.4558515424076	15.8330208253681	14.6853304603999	14.5181612680451	15.4955614289108	15.5668814296941	15.4994035076107	15.3461951557819	15.7893470484919	14.7573992107964	14.9279483209147	15.0468311128494	15.7646876579154	15.8824731297783	14.7381713169004	16.4674891769806	15.6771169849748	16.1061608765894	15.503413062663	14.2188514576479	15.8233119741235	15.2605870332616
WBIC_1762700	10.5771471748615	10.2961539742456	10.7940301244153	10.5962921424768	10.8357819042764	11.1788801776152	10.7345508622523	11.3919604709707	10.5639556843121	10.3612534527906	10.2676109600367	10.8250325013319	10.5925691898917	10.3428652226198	10.52659703925	11.086991587181	10.9675317543542	10.2283580173021	10.9427295466482	10.8654768368875	10.6708673017596	10.7011557530178	10.5198037685037	11.4126401420166	11.6576557440307	10.9807166821113	11.4364493059251	11.3500539142367	11.5740540133928	11.8674365027838	11.6269168173067	11.9126886715296	11.0247857699931
WBIC_2152600	14.3799670495698	13.7249940502283	13.6834458646564	13.663574800723	13.3313035787186	13.7524310933055	15.0303142606235	14.7290197694841	13.9431883602327	13.3481163017122	12.7741257022629	13.8136710905508	13.6889518208473	14.3237303118841	13.498423239162	14.3354455152133	14.1537157983633	14.130546175549	13.52946983432	13.667285144225	13.8603990043704	13.4582809234332	14.0470463556427	14.2420043686714	14.1231098734649	14.1527467218009	15.4060368735656	13.9847936775168	15.628246399299	15.1587058192495	13.915710363019	13.8686470476303	14.4406468059426
WBIC_1610800	11.3251515254392	11.426255539813	11.0837039048728	11.3553972102276	12.0883474953846	11.8085294671797	11.9132207311013	12.342640166388	12.2816414335663	11.0888604490097	10.9775300443663	11.5789447096221	11.1001081627668	11.5771002078845	11.010737577384	11.6762805805341	11.9135827264151	11.1480637138558	11.3667712201461	11.2946266470594	11.3622892203423	11.2181065373077	11.9319232900794	11.751599617752	12.2555757950287	12.3673834466511	12.23399487672	12.0053193838287	13.1966146783485	12.7206915895255	12.1451269320036	12.0343111591078	11.7274350021258
WBIC_2056600	15.5671342083307	15.3214433230313	15.3970739934361	16.160783189987	15.7117677120933	15.6596670194182	15.5775199775356	16.2082788915999	15.668005118604	15.6981068385346	14.5866235782987	15.1118491882135	15.7069466915401	14.8345586333783	15.0103092354823	15.2521989845006	15.4312364640454	15.4770773247815	15.0831321449179	15.2932201765694	15.2158468138134	15.4043158321069	15.1748815844704	15.9029292662376	15.6837987835969	14.8949341763114	16.3778309294079	15.53129905105	16.3303598530781	15.8592555780836	14.4683452186361	15.528567719976	15.4464199451974
WBIC_2178400	7.72174232585244	7.20189649367331	7.89276191245305	7.89531552360607	7.29526033189114	8.51198642358008	7.46287302765835	8.2231907007291	7.26463871763568	7.70055989684968	7.51229142883907	7.4091966539579	7.96143612743858	7.57762681805366	7.33398091199039	8.14004816603803	7.72833378866886	7.72999515046747	7.82561467234461	7.66882393449112	7.75573833751054	7.93012715751662	7.54583842137435	8.61023575487321	8.27841696379083	7.94812919018871	8.71122125366325	7.76888920201608	7.87065010425151	8.30634474721089	8.29599201033566	8.70910281446704	8.25744268456383
WBIC_2268300	13.8617412362848	14.5281484731696	14.3305586050309	15.0005464091555	15.5260827021641	14.7763936677335	14.8645742448598	15.1135762123668	15.1125473403965	14.9052510627725	14.4954847807356	14.7955870462042	15.3084870411217	13.9403609772428	13.8739996791155	14.6717442445257	14.5090191181784	14.8300254031572	14.6250936269989	14.8759275101695	14.0997230090288	14.315403844537	13.9941217413881	15.0053290242413	14.9582537380195	14.0356739213725	15.5525525186298	14.6643307619291	15.4045671128883	14.8889632541156	13.2983103208012	14.6411969733953	14.728759650928
WBIC_759800	15.8582053134086	16.1436215682913	15.8430056288753	16.1578347771318	16.8183611025345	16.0147748101483	16.4170447491741	16.7879947737377	15.8241383299724	15.6824047744406	16.2407838307656	14.9027071173338	16.6652405419693	14.257452559858	14.9873114082484	16.0589001362244	16.2493533288866	16.0927950168579	15.4685909059093	16.5437691997121	15.8630853128636	15.7896322492999	15.6229987410598	16.2789192460743	15.806921596399	15.6599215080886	17.3723427830697	15.4512204258625	17.0429931798481	16.798843380264	14.9708369740422	17.082790356684	15.6144081133912
WBIC_691800	12.8162923067546	13.3634016327194	12.9679841021322	13.3923257546788	13.5272875349356	13.2288629561806	13.4620271448144	13.8219467833017	13.6796643312663	13.4542504054402	12.9946517013697	13.2433477322726	12.8896382001105	12.5280879159919	12.5021828409447	13.2918163323759	13.4577118010029	12.7859826760125	12.8313791235628	13.3155045890351	12.6018620106372	12.8490557051715	12.7733331982811	13.1918029814774	13.3526321963019	12.745339742962	14.0970573467913	13.3524424836009	14.1290708420535	13.6424468422841	12.3167106892261	13.5917084357559	13.1891939032849
WBIC_1722000	14.3187411105645	13.2568483522304	14.0275031043004	14.3771656754369	14.0458636923711	13.8965216949865	14.141810899925	14.927746658685	13.5890131525995	13.829383312804	13.0204213763711	13.6466078877849	13.3682962453337	13.6411386347928	13.7205977277575	13.9405452631842	14.0977182851571	13.5815774795035	13.4692147812313	13.8490728099595	14.1394131599984	13.9842832502232	14.1390294717792	14.1109322964785	14.386718346359	14.3144001428161	14.7595786517309	13.9117941342233	15.6242956072166	14.8785113671106	13.6946010303373	14.2809002472898	13.6756025647072
WBIC_1612300	13.563925635101	13.8903496289335	13.2121907237544	14.2803412478572	14.3134720678283	14.0737605593359	14.2685268125435	14.4649854470389	14.2240387148305	13.1414952500506	13.3519701805325	13.7637838881228	12.8962151808468	13.2043855276371	13.0762383223296	13.8641150421327	13.6220637690882	13.5753762182486	13.3458514747928	13.3705648608794	13.1021791321311	13.4698574577919	13.2913753234825	13.6077785871564	14.1192625544954	13.2848255432833	14.4731909037869	13.6148346022737	14.7878305861986	13.9293615728216	12.5811966255411	13.6452131733373	13.8230626363939
WBIC_1515400	14.2756874810193	14.4050443514905	14.7893919227433	15.5943932836272	16.0001809537435	15.3213025328815	15.4328404226096	15.382111572587	15.3101225260736	13.9019184275622	14.413434745486	14.6045891979032	15.7808096215052	14.3290221727875	14.1055463855449	14.5312488299881	14.8004258389527	14.9833467613543	14.457889389231	14.9819546267537	13.8957503078516	14.3146852471782	13.8488362639774	14.7704827055336	14.9369950347014	13.9644381522525	15.7959673833375	14.9383403249536	15.5895584837303	15.1632350665952	13.5953785167654	14.4421258487965	14.9261274894784
WBIC_2916700	12.8401966993975	12.5316707628816	12.0857624884855	13.0529910250491	13.1510729908159	12.7790195325896	13.1294742929725	12.8698835460506	13.2068483505244	12.3459476496913	12.3923211312936	12.8918329198658	12.4407373834247	12.3210996360458	12.2316773638826	12.9263955731195	12.6761771046474	12.3335263512723	12.9889792253164	13.0620585546437	12.2170187720831	12.5354938604419	12.5806921649874	12.9092139610024	13.3604469567205	12.565452866811	13.2857259623847	12.8660591383461	14.0574095927476	13.7428504430365	12.5781085149621	13.1137864941176	12.6420005493397
WBIC_2103200	15.0061252719284	15.2635967696254	14.75353138357	15.7393505221114	16.1209471847585	15.3781490917188	15.2720138574331	15.7426922576622	15.4090210034374	15.4211127535697	15.2049457416814	15.1155872188367	15.6303643318961	14.5376963742934	14.3863562369103	15.2877091442454	15.3750915112229	15.4047169087166	15.015435882908	15.5101676957607	14.4893692762956	14.7388958240278	14.8437553756618	15.5833231131503	15.8133735891801	14.3142862454228	16.0926310859297	15.5393826393968	15.8654666925403	15.2495435077795	13.8818426041889	15.5154532430162	15.2762075842021
WBIC_728100	16.5009523946558	14.9976689502301	16.4601748416994	13.2232722458179	16.3677667079496	16.7304161986301	16.5142288126387	17.9057011343743	16.1144690724147	16.0799663208441	16.0340814145568	15.8344046356879	17.4894387845385	14.9406979139039	15.4150163575317	15.9227596205191	16.2250535071478	15.3801536622473	15.5249831593971	17.0642286957921	16.4083506941401	16.0253738108087	14.9686315891657	17.0242419907891	16.028641011449	16.4329717892964	17.8799858655233	16.7641394015783	17.761485347948	17.0297661984149	14.7899670287383	14.7275030902918	16.8854569358743
