WBICs	hc_0.5	hc_1.52631578947368	hc_2.55263157894737	hc_3.57894736842105	hc_4.60526315789474	hc_5.63157894736842	hc_6.65789473684211	hc_7.68421052631579	hc_8.71052631578947	hc_9.73684210526316	hc_10.7631578947368	hc_11.7894736842105	hc_12.8157894736842	hc_13.8421052631579	hc_14.8684210526316	hc_15.8947368421053	hc_16.9210526315789	hc_17.9473684210526	hc_18.9736842105263	hc_20
1873500	21.1598939602062	21.1339217695883	21.1195660424201	21.1039150297979	21.0982505305452	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724	21.0842147812724
1873600	21.067467811209	21.0349679459679	21.0417304055718	21.041961065515	21.0403946905724	21.0348715364605	21.0245870540054	21.0140718328286	21.007960818002	20.9753327983902	20.9696873403242	20.9629238224633	20.9572582795116	20.9731675535276	20.9668229165553	20.9653209135196	20.9801350947887	20.9801350947887	20.9801350947887	20.9801350947887
187400	20.9349251645033	20.93729963616	20.8913900661731	20.8800001781691	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011	20.8571641147011
1874400	20.8915758210035	20.312840025386	20.2600719866169	20.2656131581944	19.6118104193812	19.2212978456201	19.4165898438122	19.3551729978359	19.15569142263	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091	19.1571580033091
187500	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118	22.0751751473118
1875200	11.2490835985993	10.8043668732096	10.3549776486804	10.2359395316747	10.2261247491104	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129	10.2006814346129
1875300	21.4915407646752	21.4618331826907	21.4501860065004	21.4507193121071	21.4355416945617	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979	21.4493958712979
1875900	8.87535204462355	8.89154863021703	8.84337570193353	9.18567280216639	9.14319642984268	8.6633010907688	8.59350265078325	8.11273275562937	8.53830228408274	7.745181626584	7.07504500915656	7.32644403254693	7.01000790757819	6.97006300432164	6.91303393960963	6.88413631494495	6.87950194406214	6.87950194406214	6.87950194406214	6.87950194406214
187700	8.84942202172845	8.83076625187822	8.70069832855617	8.65448897116061	8.35927143262258	7.5256681614534	7.20807133125091	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157	6.98297152810157
1877000	21.3983877701445	21.3862651370317	21.3960391787813	21.346067848852	21.3397945244637	21.2928297448979	21.2394491634278	21.1970302772086	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703	21.1871010612703
1878200	21.1046972388744	21.1046973590702	21.1046973590702	21.1071808165906	21.1071808151472	21.0789249796683	21.0079813939228	20.9370389974311	20.918804601198	20.9188045993598	20.8417069458078	20.717335044551	20.6956311937913	20.647048033714	20.6183507296141	20.6183507296141	20.6183507296141	20.6183507296141	20.6183507296141	20.6183507296141
1878400	21.6199959955922	21.6208368326255	21.5918965530984	21.6027742796281	21.5785568432866	21.5832076557311	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799	21.6018462219799
1878800	5.60020410233597	5.22772255107389	5.1083098923818	5.03773314633898	4.79298998303731	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852	4.49726494781852
1879300	14.2222397797975	14.1675834893877	13.6392953448678	13.3211660913225	13.210658366908	12.8314003831275	12.763658691532	12.388519178243	11.8317377240619	11.22793027042	10.969227408679	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572	10.9766338382572
1880100	19.8089120631252	19.7110880300542	19.6690764001815	19.6044913003119	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535	19.6072848788535
1880200	20.7015762139638	19.772327405663	18.7279247765201	17.927789672099	18.017357169815	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555	17.5494851880555
1880600	16.1359785863518	14.9694047556353	14.971386839643	14.8208860814161	14.4235227466789	13.8925103614368	13.9982392791309	13.6355179278283	12.9725284749967	13.0140327455184	12.9858264687199	12.7214524499981	12.7241864246122	12.4981556218999	12.6260706290843	12.6260706290843	12.6260706290843	12.6260706290843	12.6260706290843	12.6260706290843
1880700	19.9800367314515	19.9629982645332	19.9413451806589	19.9118087411175	19.9282930720337	19.9344960071335	19.8667571497516	19.8763248899872	19.8708835978896	19.8672270143897	19.8696002573037	19.8646847518634	19.8913053469983	19.899532935469	19.8604185867293	19.8715739848801	19.8715739848801	19.8715739848801	19.8715739848801	19.8715739848801
1881100	5.36881518338999	5.3698162505377	5.36867201130561	5.36609627189556	5.36546332574864	5.36712283730669	5.35156374164212	5.33141260557248	5.2869002666943	5.31993113797725	5.29426709445605	5.24004377613121	5.19572902890554	5.23267273010733	5.18220840045695	5.17581398155632	5.16762185245034	5.17612977119593	5.1681706028246	5.16786626429555
1881500	21.1296105506489	21.1258823889839	21.1258823889839	21.1036645668948	21.1036640776155	21.1183978346019	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254	21.0804867055254
1881900	5.95580097429015	5.86381754693352	5.69254658076318	5.61347968559646	5.494398006211	5.24878759120054	5.35337947509977	5.26717066446907	5.01605928650189	4.99471998496047	4.9466205513677	4.92240072543406	4.90877245721927	4.89117476630431	4.90785014414617	4.89859996244827	4.88847869073815	4.88418433573442	4.88422353583821	4.88422353583821
1882000	21.2030112995997	21.2130020419977	21.2086452320334	21.2085839153369	21.2087390139585	21.1905914276105	21.1882723660616	21.2074904226259	21.1988793110491	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796	21.206374874796
1882300	21.5157241904093	21.5003266088	21.4904500133926	21.4583226535828	21.4470637149526	21.4301760952037	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567	21.436396597567
1882400	17.0492913071067	16.8065134816316	15.7748404111979	15.4370720458042	15.2402498453215	15.0566072893062	14.8537809882125	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381	14.9915659328381
1882500	7.24349117340904	7.22784107962104	7.22102635864321	7.16916455938263	7.11283956816053	7.17060773679826	7.15135287566737	7.19082891901698	7.09711267833092	7.08152418094179	7.0078076205651	6.98223628234932	6.97273178621584	6.29846147069268	6.1000995229114	6.0744658285183	6.02170061037736	5.99943145464048	5.98412969812698	5.98262524205142
1882800	5.51013700023158	5.48127993231204	5.46224217539771	5.53299203242813	5.34139019762768	4.98283024643172	4.66821663832696	4.56756378209129	4.54185151655588	4.53740180425883	4.53233939553826	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566	4.53292670160566
1882900	21.0470349107043	21.050050089042	21.0499943143888	21.0499489309276	21.0366616394812	21.0368393637849	21.0369044650331	21.0562460219348	21.0097089147925	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927	21.0098567184927
1883900	21.4691041470976	21.4691036911487	21.465445346078	21.465445346078	21.4568957308806	21.4568957292844	21.4568957292844	21.4432943183401	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661	21.4432919131661
1884000	22.0263269970227	22.0263269970227	22.0263269970227	22.0263269970227	22.0224711064401	22.0224374781599	22.0225242170911	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737	22.010450758737
1884100	14.74324222494	14.6623946996133	14.6160037615618	14.6183481264214	14.475446426154	14.556245162348	14.604459992912	14.5614841102728	14.547945639548	14.2933213668165	14.2819378813498	14.1499698647095	14.2200473350486	14.2206482917241	14.0702868725816	14.0771374591739	14.0545091743445	14.0149804384895	14.1377448530897	14.1251088348256
1884200	19.9415479279954	19.9122035110216	19.8739226510284	19.8742873367384	19.8372949922978	19.8338628037187	19.7939206471809	19.7733483582936	19.7819797721484	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695	19.7700202931695
1884800	7.55825016263421	7.32048890039954	7.22220736794574	7.05226157064515	7.04467683171058	7.43322772613908	6.72781460219369	5.87431541494998	6.19345324629089	5.73881571609905	5.92832600484168	5.68821298171861	5.86057796367798	5.86057796367798	5.86057796367798	5.86057796367798	5.86057796367798	5.86057796367798	5.86057796367798	5.86057796367798
1885300	20.3770820659794	20.2393047332064	19.9110900181446	19.8247660626422	19.2459694304569	19.0238067362948	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236	18.9569456301236
1885700	21.0658498031429	21.0662371499525	21.0289441663063	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557	21.0272890217557
1886000	11.2741893818406	11.108048887641	10.6162033632245	10.2058570453359	10.2542352728896	10.2018135463537	9.99595268265831	9.73009662792242	9.52911364325717	9.51668247992663	9.3868013230794	9.40261048490837	9.41282829686902	9.28432181553338	9.26622977229038	9.20761701110852	9.23968060854604	9.24964430240552	9.24964430240552	9.24964430240552
1886700	18.1993118750938	15.8272343330945	14.7483777391927	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151	14.9329430948151
188700	20.9425647946777	20.8951122578316	20.8707147293545	20.8433033722253	20.8541146252469	20.8372215465519	20.8208511493609	20.7755297913853	20.7906649592624	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613	20.7906941330613
1887400	20.8001143958115	20.7855419481378	20.7855418732149	20.80260461708	20.7711733923138	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945	20.7765017091945
1887500	10.0631753833889	9.88589763534995	9.58332127564775	9.4568996501473	8.71293388519667	8.00981324864555	7.85591832922421	7.87634441944012	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099	7.84248129004099
1890720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189400	21.2266160815766	21.1734359611282	21.1562927407609	21.1064388462975	21.0647796690195	21.0256105976857	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256	21.0389413985256
189500	10.3438396860504	10.0961611170305	9.9230867345529	9.0073214569236	7.9691064516433	7.48308560255676	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774	7.4824719455774
189600	19.9808740321965	19.6830706973094	18.28005287035	18.0916640833145	17.6794582489461	17.1276982609614	17.1466929930467	16.9485204848547	16.3315960814939	15.9393174522811	15.3060710488567	15.2838496836343	15.0913690540654	15.0913690540654	15.0913690540654	15.0913690540654	15.0913690540654	15.0913690540654	15.0913690540654	15.0913690540654
189800	13.9088862507237	13.6999578451795	13.4765879808375	13.2586984368418	13.1354837100552	13.0620597713909	12.8895290827238	12.7172701505472	12.6027009551308	12.2856305701364	11.9641506171448	11.5269241708775	11.4807302333387	11.009688433438	10.9400815845709	10.9400815845709	10.9400815845709	10.9400815845709	10.9400815845709	10.9400815845709
190100	18.0886927734376	17.6621976813134	17.18434674601	16.0836829936806	16.3688048732836	15.7665694443596	15.5171298758756	14.4702144965406	14.5717259889222	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622	14.4348105892622
190200	22.2878904086571	22.2839713843254	22.2613596445743	22.263242500418	22.2943575582658	22.2390977917434	22.2594606218551	22.2479916648493	22.2439026777167	22.2598508768044	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158	22.2899183208158
190500	17.2869247102571	17.5077252761819	16.704337478802	16.2124022428474	14.5741876777088	14.7030009995281	14.0902974843207	14.0588427761416	13.7497612270583	13.7944125270885	13.6714366653467	13.4841942197188	12.8668033103675	13.162767080993	12.850838880792	12.850838880792	12.850838880792	12.850838880792	12.850838880792	12.850838880792
190900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
191100	7.82359925959891	7.83256092273173	7.81946805313199	7.75474770220308	6.63899209084812	6.76816191329613	6.3990762641618	6.3613613597778	6.16315048710941	6.06555445558156	5.87140897107433	5.98929100780063	5.80459544689424	5.7731664705361	5.67865331011791	5.6745713412306	5.58306014096615	5.41112999261085	5.08574562598162	4.79058518930508
191400	20.1956941372362	20.1956669143553	20.195738310717	20.2001543920842	20.2073953967002	20.2072596273855	20.211256668652	20.2169918316316	20.2111931521358	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325	20.1857636709325
191900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192300	20.235116278552	19.3592040027299	17.3584032472575	16.9317359331035	15.4442665846808	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479	15.8237339491479
192400	22.4428852571207	22.4639537591987	22.358923049361	21.7927628895846	21.9198362718772	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166	21.768608847166
192500	20.9140637139865	20.9082706025409	20.8727664779055	20.8830844237389	20.8646171826443	20.7869363165036	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411	20.7934038421411
192900	8.9305745530756	8.82808412577907	8.70744136624813	8.00584995300976	7.06194872133211	6.82913634292388	6.58194506735081	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515	6.45071946380515
193100	21.1743403185277	21.1743403185277	21.1743403185277	21.1743403185277	21.1743403185277	21.1743403185277	21.1554922466637	21.155492246131	21.1346376224581	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162	21.1315858552162
193800	21.0396597996664	21.0377287242313	21.0468809538379	21.0355184521856	21.031190772841	21.0328728126437	21.0491680499778	21.0242679544774	21.0227863018173	21.0298368537775	21.0523183952827	21.0996749596176	21.0953210872349	21.0953210872349	21.0953210872349	21.0953210872349	21.0953210872349	21.0953210872349	21.0953210872349	21.0953210872349
194000	19.2600222210228	19.1938077495442	19.022248820957	18.0310060079806	17.1840467618447	17.3854725516043	16.8035608915584	16.5704725624624	16.0942962696977	16.1656637942317	16.1116636300763	15.9068915748371	14.9030521425899	14.9030521425899	14.9030521425899	14.9030521425899	14.9030521425899	14.9030521425899	14.9030521425899	14.9030521425899
1942600	21.7226858864019	21.7110490271155	21.6518182464159	21.6531685836875	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587	21.6640084361587
195000	21.6447026959349	21.6826925326807	21.6566679787152	21.4783659227812	21.3791259195612	21.2661376245011	21.2026747022829	21.0802491102833	20.5908158093075	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637	19.6577189764637
195100	20.4598651805926	19.5842809801279	19.2284342946912	17.9822311846043	17.1280470785752	16.4246108008222	16.1694850776591	16.2493518902528	15.8050802624987	15.4548137217745	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476	15.1562659840476
195400	18.2146915896452	17.5644270209312	18.042970204391	17.7191166651733	17.8178845034255	17.8854994335244	17.6450249683674	17.5036506719897	17.0289033757075	17.190098725981	17.0171525511675	16.6817097427474	16.6984640654543	16.7243066253182	16.6963462059922	16.6963462059922	16.6963462059922	16.6963462059922	16.6963462059922	16.6963462059922
1957600	22.0460114323259	22.0420608141883	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795	22.0341730909795
195900	21.8093883012877	21.8093881518887	21.809387120965	21.8093871222426	21.8093296155603	21.7969179534631	21.7940993530083	21.789790269376	21.7812842928727	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773	21.7812842928773
196100	11.9511911770162	11.9016876948232	11.7648903881505	11.7080040609503	11.5760387434245	11.6842333695575	11.503244483261	11.2580092024592	10.9308653037713	10.5261718106747	10.4488181859033	9.7599393871582	9.71846512251376	9.3617270267968	9.0191560031912	8.8794555125284	8.96990517592939	8.96990517592939	8.96990517592939	8.96990517592939
196700	22.0086259191597	21.9559836138442	21.8554656947057	21.7455821193082	21.6546672238022	21.3589352360728	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043	21.3562044213043
196900	4.48032178524503	4.39427698062555	4.1744441676607	4.17237561163172	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168	4.17237873983168
197300	22.3797770248522	22.393379716701	22.3590886085248	22.3759056883208	22.3719903500038	22.3692585898445	22.3698446775554	22.3577233122646	22.3504982911163	22.3718720037208	22.3727508391246	22.3737330993229	22.3737332185309	22.3737332185309	22.3737332185309	22.3737332185309	22.3737332185309	22.3737332185309	22.3737332185309	22.3737332185309
197700	20.8800034955942	20.880035203653	20.8800692790343	20.8801182996362	20.8801182996362	20.8717730837167	20.8576523487486	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998	20.8521906427998
1979100	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596	21.1370385199596
1979200	21.3757861969968	21.3721887846526	21.3076301182955	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997	21.3159928979997
198000	18.2443482834206	17.605605972091	16.9609240838406	15.9393689484596	15.1935350576095	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293	14.6034867360293
1980500	21.1296103841397	21.1258823192904	21.0894607411256	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826	21.0804061246826
1980600	21.744044974133	21.7325236022088	21.7326122190014	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554	21.7259754174554
198100	20.8065396244579	20.7715714787021	20.7711754032833	20.7631725898438	20.7138165044815	20.6836318544138	20.694814640638	20.2568926987804	20.2695331999671	20.2464808362804	19.767243303777	19.7497717150982	19.7566503561388	19.7427751422326	19.7633958378641	19.654723204468	19.3205113213477	19.3415993879655	19.2829094711517	19.2971866554766
1981200	21.1904410695336	21.215843860607	21.1157751656056	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877	21.1479621962877
1982400	21.0661501403656	21.0796020691281	21.0601085590531	21.0238990278576	21.0058403975139	20.9287298116117	20.9002088104117	20.8678459625868	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506	20.8783744323506
1982700	21.0359433139038	21.0367585574909	21.0456899467319	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699	21.0098199466699
1983100	9.90392125212624	9.80211735541157	9.50557400589399	8.71882908350714	8.53119426020832	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616	8.52953021616616
1984700	21.0675823479597	20.8724181915944	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459	20.8566111687459
1984900	21.2263579276116	21.2281597841879	21.2244009493349	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037	21.2043578040037
1985100	21.2624818473227	21.114355339761	20.7664887764039	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525	20.6208252500525
1985200	21.3791635440973	21.3195724791576	21.2924150403707	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751	21.2801849361751
1986000	21.9437881469526	21.9397657990024	21.9398526346441	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091	21.9259711908091
198800	21.5216354752517	21.57463468279	21.4920318244627	21.4163864240625	21.3809648404694	21.2842524534107	21.344004009854	21.2165047127916	21.1192764591427	21.0528405577434	21.0808764325648	21.0366555510984	20.7832013384139	20.7832013384139	20.7832013384139	20.7832013384139	20.7832013384139	20.7832013384139	20.7832013384139	20.7832013384139
198900	21.8788953371914	21.8788953363401	21.8788953366763	21.869612317657	21.8692314928943	21.8692311953731	21.8692311984033	21.8444535125387	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456	21.8444533581456
