site_id	date	secchi_meter
WBIC_716800	2000-06-26	2.286
WBIC_2236800	2000-06-26	0.9144
WBIC_2113300	2000-06-26	1.6764
WBIC_2113300	2000-06-26	1.524
WBIC_2113300	2000-06-26	1.2192
WBIC_1596300	2000-06-26	3.7
WBIC_1596300	2000-06-26	3.7
WBIC_1596300	2000-06-26	4
WBIC_1596300	2000-06-26	4
WBIC_1543900	2000-06-26	5.8
WBIC_1543900	2000-06-26	5.8
WBIC_1542400	2000-06-26	4.0386
WBIC_2267800	2000-06-26	1.7526
WBIC_2353600	2000-06-26	5.0292
WBIC_1542700	2000-06-26	6.4
WBIC_1542700	2000-06-26	6.4
WBIC_2747300	2000-06-26	3.048
WBIC_2079800	2000-06-26	1.3716
WBIC_2618000	2000-06-26	5.4102
WBIC_1629500	2000-06-27	3.5052
WBIC_1591100	2000-06-27	3
WBIC_1591100	2000-06-27	3
WBIC_1538600	2000-06-27	5.7912
WBIC_1538600	2000-06-27	7.3152
WBIC_2693700	2000-06-27	5.7912
WBIC_1580200	2000-06-27	2.4384
WBIC_418700	2000-06-27	6.7056
WBIC_418700	2000-06-27	5.7912
WBIC_1519600	2000-06-27	4.7
WBIC_1519600	2000-06-27	4.7
WBIC_1600200	2000-06-27	1.9812
WBIC_983500	2000-06-27	2.5908
WBIC_1589100	2000-06-27	6.4008
WBIC_991700	2000-06-27	3.9624
WBIC_98600	2000-06-27	1.9812
WBIC_98600	2000-06-27	1.3716
WBIC_672900	2000-06-27	4.953
WBIC_672900	2000-06-27	5.5626
WBIC_2236800	2000-06-27	0.9144
WBIC_766600	2000-06-27	3.9624
WBIC_2113300	2000-06-27	1.58496
WBIC_995000	2000-06-27	2.7432
WBIC_809600	2000-06-27	0.9144
WBIC_105200	2000-06-27	6.7056
WBIC_190500	2000-06-27	4.8768
WBIC_323800	2000-06-27	2.4384
WBIC_487500	2000-06-27	5.8674
WBIC_1623800	2000-06-27	5.0292
WBIC_1609100	2000-06-27	2.1336
WBIC_830700	2000-06-27	4.8768
WBIC_389300	2000-06-27	2.286
WBIC_258600	2000-06-27	6.7056
WBIC_258600	2000-06-27	3.6576
WBIC_107700	2000-06-27	3.9624
WBIC_2393500	2000-06-27	2.1336
WBIC_1623700	2000-06-27	3.6576
WBIC_179800	2000-06-27	2.1336
WBIC_795100	2000-06-27	4.8768
WBIC_439800	2000-06-27	5.334
WBIC_2694000	2000-06-27	7.0104
WBIC_2694000	2000-06-27	7.62
WBIC_968800	2000-06-28	4.4196
WBIC_417400	2000-06-28	5.6388
WBIC_417400	2000-06-28	3.9624
WBIC_1602600	2000-06-28	3.81
WBIC_2615100	2000-06-28	1.524
WBIC_793600	2000-06-28	4.3434
WBIC_2709800	2000-06-28	4.572
WBIC_2709800	2000-06-28	4.572
WBIC_692900	2000-06-28	5.7912
WBIC_1598900	2000-06-28	2.8956
WBIC_2390800	2000-06-28	4.3434
WBIC_394400	2000-06-28	5.4864
WBIC_1012000	2000-06-28	3.048
WBIC_2268500	2000-06-28	1.143
WBIC_827100	2000-06-28	7.9248
WBIC_968100	2000-06-29	5.9436
WBIC_279700	2000-06-29	1.3716
WBIC_1427400	2000-06-29	0.9
WBIC_1427400	2000-06-29	0.9
WBIC_1427400	2000-06-29	0.7
WBIC_1427400	2000-06-29	0.7
WBIC_1427400	2000-06-29	0.7
WBIC_1427400	2000-06-29	0.7
WBIC_45200	2000-06-29	3.3528
WBIC_2301800	2000-06-29	1.6764
WBIC_2301800	2000-06-29	1.6002
WBIC_2390800	2000-06-29	4.3434
WBIC_2268300	2000-06-29	1.3716
WBIC_1614100	2000-06-29	3.048
WBIC_2268600	2000-06-30	2.1336
WBIC_972000	2000-06-30	4.572
WBIC_2350500	2000-06-30	2.5908
WBIC_2350600	2000-06-30	3.5052
WBIC_2350200	2000-06-30	2.667
WBIC_2742100	2000-06-30	5.2578
WBIC_2169200	2000-06-30	2.5146
WBIC_2353600	2000-06-30	4.2672
WBIC_555700	2000-06-30	4.572
WBIC_1019500	2000-06-30	7.62
WBIC_2079000	2000-07-01	2.1336
WBIC_2390800	2000-07-01	3.3528
WBIC_2092500	2000-07-02	4.2672
WBIC_835800	2000-07-02	0.1524
WBIC_389300	2000-07-02	2.1336
WBIC_1527800	2000-07-03	3.2766
WBIC_1629500	2000-07-03	3.9624
WBIC_2326700	2000-07-03	2.4384
WBIC_2762200	2000-07-03	5.7912
WBIC_835800	2000-07-03	0.0762
WBIC_1602300	2000-07-03	5.6388
WBIC_2734200	2000-07-03	1.2192
WBIC_653700	2000-07-03	4.191
WBIC_2267800	2000-07-03	1.6764
WBIC_322800	2000-07-03	2.4384
WBIC_2306300	2000-07-03	4.8006
WBIC_1593100	2000-07-03	2.7432
WBIC_179800	2000-07-03	2.4384
WBIC_2435000	2000-07-03	3.1242
WBIC_795100	2000-07-03	4.0386
WBIC_608400	2000-07-03	3.048
WBIC_2152800	2000-07-03	1.0668
WBIC_2329600	2000-07-04	2.7432
WBIC_968100	2000-07-04	5.9436
WBIC_2268600	2000-07-04	1.8288
WBIC_2953800	2000-07-04	1.905
WBIC_2340700	2000-07-04	3.3528
WBIC_1629500	2000-07-04	4.3434
WBIC_973000	2000-07-04	5.334
WBIC_1537800	2000-07-04	2.4384
WBIC_1600200	2000-07-04	1.6764
WBIC_775900	2000-07-04	4.2672
WBIC_1589100	2000-07-04	7.3152
WBIC_2953100	2000-07-04	3.1242
WBIC_991700	2000-07-04	3.6576
WBIC_1598900	2000-07-04	3.1242
WBIC_1610500	2000-07-04	1.8288
WBIC_2390800	2000-07-04	3.81
WBIC_2236800	2000-07-04	0.9144
WBIC_525900	2000-07-04	2.9718
WBIC_1569900	2000-07-04	1.9812
WBIC_2335500	2000-07-04	2.7432
WBIC_1596300	2000-07-04	4.1148
WBIC_2334300	2000-07-04	6.096
WBIC_1609000	2000-07-04	2.4384
WBIC_2332000	2000-07-04	1.4478
WBIC_1542400	2000-07-04	3.048
WBIC_1005800	2000-07-04	5.0292
WBIC_1623800	2000-07-04	4.0386
WBIC_2268300	2000-07-04	1.3716
WBIC_1592400	2000-07-04	4.191
WBIC_2327500	2000-07-04	3.2004
WBIC_2311700	2000-07-04	1.2192
WBIC_1623700	2000-07-04	3.6576
WBIC_1019500	2000-07-04	7.0104
WBIC_1603600	2000-07-04	3.5814
WBIC_1022900	2000-07-04	2.4384
WBIC_2268500	2000-07-04	1.2192
WBIC_2079800	2000-07-04	1.2954
WBIC_760900	2000-07-04	2.3622
WBIC_2340500	2000-07-04	4.572
WBIC_2239400	2000-07-04	0.9906
WBIC_1580200	2000-07-05	2.1336
WBIC_2709800	2000-07-05	4.2672
WBIC_2709800	2000-07-05	4.2672
WBIC_323800	2000-07-05	2.1336
WBIC_2420600	2000-07-05	1.2192
WBIC_2310400	2000-07-05	2.2098
WBIC_1012000	2000-07-05	3.048
WBIC_1875900	2000-07-05	2.8194
WBIC_2169200	2000-07-05	1.9812
WBIC_1539600	2000-07-05	3.3528
WBIC_555700	2000-07-05	3.2004
WBIC_1881100	2000-07-05	4.1148
WBIC_1539600	2000-07-05	3.9624
WBIC_2242500	2000-07-05	0.8382
WBIC_795100	2000-07-05	3.2004
WBIC_1614100	2000-07-05	3.6576
WBIC_816800	2000-07-05	1.8288
WBIC_2329800	2000-07-05	2.286
WBIC_2618100	2000-07-06	6.2484
WBIC_1610700	2000-07-06	2.4
WBIC_1610700	2000-07-06	2.4
WBIC_1613000	2000-07-06	1.4
WBIC_1613000	2000-07-06	1.4
WBIC_1612200	2000-07-06	2.2
WBIC_1612200	2000-07-06	2.2
WBIC_45200	2000-07-06	3.9624
WBIC_793600	2000-07-06	4.2672
WBIC_2301800	2000-07-06	1.6002
WBIC_2301800	2000-07-06	1.524
WBIC_68100	2000-07-06	2.286
WBIC_1593800	2000-07-06	1.7526
WBIC_853200	2000-07-06	1.3716
WBIC_848800	2000-07-06	1.6764
WBIC_852400	2000-07-06	3.9624
WBIC_852400	2000-07-06	3.9624
WBIC_809600	2000-07-06	1.3
WBIC_809600	2000-07-06	1.2192
WBIC_853200	2000-07-06	2.0574
WBIC_1540400	2000-07-06	4.4196
WBIC_1609000	2000-07-06	2.5
WBIC_1609000	2000-07-06	2.5
WBIC_1611700	2000-07-06	2.3
WBIC_1611700	2000-07-06	2.3
WBIC_1012000	2000-07-06	3.2004
WBIC_1609100	2000-07-06	2.9
WBIC_1609100	2000-07-06	2.9
WBIC_1609100	2000-07-06	2.1336
WBIC_1610300	2000-07-06	1.5
WBIC_1610300	2000-07-06	1.5
WBIC_830700	2000-07-06	4.6482
WBIC_2353600	2000-07-06	5.0292
WBIC_2294900	2000-07-06	1.9812
WBIC_2294900	2000-07-06	1.9812
WBIC_2294900	2000-07-06	1.9812
WBIC_2294900	2000-07-06	1.6764
WBIC_2294900	2000-07-06	1.6764
WBIC_2294900	2000-07-06	2.286
WBIC_2294900	2000-07-06	1.524
WBIC_2294900	2000-07-06	1.524
WBIC_2294900	2000-07-06	1.9812
WBIC_2294900	2000-07-06	1.9812
WBIC_2294900	2000-07-06	1.524
WBIC_2294900	2000-07-06	1.524
WBIC_795100	2000-07-06	3.1242
WBIC_2618000	2000-07-06	4.572
WBIC_1613500	2000-07-06	3.5
WBIC_1613500	2000-07-06	3.5
WBIC_1602600	2000-07-07	3.9
WBIC_1602600	2000-07-07	3.9
WBIC_988000	2000-07-07	2.2098
WBIC_2344000	2000-07-07	3.6576
WBIC_1631900	2000-07-07	2.8
WBIC_1631900	2000-07-07	2.8
WBIC_743000	2000-07-07	2.1336
WBIC_1602300	2000-07-07	5.3
WBIC_1602300	2000-07-07	5.3
WBIC_930700	2000-07-07	0.3048
WBIC_1623800	2000-07-07	3.5
WBIC_1623800	2000-07-07	3.5
WBIC_1623700	2000-07-07	4.3
WBIC_1623700	2000-07-07	4.3
WBIC_515100	2000-07-07	1.524
WBIC_2732600	2000-07-08	2.4384
WBIC_760900	2000-07-08	2.3622
WBIC_2620600	2000-07-09	1.9812
WBIC_2079000	2000-07-09	2.5908
WBIC_972000	2000-07-09	3.6576
WBIC_2316600	2000-07-09	2.4384
WBIC_1844000	2000-07-09	3.3528
WBIC_692900	2000-07-09	5.1816
WBIC_2391200	2000-07-09	5.1816
WBIC_396500	2000-07-09	7.3152
WBIC_1569900	2000-07-09	1.524
WBIC_1609900	2000-07-09	3.2004
WBIC_2393200	2000-07-09	1.524
WBIC_1602600	2000-07-10	3.3528
WBIC_972000	2000-07-10	3.429
WBIC_1523000	2000-07-10	3.81
WBIC_2390800	2000-07-10	4.2672
WBIC_2236800	2000-07-10	1.143
WBIC_2113300	2000-07-10	0.9906
WBIC_2113300	2000-07-10	1.0668
WBIC_2113300	2000-07-10	0.9906
WBIC_2692900	2000-07-10	1.143
WBIC_2692900	2000-07-10	1.6002
WBIC_2692900	2000-07-10	1.6764
WBIC_2267800	2000-07-10	1.6002
WBIC_1019500	2000-07-10	6.4008
WBIC_1019500	2000-07-10	6.4008
WBIC_2271600	2000-07-10	1.2192
WBIC_2068000	2000-07-10	1.2192
WBIC_2046600	2000-07-10	3.2766
WBIC_2675200	2000-07-10	1.2192
WBIC_2081200	2000-07-11	4.7244
WBIC_2081200	2000-07-11	4.4196
WBIC_2081200	2000-07-11	4.4196
WBIC_2081200	2000-07-11	4.2672
WBIC_2641000	2000-07-11	1.2192
WBIC_1835700	2000-07-11	4.2672
WBIC_2693700	2000-07-11	6.4008
WBIC_692400	2000-07-11	5.4864
WBIC_2350500	2000-07-11	2.3622
WBIC_2350600	2000-07-11	3.9624
WBIC_1844000	2000-07-11	3.2004
WBIC_1600200	2000-07-11	2.2098
WBIC_983500	2000-07-11	2.8956
WBIC_1579700	2000-07-11	1.6764
WBIC_2695800	2000-07-11	2.7432
WBIC_2100800	2000-07-11	1.2954
WBIC_2621100	2000-07-11	4.2672
WBIC_2109800	2000-07-11	1.143
WBIC_2350200	2000-07-11	2.2098
WBIC_2390800	2000-07-11	4.7244
WBIC_2390800	2000-07-11	3.1242
WBIC_394400	2000-07-11	5.0292
WBIC_2866200	2000-07-11	1.9812
WBIC_2865000	2000-07-11	2.4384
WBIC_2678100	2000-07-11	3.048
WBIC_2351400	2000-07-11	3.2004
WBIC_2106800	2000-07-11	2.5146
WBIC_2106800	2000-07-11	2.667
WBIC_2106800	2000-07-11	2.667
WBIC_2106800	2000-07-11	2.286
WBIC_2098200	2000-07-11	2.9718
WBIC_2710800	2000-07-11	3.6576
WBIC_2866200	2000-07-11	2.1336
WBIC_1542400	2000-07-11	3.048
WBIC_2734200	2000-07-11	1.2954
WBIC_2268300	2000-07-11	0.9144
WBIC_2490500	2000-07-11	4.4196
WBIC_2094300	2000-07-11	0.6858
WBIC_378400	2000-07-11	4.4196
WBIC_2169200	2000-07-11	1.9812
WBIC_2353600	2000-07-11	4.4958
WBIC_2393500	2000-07-11	2.1336
WBIC_2242500	2000-07-11	0.9906
WBIC_1882800	2000-07-11	2.5146
WBIC_179800	2000-07-11	1.524
WBIC_2417000	2000-07-11	2.7432
WBIC_2417000	2000-07-11	2.7432
WBIC_2435000	2000-07-11	4.2672
WBIC_2268500	2000-07-11	1.2192
WBIC_827100	2000-07-11	7.9248
WBIC_2079800	2000-07-11	1.143
WBIC_2599400	2000-07-11	4.8768
WBIC_2392000	2000-07-11	4.1148
WBIC_2694000	2000-07-11	7.0104
WBIC_2694000	2000-07-11	7.3152
WBIC_2615100	2000-07-12	1.524
WBIC_793600	2000-07-12	3.1242
WBIC_1592000	2000-07-12	1.524
WBIC_190500	2000-07-12	2.4384
WBIC_1012000	2000-07-12	3.2004
WBIC_1875900	2000-07-12	2.2098
WBIC_1605800	2000-07-12	2.6
WBIC_1605800	2000-07-12	2.6
WBIC_2393500	2000-07-12	1.8288
WBIC_417400	2000-07-13	4.191
WBIC_417400	2000-07-13	4.0386
WBIC_2105100	2000-07-13	2.4384
WBIC_2963800	2000-07-13	2.7432
WBIC_418700	2000-07-13	5.6388
WBIC_418700	2000-07-13	5.4864
WBIC_1598000	2000-07-13	0.9
WBIC_1598000	2000-07-13	0.9
WBIC_45200	2000-07-13	3.9624
WBIC_1596900	2000-07-13	2.4
WBIC_1596900	2000-07-13	2.4
WBIC_991700	2000-07-13	3.2004
WBIC_1598900	2000-07-13	2.286
WBIC_105200	2000-07-13	3.6576
WBIC_1602300	2000-07-13	4.4196
WBIC_323800	2000-07-13	2.5908
WBIC_487500	2000-07-13	6.6294
WBIC_2964100	2000-07-13	2.1336
WBIC_1623800	2000-07-13	3.8862
WBIC_653700	2000-07-13	4.1148
WBIC_1609100	2000-07-13	2.1336
WBIC_830700	2000-07-13	3.048
WBIC_1597000	2000-07-13	1.6
WBIC_1597000	2000-07-13	1.6
WBIC_555700	2000-07-13	2.9718
WBIC_795100	2000-07-13	3.048
WBIC_1614100	2000-07-13	2.7432
WBIC_439800	2000-07-13	4.8768
WBIC_2694000	2000-07-13	8.3058
WBIC_279700	2000-07-14	2.4384
WBIC_2618100	2000-07-14	6.096
WBIC_983500	2000-07-14	2.4384
WBIC_1610500	2000-07-14	1.8288
WBIC_1596300	2000-07-14	4.4196
WBIC_1490300	2000-07-14	3.2004
WBIC_2496300	2000-07-14	3.9624
WBIC_107700	2000-07-14	2.286
WBIC_2435700	2000-07-14	3.5052
WBIC_2435700	2000-07-14	3.048
WBIC_2598600	2000-07-14	4.572
WBIC_2618000	2000-07-14	4.7244
WBIC_2239400	2000-07-14	0.9144
WBIC_968100	2000-07-15	5.1816
WBIC_2092500	2000-07-15	4.8768
WBIC_1527800	2000-07-15	3.048
WBIC_2706800	2000-07-15	4.572
WBIC_972000	2000-07-15	3.81
WBIC_97700	2000-07-15	1.3716
WBIC_2329000	2000-07-15	3.9624
WBIC_2953500	2000-07-15	3.9624
WBIC_2461100	2000-07-15	4.4196
WBIC_775900	2000-07-15	4.2672
WBIC_1589100	2000-07-15	8.2296
WBIC_672900	2000-07-15	5.9436
WBIC_672900	2000-07-15	6.7818
WBIC_848800	2000-07-15	1.9812
WBIC_191100	2000-07-15	4.4196
WBIC_2429300	2000-07-15	1.9812
WBIC_2742100	2000-07-15	5.334
WBIC_1005800	2000-07-15	4.572
WBIC_1623800	2000-07-15	3.3528
WBIC_1884100	2000-07-15	5.334
WBIC_2079800	2000-07-15	1.2192
WBIC_439800	2000-07-15	4.8768
WBIC_2620600	2000-07-16	2.7432
WBIC_1523600	2000-07-16	2.8956
WBIC_1629500	2000-07-16	4.4196
WBIC_2311100	2000-07-16	1.905
WBIC_2464500	2000-07-16	4.4196
WBIC_2762200	2000-07-16	4.8768
WBIC_98600	2000-07-16	2.286
WBIC_2390800	2000-07-16	4.191
WBIC_191100	2000-07-16	4.2672
WBIC_1542400	2000-07-16	3.2004
WBIC_2732600	2000-07-16	2.4384
WBIC_2732600	2000-07-16	2.286
WBIC_494200	2000-07-16	3.2004
WBIC_515100	2000-07-16	1.4478
WBIC_2268600	2000-07-17	1.8288
WBIC_2240100	2000-07-17	0.64008
WBIC_2240000	2000-07-17	0.67056
WBIC_692900	2000-07-17	5.1816
WBIC_2335500	2000-07-17	2.5908
WBIC_2239300	2000-07-17	0.94488
WBIC_1593400	2000-07-17	1.8288
WBIC_2268300	2000-07-17	0.9144
WBIC_2267800	2000-07-17	1.524
WBIC_2267800	2000-07-17	1.3716
WBIC_2353600	2000-07-17	4.572
WBIC_1603600	2000-07-17	3.3528
WBIC_2268500	2000-07-17	1.143
WBIC_2239400	2000-07-17	0.79248
WBIC_2268600	2000-07-18	2.1336
WBIC_973000	2000-07-18	5.715
WBIC_1600200	2000-07-18	1.8288
WBIC_2390800	2000-07-18	2.8956
WBIC_2236800	2000-07-18	0.762
WBIC_2113300	2000-07-18	0.9144
WBIC_525900	2000-07-18	3.51
WBIC_525900	2000-07-18	3.6
WBIC_38700	2000-07-18	2.4384
WBIC_2420600	2000-07-18	0.762
WBIC_2393200	2000-07-18	2.7432
WBIC_2641000	2000-07-19	1.0668
WBIC_1629500	2000-07-19	4.0386
WBIC_45200	2000-07-19	3.6576
WBIC_2406500	2000-07-19	0.97536
WBIC_2406500	2000-07-19	0.97536
WBIC_2344000	2000-07-19	3.6576
WBIC_38700	2000-07-19	2.4384
WBIC_38700	2000-07-19	2.7432
WBIC_2734200	2000-07-19	1.4478
WBIC_1012000	2000-07-19	3.048
WBIC_1609100	2000-07-19	2.286
WBIC_2169200	2000-07-19	1.9812
WBIC_322800	2000-07-19	1.8288
WBIC_555700	2000-07-19	3.81
WBIC_1623700	2000-07-19	3.048
WBIC_2435000	2000-07-19	3.048
WBIC_2340700	2000-07-20	3.9624
WBIC_2963800	2000-07-20	2.7432
WBIC_2709800	2000-07-20	4.2672
WBIC_2307300	2000-07-20	1.9812
WBIC_1593800	2000-07-20	1.3716
WBIC_2942300	2000-07-20	1.8288
WBIC_1589100	2000-07-20	6.2484
WBIC_991700	2000-07-20	3.2004
WBIC_1598900	2000-07-20	2.1336
WBIC_809600	2000-07-20	1.524
WBIC_2964100	2000-07-20	1.3716
WBIC_2310400	2000-07-20	2.2098
WBIC_850300	2000-07-20	1.2192
WBIC_2306300	2000-07-20	3.2004
WBIC_1019500	2000-07-20	5.7912
WBIC_1614100	2000-07-20	2.8956
WBIC_2340500	2000-07-20	4.2672
WBIC_2618100	2000-07-21	4.572
WBIC_1537800	2000-07-21	2.4384
WBIC_793600	2000-07-21	3.5052
WBIC_988000	2000-07-21	2.7432
WBIC_1610500	2000-07-21	1.524
WBIC_323800	2000-07-21	1.7526
WBIC_2079700	2000-07-21	0.9144
WBIC_1875900	2000-07-21	2.1336
WBIC_2353600	2000-07-21	4.8006
WBIC_1022900	2000-07-21	2.5908
WBIC_2618000	2000-07-21	3.6576
WBIC_2620600	2000-07-22	2.5908
WBIC_1545600	2000-07-22	1.9812
WBIC_2706800	2000-07-22	4.572
WBIC_1629500	2000-07-22	4.1148
WBIC_2326700	2000-07-22	1.524
WBIC_68100	2000-07-22	2.5908
WBIC_853200	2000-07-22	1.0668
WBIC_848800	2000-07-22	1.905
WBIC_852400	2000-07-22	3.8862
WBIC_46000	2000-07-22	4.2672
WBIC_853200	2000-07-22	0.9906
WBIC_2332000	2000-07-22	1.6002
WBIC_1542400	2000-07-22	2.7432
WBIC_198100	2000-07-22	2.7432
WBIC_198100	2000-07-22	2.7432
WBIC_198100	2000-07-22	2.7432
WBIC_2242500	2000-07-22	0.9906
WBIC_2417000	2000-07-22	1.8288
WBIC_795100	2000-07-22	3.1242
WBIC_608400	2000-07-22	2.7432
WBIC_2694000	2000-07-22	6.4008
WBIC_2694000	2000-07-22	7.3152
WBIC_97700	2000-07-23	1.6002
WBIC_1564200	2000-07-23	3.5052
WBIC_2464500	2000-07-23	3.6576
WBIC_775900	2000-07-23	4.1148
WBIC_2391200	2000-07-23	7.0104
WBIC_2958500	2000-07-23	3.5814
WBIC_105200	2000-07-23	4.2672
WBIC_1602300	2000-07-23	4.2672
WBIC_2351400	2000-07-23	2.8956
WBIC_1609900	2000-07-23	3.2004
WBIC_2732600	2000-07-23	2.4384
WBIC_2732600	2000-07-23	2.286
WBIC_1592400	2000-07-23	4.7244
WBIC_389300	2000-07-23	1.0668
WBIC_1593100	2000-07-23	3.048
WBIC_2392000	2000-07-23	3.5052
WBIC_2239400	2000-07-23	0.762
WBIC_2618100	2000-07-24	3.81
WBIC_1519600	2000-07-24	2.9
WBIC_1519600	2000-07-24	2.9
WBIC_1600200	2000-07-24	1.8288
WBIC_1593800	2000-07-24	1.3716
WBIC_1589100	2000-07-24	7.0104
WBIC_2953100	2000-07-24	2.8194
WBIC_1610500	2000-07-24	1.8288
WBIC_995000	2000-07-24	1.905
WBIC_852400	2000-07-24	3.9624
WBIC_1596600	2000-07-24	1.0668
WBIC_2490500	2000-07-24	4.7244
WBIC_2490500	2000-07-24	4.7244
WBIC_2490500	2000-07-24	4.7244
WBIC_1595300	2000-07-24	1
WBIC_1595300	2000-07-24	1
WBIC_1516500	2000-07-24	1.3
WBIC_1516500	2000-07-24	1.3
WBIC_494200	2000-07-24	3.5052
WBIC_2267800	2000-07-24	1.524
WBIC_1605800	2000-07-24	2.8956
WBIC_1506800	2000-07-24	0.7
WBIC_1506800	2000-07-24	0.7
WBIC_2068000	2000-07-24	0.762
WBIC_2742700	2000-07-24	6.7056
WBIC_2618000	2000-07-24	3.048
WBIC_2618000	2000-07-24	3.048
WBIC_816800	2000-07-24	2.01168
WBIC_816800	2000-07-24	1.0668
WBIC_816800	2000-07-24	1.9812
WBIC_816800	2000-07-24	1.8288
WBIC_2268600	2000-07-25	1.8288
WBIC_2105100	2000-07-25	1.905
WBIC_1571100	2000-07-25	0.9
WBIC_1571100	2000-07-25	0.9
WBIC_1542300	2000-07-25	3.1
WBIC_1542300	2000-07-25	3.1
WBIC_2236800	2000-07-25	1.0668
WBIC_766600	2000-07-25	3.2004
WBIC_1592000	2000-07-25	0.762
WBIC_1573800	2000-07-25	0.7
WBIC_1573800	2000-07-25	0.7
WBIC_1579900	2000-07-25	1.2
WBIC_1579900	2000-07-25	1.2
WBIC_322800	2000-07-25	1.905
WBIC_2747300	2000-07-25	1.524
WBIC_1528300	2000-07-25	1.2
WBIC_1528300	2000-07-25	1.2
WBIC_1528300	2000-07-25	2
WBIC_1528300	2000-07-25	2
WBIC_1528300	2000-07-25	1
WBIC_1528300	2000-07-25	1
WBIC_2092500	2000-07-26	3.5
WBIC_2092500	2000-07-26	3.5
WBIC_2092500	2000-07-26	3.5
WBIC_45200	2000-07-26	3.6576
WBIC_2316600	2000-07-26	2.5146
WBIC_835800	2000-07-26	0.3048
WBIC_809600	2000-07-26	1.524
WBIC_2678100	2000-07-26	2.5908
WBIC_1543900	2000-07-26	4.8
WBIC_1543900	2000-07-26	4.8
WBIC_2351400	2000-07-26	2.4
WBIC_2351400	2000-07-26	2.4
WBIC_2351400	2000-07-26	2.4
WBIC_1012000	2000-07-26	3.048
WBIC_2169200	2000-07-26	1.8
WBIC_2169200	2000-07-26	1.8
WBIC_1490300	2000-07-26	3.5814
WBIC_1881100	2000-07-26	2.8956
WBIC_1536300	2000-07-26	2.4
WBIC_1536300	2000-07-26	2.4
WBIC_1542700	2000-07-26	4
WBIC_1542700	2000-07-26	4
WBIC_2079800	2000-07-26	1.143
WBIC_2329600	2000-07-27	2.5908
WBIC_1591100	2000-07-27	2.1
WBIC_1591100	2000-07-27	2.1
WBIC_2615100	2000-07-27	1
WBIC_2615100	2000-07-27	1
WBIC_2615100	2000-07-27	1
WBIC_2615100	2000-07-27	1
WBIC_793600	2000-07-27	3.048
WBIC_2695800	2000-07-27	2.7432
WBIC_2391200	2000-07-27	5.4864
WBIC_2621100	2000-07-27	4.2672
WBIC_2390800	2000-07-27	3.5814
WBIC_2390800	2000-07-27	2.5908
WBIC_2866200	2000-07-27	2.1336
WBIC_2678100	2000-07-27	2.5908
WBIC_2335500	2000-07-27	2.4384
WBIC_1596300	2000-07-27	2.2
WBIC_1596300	2000-07-27	2.2
WBIC_1596300	2000-07-27	3.6
WBIC_1596300	2000-07-27	3.6
WBIC_2106800	2000-07-27	2.667
WBIC_2106800	2000-07-27	2.667
WBIC_2866200	2000-07-27	2.1336
WBIC_2420600	2000-07-27	0.762
WBIC_2490500	2000-07-27	4.1148
WBIC_2094300	2000-07-27	0.762
WBIC_1875900	2000-07-27	2.0574
WBIC_2169200	2000-07-27	1.8288
WBIC_2495100	2000-07-27	5.4864
WBIC_2393500	2000-07-27	2.1336
WBIC_1882800	2000-07-27	2.286
WBIC_2068000	2000-07-27	1.0668
WBIC_2417000	2000-07-27	1.6764
WBIC_2435000	2000-07-27	3.048
WBIC_2675200	2000-07-27	1.0668
WBIC_2675200	2000-07-27	1.0668
WBIC_1427400	2000-07-28	1
WBIC_1427400	2000-07-28	1
WBIC_1427400	2000-07-28	1.6
WBIC_1427400	2000-07-28	1.6
WBIC_1427400	2000-07-28	1.6
WBIC_1427400	2000-07-28	1.6
WBIC_1602300	2000-07-28	4.2672
WBIC_191100	2000-07-28	5.4864
WBIC_2098200	2000-07-28	2.5908
WBIC_107700	2000-07-28	2.3622
WBIC_2393500	2000-07-28	2.1336
WBIC_2435700	2000-07-28	3.5052
WBIC_2435700	2000-07-28	3.048
WBIC_2435000	2000-07-28	3.6576
WBIC_2268500	2000-07-28	0.9144
WBIC_1831700	2000-07-29	2.7432
WBIC_417400	2000-07-29	3.6576
WBIC_417400	2000-07-29	3.6576
WBIC_2092500	2000-07-29	4.572
WBIC_1527800	2000-07-29	2.9718
WBIC_1629500	2000-07-29	3.6576
WBIC_1602600	2000-07-29	3.6576
WBIC_97700	2000-07-29	1.3716
WBIC_1564200	2000-07-29	3.5052
WBIC_1844000	2000-07-29	2.8956
WBIC_991700	2000-07-29	3.3528
WBIC_1598900	2000-07-29	2.2098
WBIC_1610500	2000-07-29	1.8288
WBIC_98600	2000-07-29	1.9812
WBIC_98600	2000-07-29	1.3716
WBIC_672900	2000-07-29	6.5532
WBIC_672900	2000-07-29	7.239
WBIC_2390800	2000-07-29	3.6576
WBIC_809600	2000-07-29	1.3716
WBIC_1596300	2000-07-29	4.1148
WBIC_1602300	2000-07-29	4.3434
WBIC_2106800	2000-07-29	1.6764
WBIC_323800	2000-07-29	1.9812
WBIC_653700	2000-07-29	4.1148
WBIC_830700	2000-07-29	2.7432
WBIC_494200	2000-07-29	3.9624
WBIC_2353600	2000-07-29	4.2672
WBIC_2242500	2000-07-29	1.143
WBIC_1623700	2000-07-29	3.048
WBIC_179800	2000-07-29	1.2192
WBIC_795100	2000-07-29	2.8194
WBIC_1614100	2000-07-29	2.5908
WBIC_439800	2000-07-29	4.4196
WBIC_2392000	2000-07-29	3.5052
WBIC_2620600	2000-07-30	1.8288
