WBIC	YYYY	ice.off.DoY	ice.on.DoY
1844100	2009	108.31240644	331.695635639042
1844100	2010	98.32905044	323.908097799042
1844100	2011	106.91172644	326.998772039042
1844300	1979	122.55701988	321.436023453792
1844300	1980	117.57920688	319.471115653792
1844300	1981	109.14075388	326.339474893791
1844300	1982	119.22183388	320.049578293791
1844300	1983	119.47572888	323.891129853791
1844300	1984	115.40489388	319.440689533792
1844300	1985	109.76097988	319.792646613791
1844300	1986	108.06757388	317.932539893792
1844300	1987	106.39806388	325.220103453792
1844300	1988	109.27922588	319.922619613792
1844300	1989	113.12496588	320.328667573792
1844300	1990	114.09168388	325.010501293792
1844300	1991	104.43582788	319.139809013792
1844300	1992	113.94041688	320.438356493792
1844300	1993	111.71126788	318.652991093792
1844300	1994	110.64107488	327.986232413791
1844300	1995	105.67926688	315.490589853792
1844300	1996	124.24850888	318.857339053792
1844300	1997	115.88067388	316.212914573791
1844300	1998	106.65686288	343.523387893791
1844300	1999	106.29650588	335.124313333792
1844300	2000	93.78146688	325.358711333792
1844300	2001	108.96452088	342.277424133792
1844300	2002	112.61824588	315.991296853792
1844300	2003	107.55487988	320.697161693791
1844300	2004	109.13883688	329.879779573792
1844300	2005	106.95150588	324.740046893792
1844300	2006	109.86253788	327.139188893792
1844300	2007	110.14032888	323.742379933791
1844300	2008	113.79704088	326.009675413792
1844300	2009	108.87491088	331.998325133792
1844300	2010	98.88856788	324.207406613791
1844300	2011	107.47423088	327.298080853792
1844700	1979	125.9165072	324.133487768789
1844700	1980	120.6101242	324.862207488789
1844700	1981	111.1511872	331.500680488789
1844700	1982	119.3058752	325.942884288789
1844700	1983	118.8111032	329.791197208789
1844700	1984	119.8136652	325.856493768789
1844700	1985	109.7494372	325.685952608789
1844700	1986	108.0381092	323.822465208789
1844700	1987	105.7125292	331.120170808789
1844700	1988	108.5966782	326.351946568789
1844700	1989	112.4483922	326.221973568789
1844700	1990	112.7202092	330.910568648789
1844700	1991	103.7443192	325.558993928789
1844700	1992	113.2638432	326.331662488789
1844700	1993	111.0346942	325.078937368789
1844700	1994	109.9615142	333.889680448789
1844700	1995	104.9877582	321.380515168789
1844700	1996	123.5868702	324.747264368789
1844700	1997	115.2100742	322.102839888789
1844700	1998	105.9683412	349.447120008789
1844700	1999	105.6079842	343.012586888789
1844700	2000	92.4159662	331.258778688789
1844700	2001	107.6199292	348.197775568789
1844700	2002	111.2557322	322.319203408789
1844700	2003	106.8693452	326.590467688789
1844700	2004	108.4562892	337.477314648789
1844700	2005	106.2659712	331.362072608789
1844700	2006	108.5179462	333.042636928789
1844700	2007	102.3246472	329.642447288789
1844700	2008	112.4345272	331.909742768789
1844700	2009	107.5303192	338.826572328789
1844700	2010	97.5559242	330.805767568789
1844700	2011	106.7886962	333.977578128789
1845400	1979	113.76216444	329.180415331992
1845400	1980	111.97018744	327.562210411992
1845400	1981	100.03440344	332.994921451992
1845400	1982	115.59595944	326.525848811992
1845400	1983	115.14599244	330.465440091992
1845400	1984	110.57739844	325.357274331992
1845400	1985	107.04507044	325.705850731992
1845400	1986	104.09627744	324.344577491992
1845400	1987	96.13191044	331.831601171992
1845400	1988	105.94607744	325.839204411992
1845400	1989	110.34931644	326.241871691992
1845400	1990	110.62113344	331.625379691992
1845400	1991	102.42676744	325.056393811992
1845400	1992	111.17372844	326.904484971992
1845400	1993	108.96250144	325.102216171992
1845400	1994	106.60406444	333.882533131992
1845400	1995	101.12358844	321.413936011992
1845400	1996	119.70968244	324.773923851992
1845400	1997	110.96356844	322.584384011992
1845400	1998	104.62988044	349.379120451992
1845400	1999	103.00218844	342.971632771992
1845400	2000	89.77432644	331.261773411992
1845400	2001	106.91364244	348.133156691992
1845400	2002	110.53451044	322.797366851992
1845400	2003	105.52491044	326.610365811992
1845400	2004	105.80568844	337.456644611992
1845400	2005	104.91854944	330.639728291992
1845400	2006	107.80867244	333.035489611992
1845400	2007	101.01605644	329.648822691992
1845400	2008	111.03035244	331.912737491992
1845400	2009	106.17094944	338.795760251992
1845400	2010	95.62710744	330.110468691992
1845400	2011	104.15900444	333.970430811992
1845600	1979	127.920848	318.759028096607
1845600	1980	121.695539	319.474225096607
1845600	1981	112.144005	326.608150896607
1845600	1982	120.388303	321.046974016607
1845600	1983	119.878596	324.895286936607
1845600	1984	120.132491	320.434704576607
1845600	1985	110.733294	320.790042336607
1845600	1986	110.34008	318.444624856607
1845600	1987	106.010446	326.227641216607
1845600	1988	109.559626	320.394136416607
1845600	1989	113.456145	321.326063296607
1845600	1990	113.727962	326.014658376607
1845600	1991	104.683371	320.133824056607
1845600	1992	114.265622	321.432371536607
1845600	1993	112.030499	319.647006136607
1845600	1994	110.942384	329.000531536607
1845600	1995	111.211214	316.481224216607
1845600	1996	125.525497	319.847973416607
1845600	1997	116.981429	316.762187016607
1845600	1998	106.922328	344.571493816607
1845600	1999	106.555997	336.152135176607
1845600	2000	93.360992	326.362868416607
1845600	2001	108.585864	342.187748056607
1845600	2002	112.251537	316.981931216607
1845600	2003	107.823332	321.694557416607
1845600	2004	109.419237	330.894078696607
1845600	2005	106.566875	325.744203976607
1845600	2006	109.486868	328.150107336607
1845600	2007	109.764659	324.746537016607
1845600	2008	113.433319	327.017213176607
1845600	2009	109.167259	333.022766296607
1845600	2010	98.483028	325.913237976607
1845600	2011	107.0896	328.312379976607
1846700	1979	125.6083878	317.168909667935
1846700	1980	120.3049918	318.396462867935
1846700	1981	110.8520288	324.529341027935
1846700	1982	118.2490888	318.978306187935
1846700	1983	118.5059708	322.819857747935
1846700	1984	119.5085328	318.888534987935
1846700	1985	109.4532658	318.717993827935
1846700	1986	107.7419378	316.857887107935
1846700	1987	104.7722358	324.152212027935
1846700	1988	108.2975198	319.387368467935
1846700	1989	111.4573198	319.257395467935
1846700	1990	112.4180638	324.657806867935
1846700	1991	103.4511348	318.591035147935
1846700	1992	112.9616978	319.363703707935
1846700	1993	110.7355358	318.114359267935
1846700	1994	109.6623558	327.721435667935
1846700	1995	104.6945738	314.820111507935
1846700	1996	123.2817378	317.782686267935
1846700	1997	114.9079288	315.138261787935
1846700	1998	105.0250608	342.469019187935
1846700	1999	104.6706778	336.037866747935
1846700	2000	90.7927198	324.290819907935
1846700	2001	107.3237578	341.223055427935
1846700	2002	110.9565738	315.802748587935
1846700	2003	106.5731738	319.625889587935
1846700	2004	107.5040478	330.505975187935
1846700	2005	105.9697998	324.394113827935
1846700	2006	108.2187878	326.071297467935
1846700	2007	102.0314628	322.671107827935
1846700	2008	112.1353688	324.941783987935
1846700	2009	107.2341478	331.855232867935
1846700	2010	97.2627398	323.834428107935
1846700	2011	106.4925248	327.009619347935
1847000	1979	112.73372444	326.130301189993
1847000	1980	108.97353744	324.576329189993
1847000	1981	97.86706944	329.799438069993
1847000	1982	115.25047244	323.550109629993
1847000	1983	114.09664344	328.035863909993
1847000	1984	108.27863644	322.947982229993
1847000	1985	104.15296544	322.743634269993
1847000	1986	103.80455644	321.931904709993
1847000	1987	95.23489844	329.398644309993
1847000	1988	105.01023444	323.426531629993
1847000	1989	109.35074644	323.822437549993
1847000	1990	102.49540344	328.480606509993
1847000	1991	101.51482044	322.138126189993
1847000	1992	109.51908844	324.488431509993
1847000	1993	107.97886644	322.686162709993
1847000	1994	105.00916444	331.439434229993
1847000	1995	100.84381544	319.008024589993
1847000	1996	117.85491344	322.364631749993
1847000	1997	109.28204544	320.178472589993
1847000	1998	103.69702444	345.730625949993
1847000	1999	101.45209344	337.585102389993
1847000	2000	90.20438944	327.486320229993
1847000	2001	106.60399944	344.504946269993
1847000	2002	109.53594044	320.388074749993
1847000	2003	104.58608044	323.634626629993
1847000	2004	104.86984544	332.512983309993
1847000	2005	105.91208544	327.508477829993
1847000	2006	107.49604244	329.104525149993
1847000	2007	100.73927044	327.222627189993
1847000	2008	110.70876144	328.774725669993
1847000	2009	105.21718444	335.417720149993
1847000	2010	96.63259144	326.348538229993
1847000	2011	104.50543144	329.276939829993
1847500	1979	124.7488454	321.860819838041
1847500	1980	119.5081764	323.088373038041
1847500	1981	110.8008934	329.228012558041
1847500	1982	118.2069144	323.670216358041
1847500	1983	118.4637964	327.515148598041
1847500	1984	119.4663584	323.580445158041
1847500	1985	109.4021304	323.413284678041
1847500	1986	107.0317454	321.549797278041
1847500	1987	104.7151264	328.847502878041
1847500	1988	108.2433974	324.079278638041
1847500	1989	111.4091714	323.949305638041
1847500	1990	112.3699154	329.353097718041
1847500	1991	103.3910384	323.282945318041
1847500	1992	112.9135494	324.611918918041
1847500	1993	110.0044344	322.806269438041
1847500	1994	109.6112204	332.420107198041
1847500	1995	104.6374644	319.508640998041
1847500	1996	123.2425504	322.474596438041
1847500	1997	114.8627674	319.826791278041
1847500	1998	105.6180474	347.181213438041
1847500	1999	104.6135684	340.743299638041
1847500	2000	90.7236624	328.986110758041
1847500	2001	107.2696354	347.089935078041
1847500	2002	110.9054384	320.491278078041
1847500	2003	106.5160644	324.897769558041
1847500	2004	107.4499254	335.208027398041
1847500	2005	105.2625944	329.089404678041
1847500	2006	108.1646654	331.549398918041
1847500	2007	101.9713664	327.366398678041
1847500	2008	111.4042674	329.637074838041
1847500	2009	106.5209684	336.557285078041
1847500	2010	96.5644954	328.533099638041
1847500	2011	105.7853194	331.708290878041
1847800	1979	125.83523136	325.391795380687
1847800	1980	119.77122036	326.117134420687
1847800	1981	111.06393736	332.758988100687
1847800	1982	119.22459936	327.201191900687
1847800	1983	119.47849436	331.046124140687
1847800	1984	119.73238936	327.111420700687
1847800	1985	109.66517436	326.944260220687
1847800	1986	107.95085936	325.080772820687
1847800	1987	105.62229236	332.378478420687
1847800	1988	108.50942836	332.564415820687
1847800	1989	112.36412936	327.480281180687
1847800	1990	112.63594636	332.884073260687
1847800	1991	103.65408236	326.813920860687
1847800	1992	113.17659336	327.586589420687
1847800	1993	110.95043136	326.337244980687
1847800	1994	109.87426436	335.951082740687
1847800	1995	104.90050836	323.039616540687
1847800	1996	123.50858136	326.005571980687
1847800	1997	115.12581136	323.357766820687
1847800	1998	105.88109136	350.712188980687
1847800	1999	105.52073436	344.277655860687
1847800	2000	90.98670636	332.517086300687
1847800	2001	107.53267936	350.624291300687
1847800	2002	111.17146936	324.022253620687
1847800	2003	106.77910836	329.025618300687
1847800	2004	108.36903936	338.739002940687
1847800	2005	106.17872136	332.620380220687
1847800	2006	108.43069636	335.080374460687
1847800	2007	102.23441036	330.897374220687
1847800	2008	111.66731136	333.168050380687
1847800	2009	107.44306936	340.088260620687
1847800	2010	96.82753936	332.064075180687
1847800	2011	106.05135036	335.239266420687
1847900	1979	114.44657384	324.940301829993
1847900	1980	111.98359184	323.386329829993
1847900	1981	100.12546984	329.371965229993
1847900	1982	116.27439484	322.356729589993
1847900	1983	115.82442784	326.849245229993
1847900	1984	109.94668084	321.252388029993
1847900	1985	107.74740184	322.099797909993
1847900	1986	104.80756984	320.246452549993
1847900	1987	96.86411184	327.506970669993
1847900	1988	107.29850484	321.714034029993
1847900	1989	111.71966584	322.069371789993
1847900	1990	111.31450384	327.293987829993
1847900	1991	103.77919484	318.650038869993
1847900	1992	111.86709884	323.298432149993
1847900	1993	110.32687684	320.963523069993
1847900	1994	107.30938284	329.480146989993
1847900	1995	105.01367284	317.423992829993
1847900	1996	120.37616984	320.685940949993
1847900	1997	111.65096484	318.985092549993
1847900	1998	105.33818584	326.575410149993
1847900	1999	104.98977684	336.408625749993
1847900	2000	91.18948084	326.960807669993
1847900	2001	108.27204384	341.161087389993
1847900	2002	111.22489384	318.311970869993
1847900	2003	106.87733784	322.444627269993
1847900	2004	107.15811584	331.333125989993
1847900	2005	106.92107284	326.321859149993
1847900	2006	108.50801684	327.921287149993
1847900	2007	102.36848384	326.036008509993
1847900	2008	112.40070184	327.588106989993
1847900	2009	106.87328084	334.241243509993
1847900	2010	98.25881784	324.524478189993
1847900	2011	105.50844484	327.381885509993
1848100	1979	113.25118316	319.765271199361
1848100	1980	109.49099616	318.211299199361
1848100	1981	98.38154116	323.437788759361
1848100	1982	115.77091816	317.185079639361
1848100	1983	114.61708916	321.674214599361
1848100	1984	108.79609516	316.582952239361
1848100	1985	104.67042416	316.381984959361
1848100	1986	104.31902816	315.078183279361
1848100	1987	95.74937016	323.036994999361
1848100	1988	105.52470616	317.061501639361
1848100	1989	109.86820516	317.460788239361
1848100	1990	103.00987516	322.115576519361
1848100	1991	102.02929216	315.776476879361
1848100	1992	110.03356016	318.126782199361
1848100	1993	108.49632516	316.324513399361
1848100	1994	106.16775816	324.301735679361
1848100	1995	101.36127416	312.255723559361
1848100	1996	118.37535916	315.999601759361
1848100	1997	109.79950416	313.813442599361
1848100	1998	104.21149616	338.251478719361
1848100	1999	101.96656516	331.223453079361
1848100	2000	90.71587416	321.121290239361
1848100	2001	107.12145816	337.046083119361
1848100	2002	110.05339916	313.578302159361
1848100	2003	105.74168716	317.272977319361
1848100	2004	105.38431716	326.151333999361
1848100	2005	106.42954416	321.146828519361
1848100	2006	108.01350116	322.742875839361
1848100	2007	101.25374216	320.860977879361
1848100	2008	111.22622016	322.413076359361
1848100	2009	105.73165616	329.056070839361
1848100	2010	97.14706316	319.349447559361
1848100	2011	105.01990316	322.915290519361
1848400	1979	112.88026124	332.625514135855
1848400	1980	109.12604824	331.641369895856
1848400	1981	98.02256724	336.291270335855
1848400	1982	114.68119924	330.045322575855
1848400	1983	113.54529224	334.531076855855
1848400	1984	107.77806424	329.443195175855
1848400	1985	103.66732824	329.242227895856
1848400	1986	103.31891924	328.430498335855
1848400	1987	94.75523524	335.890476575855
1848400	1988	104.52459724	329.921744575855
1848400	1989	109.50027024	330.321031175855
1848400	1990	102.01574024	334.972438775855
1848400	1991	101.66733124	328.636719815855
1848400	1992	109.66861224	330.983644455855
1848400	1993	108.12839024	329.184756335855
1848400	1994	105.15868824	337.931266495855
1848400	1995	100.99931324	325.506618215855
1848400	1996	118.00145024	328.859844695855
1848400	1997	108.76355124	326.673685535855
1848400	1998	103.21437424	352.215696855856
1848400	1999	101.60460424	344.073553975855
1848400	2000	90.36287424	333.978152495855
1848400	2001	106.75651024	350.990017175855
1848400	2002	109.68546424	326.886668375855
1848400	2003	104.73859124	330.689525295855
1848400	2004	104.38420824	339.811290935855
1848400	2005	105.41450024	334.701984375855
1848400	2006	107.64855324	335.599738095855
1848400	2007	100.89476824	333.717840135855
1848400	2008	110.19026724	335.266557935856
1848400	2009	105.36969524	341.909552415856
1848400	2010	96.79107624	333.501476615855
1848400	2011	104.65794224	336.500872495855
1848900	1979	125.959889	325.580552450685
1848900	1980	119.895878	326.309272170685
1848900	1981	111.188595	332.951125850685
1848900	1982	118.597603	327.389948970685
1848900	1983	118.851498	331.238261890685
1848900	1984	119.857047	327.300177770685
1848900	1985	109.789832	327.133017290685
1848900	1986	108.075517	325.269529890685
1848900	1987	105.102828	332.570616170685
1848900	1988	108.634086	327.799011250685
1848900	1989	111.796873	327.672418930685
1848900	1990	112.760604	333.076211010685
1848900	1991	103.781727	327.006058610685
1848900	1992	113.304238	327.778727170685
1848900	1993	111.075089	326.526002050685
1848900	1994	109.998922	336.143220490685
1848900	1995	105.025166	323.228373610685
1848900	1996	123.633239	326.194329050685
1848900	1997	115.250469	323.549904570685
1848900	1998	106.005749	350.900946050685
1848900	1999	105.00127	344.466412930685
1848900	2000	91.114351	332.705843370685
1848900	2001	107.657337	350.813048370685
1848900	2002	111.296127	324.214391370685
1848900	2003	106.906753	328.617502170685
1848900	2004	107.837627	338.927760010685
1848900	2005	105.650296	332.812517970685
1848900	2006	108.555354	334.489701610685
1848900	2007	102.362055	331.089511970685
1848900	2008	111.791969	333.360188130685
1848900	2009	107.570714	340.280398370685
1848900	2010	96.952197	332.252832250685
1848900	2011	106.176008	335.428023490685
1849100	1979	108.01874744	334.279696186775
1849100	1980	104.34518344	335.814891266775
1849100	1981	94.56280344	337.433096186775
1849100	1982	108.38806544	331.560896746775
1849100	1983	109.34880944	335.601908426775
1849100	1984	104.30635244	330.874252346775
1849100	1985	97.04669444	330.167690226775
1849100	1986	99.8591554400001	328.809797666775
1849100	1987	89.98631844	337.001876306775
1849100	1988	100.43265944	335.757419706775
1849100	1989	106.01362344	331.283680986775
1849100	1990	97.29760244	336.799035506775
1849100	1991	97.58136744	329.521613986775
1849100	1992	104.87579944	332.522883386775
1849100	1993	104.64771744	330.676665746775
1849100	1994	101.05480244	339.113660506775
1849100	1995	96.91036244	326.701027786775
1849100	1996	114.45207644	330.260475746775
1849100	1997	105.27690444	327.518011546775
1849100	1998	99.11944944	354.928031746775
1849100	1999	97.51864044	346.383587946775
1849100	2000	86.17833944	335.025319306775
1849100	2001	103.28181144	354.843514746775
1849100	2002	106.19881744	330.849080426775
1849100	2003	99.37334444	332.238906266775
1849100	2004	96.51117444	342.755385586775
1849100	2005	101.30464044	335.803242066775
1849100	2006	104.17086744	337.473664346775
1849100	2007	96.80880444	334.768387626775
1849100	2008	103.43820544	336.357673586775
1849100	2009	98.7132174400001	343.213650906775
1849100	2010	92.69316444	335.253698386775
1849100	2011	101.19519144	338.408605546775
1849500	1979	117.74573132	323.305335193055
1849500	1980	115.86414432	321.266052433055
1849500	1981	106.89208832	327.611913433055
1849500	1982	118.18673732	321.328778193055
1849500	1983	118.44660632	325.166949073055
1849500	1984	113.04570932	320.719889433055
1849500	1985	109.48052432	320.518922153055
1849500	1986	107.13403532	319.211739793055
1849500	1987	106.12059532	326.495922673055
1849500	1988	108.99877032	320.679321273055
1849500	1989	112.83853632	321.038039713055
1849500	1990	113.80525432	326.282939833055
1849500	1991	104.16134632	319.910033393055
1849500	1992	113.65398732	321.714175713055
1849500	1993	111.42782532	319.932190993055
1849500	1994	109.68961432	329.258670953055
1849500	1995	105.40179832	316.769789753055
1849500	1996	123.95311832	319.647847513055
1849500	1997	115.59125732	317.492114473055
1849500	1998	106.37640732	344.782303713055
1849500	1999	106.01903732	335.438145913055
1849500	2000	93.51295932	325.946378993055
1849500	2001	109.34610932	342.405319313055
1849500	2002	112.33181632	316.849418913055
1849500	2003	107.92750732	321.413295193055
1849500	2004	108.85838132	331.148837433055
1849500	2005	106.67105032	326.012485433055
1849500	2006	109.58208232	328.408246753055
1849500	2007	109.85987332	325.018199153055
1849500	2008	113.51359832	327.282113953055
1849500	2009	109.25948632	333.264002313055
1849500	2010	98.61707332	325.479845153055
1849500	2011	107.19377532	328.570519393055
1850200	1979	115.67559736	325.269145750082
1850200	1980	113.17975836	324.281620830082
1850200	1981	101.87913536	329.714331870082
1850200	1982	117.53328836	323.245259230082
1850200	1983	117.07137336	327.184850510082
1850200	1984	111.78696936	322.080065430082
1850200	1985	108.91369836	322.425261150081
1850200	1986	105.30584836	320.568535110082
1850200	1987	101.78163436	328.551011590081
1850200	1988	107.80275736	322.039497270081
1850200	1989	112.24184036	322.961282110081
1850200	1990	112.51365736	327.629593110081
1850200	1991	104.27448636	321.270209390082
1850200	1992	113.06326536	323.070971030081
1850200	1993	110.84307736	321.821626590082
1850200	1994	108.46970536	330.598562870081
1850200	1995	104.87380336	318.133346430081
1850200	1996	123.23096836	321.493334270082
1850200	1997	112.85907936	319.303794430081
1850200	1998	106.48357336	346.095150190081
1850200	1999	105.48805536	338.691869070081
1850200	2000	91.65788936	327.296412950082
1850200	2001	108.12321336	343.718165790081
1850200	2002	111.74408136	319.068653990081
1850200	2003	107.38159036	322.770090510081
1850200	2004	108.30947736	333.318869470081
1850200	2005	106.77522936	327.359138710082
1850200	2006	109.01824336	329.754900030082
1850200	2007	102.86078836	326.368233110081
1850200	2008	112.91988936	328.628767230081
1850200	2009	108.03659036	334.597132870082
1850200	2010	97.47482636	326.829879110081
1850200	2011	105.36857536	330.689841230081
1851400	1979	114.17678472	317.455854046896
1851400	1980	112.36091172	315.342196326896
1851400	1981	100.98860072	321.907801526896
1851400	1982	116.04044972	315.425206166896
1851400	1983	116.30330572	319.371558806896
1851400	1984	110.95617472	314.256631686896
1851400	1985	107.40592472	314.608588766896
1851400	1986	103.78612672	312.748482046896
1851400	1987	100.25593872	320.032664926896
1851400	1988	106.28602272	314.219444206896
1851400	1989	110.74004072	315.141229046896
1851400	1990	111.01185772	319.819682086896
1851400	1991	102.11661672	313.955751166896
1851400	1992	111.55847872	315.250917966896
1851400	1993	109.33829072	314.001573526896
1851400	1994	108.28004572	322.795413206896
1851400	1995	101.44262472	310.309912686896
1851400	1996	121.75007772	313.673281206896
1851400	1997	112.05516772	311.028856726896
1851400	1998	104.32271672	338.315665286896
1851400	1999	103.32719872	329.926732766896
1851400	2000	90.11725872	319.483121246896
1851400	2001	106.61245272	337.069701526896
1851400	2002	110.23929472	311.245220246896
1851400	2003	105.21774672	315.513103846896
1851400	2004	106.14563372	324.685579686896
1851400	2005	105.26148172	319.549227686896
1851400	2006	107.50748272	321.944989006896
1851400	2007	100.70291872	318.554941406896
1851400	2008	111.41808972	320.818856206896
1851400	2009	106.52582972	326.800744566896
1851400	2010	96.57831772	319.016587406896
1851400	2011	105.78719372	322.883310886896
1851900	1979	112.95883636	328.867519251992
1851900	1980	109.19566236	327.313547251992
1851900	1981	98.08620736	332.536656131992
1851900	1982	115.47857136	326.287327691992
1851900	1983	114.32175536	330.776462651992
1851900	1984	108.50076136	325.685200291992
1851900	1985	104.37509036	325.480852331992
1851900	1986	104.02369436	324.669122771992
1851900	1987	95.45403636	332.135862371992
1851900	1988	105.22937236	326.160369011992
1851900	1989	109.57585836	326.559655611992
1851900	1990	102.71454136	331.217824571992
1851900	1991	101.73395836	324.875344251992
1851900	1992	109.74121336	327.225649571992
1851900	1993	108.20099136	325.423380771992
1851900	1994	105.22830236	334.176652291992
1851900	1995	101.06295336	321.745242651992
1851900	1996	118.08301236	325.101849811992
1851900	1997	109.50417036	322.912309971992
1851900	1998	103.91616236	348.474605371992
1851900	1999	101.67123136	340.325701131992
1851900	2000	90.42054036	330.223538291992
1851900	2001	106.82911136	347.252306371992
1851900	2002	109.76105236	323.125292811992
1851900	2003	104.80820536	326.371844691992
1851900	2004	105.08898336	335.253582051992
1851900	2005	106.13421036	330.245695891992
1851900	2006	107.71816736	331.845123891992
1851900	2007	100.95840836	329.959845251992
1851900	2008	110.93387336	331.511943731992
1851900	2009	105.43930936	338.158318891992
1851900	2010	96.85172936	329.085756291992
1851900	2011	104.72456936	332.014157891992
1852000	1979	113.67260988	319.547002025996
1852000	1980	110.54160988	317.440105665996
1852000	1981	99.35449288	323.219519585996
1852000	1982	115.50043088	316.963429785996
1852000	1983	114.34361488	321.455945425996
1852000	1984	108.51664688	315.859088225996
1852000	1985	106.32334188	316.156954425996
1852000	1986	104.03659288	314.853152745996
1852000	1987	96.09612188	322.110290185996
1852000	1988	105.88340588	316.320734225996
1852000	1989	110.26872288	316.672691305996
1852000	1990	110.54053988	321.897307345996
1852000	1991	102.37604388	313.256739065996
1852000	1992	110.42511688	317.905132345996
1852000	1993	108.88489488	315.570223265996
1852000	1994	105.88830988	324.086847185996
1852000	1995	104.24269588	312.030693025996
1852000	1996	119.60220588	315.289260465996
1852000	1997	110.87998788	313.588412065996
1852000	1998	104.57019588	319.853136745996
1852000	1999	103.58065188	331.011945265996
1852000	2000	91.75155288	320.903021065996
1852000	2001	107.50106688	335.764406905996
1852000	2002	110.45391688	312.918671065996
1852000	2003	105.46223888	316.508545145996
1852000	2004	106.38713888	325.150254225996
1852000	2005	106.15009588	320.247169145996
1852000	2006	108.39609688	321.812790345996
1852000	2007	101.60049388	320.639328025996
1852000	2008	111.62972488	322.191426505996
1852000	2009	106.10230388	328.844563025996
1852000	2010	97.49082788	318.510640425996
1852000	2011	104.74045488	321.985205025996
1852300	1979	113.6509742	329.930766892455
1852300	1980	109.8579302	327.827251212455
1852300	1981	98.7126312	333.603284452455
1852300	1982	115.4787952	327.350575332455
1852300	1983	114.3219792	331.839710292455
1852300	1984	108.5009852	326.246233772455
1852300	1985	106.3076802	326.544099972455
1852300	1986	104.0209312	325.240298292455
1852300	1987	96.0864342	332.497435732455
1852300	1988	105.8677442	326.707879772455
1852300	1989	110.2470872	327.059836852455
1852300	1990	109.8478992	332.284452892455
1852300	1991	102.3603822	324.071723812455
1852300	1992	110.4034812	328.288897212455
1852300	1993	108.8662462	325.957368812455
1852300	1994	105.8726482	334.470612052455
1852300	1995	103.5918732	322.417838572455
1852300	1996	118.8259292	325.676406012455
1852300	1997	110.8583522	323.975557612455
1852300	1998	103.9133992	330.891246372455
1852300	1999	102.9328162	340.470910972455
1852300	2000	91.7418652	331.286785932455
1852300	2001	107.4824182	346.141410412455
1852300	2002	109.7582892	323.305816612455
1852300	2003	105.4465772	327.438473012455
1852300	2004	105.7273552	335.534019092455
1852300	2005	106.1314472	331.312324212455
1852300	2006	108.3774482	332.196555212455
1852300	2007	101.5848322	331.026473572455
1852300	2008	110.9340972	332.578572052455
1852300	2009	106.0866422	339.224947212455
1852300	2010	96.8459792	328.897785972455
1852300	2011	105.3659282	332.368969892455
1852500	1979	112.67662888	326.465906470081
1852500	1980	108.91942888	324.911934470082
1852500	1981	97.81296088	330.131662670081
1852500	1982	115.19337688	323.885714910081
1852500	1983	113.34165988	328.371469190081
1852500	1984	108.22452788	323.283587510081
1852500	1985	104.09885688	323.625402550082
1852500	1986	103.75044788	322.270890670081
1852500	1987	95.18377688	329.734249590082
1852500	1988	104.95612588	323.762136910082
1852500	1989	109.29663788	324.161423510081
1852500	1990	102.44129488	328.812831110082
1852500	1991	101.46071188	322.477112150081
1852500	1992	109.46199288	324.824036790082
1852500	1993	107.92475788	323.025148670082
1852500	1994	104.95206888	331.771658830081
1852500	1995	100.79269388	319.343629870081
1852500	1996	117.79781788	322.700237030081
1852500	1997	109.22494988	320.514077870081
1852500	1998	103.64291588	344.941971950082
1852500	1999	102.03015888	337.917326990082
1852500	2000	90.15028088	327.821925510081
1852500	2001	106.54989088	343.736576350081
1852500	2002	109.48183188	320.727060710081
1852500	2003	105.17310688	323.973612590081
1852500	2004	104.81573688	333.655063950082
1852500	2005	105.20788088	327.844083110081
1852500	2006	107.44193388	329.440130430081
1852500	2007	100.68516188	327.558232470082
1852500	2008	110.65465288	329.110330950082
1852500	2009	105.16307588	335.749944750082
1852500	2010	96.58146988	326.684143510082
1852500	2011	104.45132288	329.612545110081
1854000	1979	113.46570964	326.247117829993
1854000	1980	111.67373264	324.628912909993
1854000	1981	99.73794864	330.065004629993
1854000	1982	115.30249164	323.592551309993
1854000	1983	114.84953764	327.535523269993
1854000	1984	110.28094364	322.427357509993
1854000	1985	106.75160264	322.775933909993
1854000	1986	103.79982264	321.411279989993
1854000	1987	95.83545564	328.901684349993
1854000	1988	105.64962264	322.905906909993
1854000	1989	110.05286164	323.308574189993
1854000	1990	110.32766564	328.695462869993
1854000	1991	102.13329964	322.126476989993
1854000	1992	110.87727364	323.974568149993
1854000	1993	108.66604664	322.168918669993
1854000	1994	106.30760964	330.949235629993
1854000	1995	100.82713364	318.480638509993
1854000	1996	119.41322764	321.844007029993
1854000	1997	110.66711364	319.654467189993
1854000	1998	104.33342564	346.445822949993
1854000	1999	102.70573364	340.038335269993
1854000	2000	89.47787164	328.331856589993
1854000	2001	106.61718764	345.203239869993
1854000	2002	110.23805564	319.864069349993
1854000	2003	105.22845564	323.680448989993
1854000	2004	105.50923364	334.523347109993
1854000	2005	104.62209464	327.709811469993
1854000	2006	107.51221764	330.102192109993
1854000	2007	100.72258864	326.718905869993
1854000	2008	110.73688464	328.979439989993
1854000	2009	105.87449464	335.865843429993
1854000	2010	95.33065264	327.177171189993
1854000	2011	103.86254964	331.040513989993
1854400	1979	105.71904932	325.784714107935
1854400	1980	102.73441232	327.319909187935
1854400	1981	92.96696732	328.938114107935
1854400	1982	106.74742432	323.065914667935
1854400	1983	103.06489932	327.106926347935
