"WBIC","DATETIME","DEPTH","WTEMP"
804600,"2000-03-13",16,4.8
804600,"2000-03-13",17,4.8
804600,"2000-03-13",18,4.8
804600,"2000-03-13",19,4.8
804600,"2000-03-13",20,4.8
804600,"2000-03-13",21,4.8
804600,"2000-03-29",0,6.9
804600,"2000-03-29",1,6.2
804600,"2000-03-29",2,6
804600,"2000-03-29",3,6
804600,"2000-03-29",4,5.8
804600,"2000-03-29",5,5.8
804600,"2000-03-29",6,5.8
804600,"2000-03-29",7,5.8
804600,"2000-03-29",8,5.8
804600,"2000-03-29",9,5.8
804600,"2000-03-29",10,5.8
804600,"2000-03-29",11,5.8
804600,"2000-03-29",12,5.8
804600,"2000-03-29",13,5.7
804600,"2000-03-29",14,5.7
804600,"2000-03-29",15,5.7
804600,"2000-03-29",16,5.7
804600,"2000-03-29",17,5.7
804600,"2000-03-29",18,5.7
804600,"2000-03-29",19,5.6
804600,"2000-03-29",20,5.6
804600,"2000-03-29",21,5.6
804600,"2000-04-10",0,7.2
804600,"2000-04-10",1,7.2
804600,"2000-04-10",2,7.2
804600,"2000-04-10",3,7.2
804600,"2000-04-10",4,7.2
804600,"2000-04-10",5,7.2
804600,"2000-04-10",6,7.2
804600,"2000-04-10",7,7.2
804600,"2000-04-10",8,7.1
804600,"2000-04-10",9,7.1
804600,"2000-04-10",10,7.1
804600,"2000-04-10",11,7.1
804600,"2000-04-10",12,7.1
804600,"2000-04-10",13,7.1
804600,"2000-04-10",14,7.1
804600,"2000-04-10",15,7.1
804600,"2000-04-10",16,7.1
804600,"2000-04-10",17,7.1
804600,"2000-04-10",18,7.1
804600,"2000-04-10",19,7.1
804600,"2000-04-10",20,7.1
804600,"2000-04-10",21,7.1
804600,"2000-04-10",22,7.1
804600,"2000-04-25",0,11.2
804600,"2000-04-25",1,10.8
804600,"2000-04-25",2,10.3
804600,"2000-04-25",3,10.1
804600,"2000-04-25",4,9.9
804600,"2000-04-25",5,9.7
804600,"2000-04-25",6,9.5
804600,"2000-04-25",7,9.3
804600,"2000-04-25",8,9
804600,"2000-04-25",9,9
804600,"2000-04-25",10,9
804600,"2000-04-25",11,9
804600,"2000-04-25",12,8.8
804600,"2000-04-25",13,8.7
804600,"2000-04-25",14,8.7
804600,"2000-04-25",15,8.6
804600,"2000-04-25",16,8.5
804600,"2000-04-25",17,8.2
804600,"2000-04-25",18,8.2
804600,"2000-04-25",19,8.1
804600,"2000-04-25",20,8.1
804600,"2000-04-25",21,8
804600,"2000-04-25",22,8
804600,"2000-05-09",0,18.2
804600,"2000-05-09",1,18.2
804600,"2000-05-09",2,18.3
804600,"2000-05-09",3,18.1
804600,"2000-05-09",4,17.8
804600,"2000-05-09",5,17.2
804600,"2000-05-09",6,17
804600,"2000-05-09",7,12.8
804600,"2000-05-09",8,11.8
804600,"2000-05-09",9,10.8
804600,"2000-05-09",10,10.1
804600,"2000-05-09",11,9.9
804600,"2000-05-09",12,9.5
804600,"2000-05-09",13,9.3
804600,"2000-05-09",14,9.2
804600,"2000-05-09",15,9.1
804600,"2000-05-09",16,9
804600,"2000-05-09",17,9
804600,"2000-05-09",18,9
804600,"2000-05-09",19,9
804600,"2000-05-09",20,8.9
804600,"2000-05-09",21,8.9
804600,"2000-05-09",22,8.9
804600,"2000-05-22",0,15.4
804600,"2000-05-22",1,15.3
804600,"2000-05-22",2,15.3
804600,"2000-05-22",3,15.3
804600,"2000-05-22",4,15.3
804600,"2000-05-22",5,15.2
804600,"2000-05-22",6,15
804600,"2000-05-22",7,14.3
804600,"2000-05-22",7.5,13.7
804600,"2000-05-22",8,13.5
804600,"2000-05-22",8.5,13.4
804600,"2000-05-22",9,13
804600,"2000-05-22",9.5,12.8
804600,"2000-05-22",10,12.5
804600,"2000-05-22",10.5,12.2
804600,"2000-05-22",11,12.1
804600,"2000-05-22",11.5,11.7
804600,"2000-05-22",12,11.5
804600,"2000-05-22",13,11
804600,"2000-05-22",14,10.5
804600,"2000-05-22",15,10.3
804600,"2000-05-22",16,9.8
804600,"2000-05-22",17,9.7
804600,"2000-05-22",18,9.6
804600,"2000-05-22",19,9.5
804600,"2000-05-22",20,9.5
804600,"2000-05-22",21,9.5
804600,"2000-05-22",22,9.4
804600,"2000-05-22",22.5,9.4
804600,"2000-06-06",0,18.6
804600,"2000-06-06",1,17.8
804600,"2000-06-06",2,17.3
804600,"2000-06-06",3,16.9
804600,"2000-06-06",4,16.8
804600,"2000-06-06",5,16.8
804600,"2000-06-06",6,16.7
804600,"2000-06-06",7,16.7
804600,"2000-06-06",8,16.7
804600,"2000-06-06",9,16.6
804600,"2000-06-06",10,16.5
804600,"2000-06-06",10.5,15.8
804600,"2000-06-06",11,14.9
804600,"2000-06-06",11.5,14.3
804600,"2000-06-06",12,13.2
804600,"2000-06-06",12.5,12.8
804600,"2000-06-06",13,12.5
804600,"2000-06-06",13.5,12.1
804600,"2000-06-06",14,12.1
804600,"2000-06-06",15,11.8
804600,"2000-06-06",16,11.6
804600,"2000-06-06",17,11.3
804600,"2000-06-06",18,11.1
804600,"2000-06-06",19,11.1
804600,"2000-06-06",20,11
804600,"2000-06-06",21,10.9
804600,"2000-06-06",22,10.8
804600,"2000-06-06",22.3,10.8
804600,"2000-06-19",0,20.7
804600,"2000-06-19",1,20.6
804600,"2000-06-19",2,20.4
804600,"2000-06-19",3,20.2
804600,"2000-06-19",4,20
804600,"2000-06-19",5,19.6
804600,"2000-06-19",6,19.5
804600,"2000-06-19",7,19.4
804600,"2000-06-19",8,19.4
804600,"2000-06-19",9,19.3
804600,"2000-06-19",10,18.6
804600,"2000-06-19",11,17.1
804600,"2000-06-19",11.5,16.2
804600,"2000-06-19",12,15.2
804600,"2000-06-19",12.5,15.1
804600,"2000-06-19",13,13.5
804600,"2000-06-19",13.5,13.1
804600,"2000-06-19",14,12.8
804600,"2000-06-19",14.5,12.6
804600,"2000-06-19",15,12.5
804600,"2000-06-19",15.5,12.4
804600,"2000-06-19",16,12.2
804600,"2000-06-19",16.5,12.2
804600,"2000-06-19",17,12.1
804600,"2000-06-19",17.5,12
804600,"2000-06-19",18,11.9
804600,"2000-06-19",18.5,11.9
804600,"2000-06-19",19,11.9
804600,"2000-06-19",19.5,11.9
804600,"2000-06-19",20,11.8
804600,"2000-06-19",20.5,11.8
804600,"2000-06-19",21,11.8
804600,"2000-06-19",21.5,11.8
804600,"2000-06-19",22,11.8
804600,"2000-06-19",22.5,11.7
804600,"2000-06-19",22.9,11.7
804600,"2000-07-03",0,22.8
804600,"2000-07-03",1,22.6
804600,"2000-07-03",2,22.4
804600,"2000-07-03",3,22.3
804600,"2000-07-03",4,22.3
804600,"2000-07-03",5,22.2
804600,"2000-07-03",6,22.2
804600,"2000-07-03",7,22
804600,"2000-07-03",8,21.9
804600,"2000-07-03",9,21.5
804600,"2000-07-03",10,19.7
804600,"2000-07-03",10.5,19
804600,"2000-07-03",11,17.8
804600,"2000-07-03",11.5,17
804600,"2000-07-03",12,15.4
804600,"2000-07-03",12.5,14.7
804600,"2000-07-03",13,14.2
804600,"2000-07-03",14,13.6
804600,"2000-07-03",15,13.1
804600,"2000-07-03",16,12.8
804600,"2000-07-03",17,12.6
804600,"2000-07-03",18,12.5
804600,"2000-07-03",19,12.5
804600,"2000-07-03",20,12.5
804600,"2000-07-03",21,12.4
804600,"2000-07-03",22,12.3
804600,"2000-07-03",23,12.1
804600,"2000-07-17",0,26.1
804600,"2000-07-17",1,26.1
804600,"2000-07-17",2,26
804600,"2000-07-17",3,25.9
804600,"2000-07-17",4,25.7
804600,"2000-07-17",5,24.7
804600,"2000-07-17",6,23.1
804600,"2000-07-17",6.5,22.8
804600,"2000-07-17",7,22.5
804600,"2000-07-17",7.5,22.2
804600,"2000-07-17",8,21.4
804600,"2000-07-17",8.5,21.2
804600,"2000-07-17",9,19.9
804600,"2000-07-17",10,18.7
804600,"2000-07-17",11,17.2
804600,"2000-07-17",12,16.3
804600,"2000-07-17",13,15.1
804600,"2000-07-17",14,13.9
804600,"2000-07-17",15,13.7
804600,"2000-07-17",16,13.5
804600,"2000-07-17",17,13.3
804600,"2000-07-17",18,13.2
804600,"2000-07-17",19,13.1
804600,"2000-07-17",20,13.1
804600,"2000-07-17",21,13
804600,"2000-07-17",22,13
804600,"2000-07-17",22.5,12.9
804600,"2000-08-01",0,24.5
804600,"2000-08-01",1,23.6
804600,"2000-08-01",2,23.4
804600,"2000-08-01",3,23.3
804600,"2000-08-01",4,23.2
804600,"2000-08-01",5,23.2
804600,"2000-08-01",6,23.2
804600,"2000-08-01",7,23.2
804600,"2000-08-01",8,23.1
804600,"2000-08-01",8.5,22.3
804600,"2000-08-01",9,20.8
804600,"2000-08-01",9.5,19.1
804600,"2000-08-01",10,18.3
804600,"2000-08-01",10.5,17.6
804600,"2000-08-01",11,17.1
804600,"2000-08-01",12,16.3
804600,"2000-08-01",13,15.4
804600,"2000-08-01",14,14.7
804600,"2000-08-01",15,14.2
804600,"2000-08-01",16,13.9
804600,"2000-08-01",17,13.7
804600,"2000-08-01",18,13.6
804600,"2000-08-01",19,13.4
804600,"2000-08-01",20,13.3
804600,"2000-08-01",21,13.3
804600,"2000-08-01",22,13.3
804600,"2000-08-01",22.4,13.2
804600,"2000-08-16",0,25.2
804600,"2000-08-16",1,25.2
804600,"2000-08-16",2,25.2
804600,"2000-08-16",3,25.2
804600,"2000-08-16",4,25.2
804600,"2000-08-16",5,25.2
804600,"2000-08-16",6,25.2
804600,"2000-08-16",6.5,25.1
804600,"2000-08-16",7,24.1
804600,"2000-08-16",7.5,22.9
804600,"2000-08-16",8,22.7
804600,"2000-08-16",8.5,22.3
804600,"2000-08-16",9,21.7
804600,"2000-08-16",9.5,20.9
804600,"2000-08-16",10,20
804600,"2000-08-16",10.5,18.8
804600,"2000-08-16",11,17.6
804600,"2000-08-16",11.5,17
804600,"2000-08-16",12,16.4
804600,"2000-08-16",13,15.5
804600,"2000-08-16",14,15
804600,"2000-08-16",15,14.3
804600,"2000-08-16",16,13.9
804600,"2000-08-16",17,13.8
804600,"2000-08-16",18,13.7
804600,"2000-08-16",19,13.7
804600,"2000-08-16",20,13.6
804600,"2000-08-16",21,13.6
804600,"2000-08-16",22,13.5
804600,"2000-08-16",22.1,13.5
804600,"2000-08-28",0,24.1
804600,"2000-08-28",1,24
804600,"2000-08-28",2,24
804600,"2000-08-28",3,23.9
804600,"2000-08-28",4,23.7
804600,"2000-08-28",4.5,23.6
804600,"2000-08-28",5,23.6
804600,"2000-08-28",5.5,23.4
804600,"2000-08-28",6,23.1
804600,"2000-08-28",6.5,23.1
804600,"2000-08-28",7,23.1
804600,"2000-08-28",7.5,23
804600,"2000-08-28",8,22.8
804600,"2000-08-28",8.5,22
804600,"2000-08-28",9,21.6
804600,"2000-08-28",10,20
804600,"2000-08-28",11,18.8
804600,"2000-08-28",12,16.6
804600,"2000-08-28",13,15.7
804600,"2000-08-28",14,15.1
804600,"2000-08-28",15,14.6
804600,"2000-08-28",16,14.3
804600,"2000-08-28",17,14.1
804600,"2000-08-28",18,13.9
804600,"2000-08-28",19,13.8
804600,"2000-08-28",20,13.7
804600,"2000-08-28",21,13.7
804600,"2000-08-28",22,13.6
804600,"2000-08-28",22.3,13.6
804600,"2000-09-25",0,17.4
804600,"2000-09-25",1,17.4
804600,"2000-09-25",2,17.5
804600,"2000-09-25",3,17.5
804600,"2000-09-25",4,17.5
804600,"2000-09-25",5,17.5
804600,"2000-09-25",6,17.5
804600,"2000-09-25",7,17.5
804600,"2000-09-25",8,17.5
804600,"2000-09-25",9,17.5
804600,"2000-09-25",10,17.5
804600,"2000-09-25",11,17.4
804600,"2000-09-25",12,17.4
804600,"2000-09-25",13,17.4
804600,"2000-09-25",13.5,17.3
804600,"2000-09-25",14,17.1
804600,"2000-09-25",14.5,15.7
804600,"2000-09-25",15,14.7
804600,"2000-09-25",15.5,14.4
804600,"2000-09-25",16,14.3
804600,"2000-09-25",16.5,14.2
804600,"2000-09-25",17,14.2
804600,"2000-09-25",17.5,14.1
804600,"2000-09-25",18,14.1
804600,"2000-09-25",19,14
804600,"2000-09-25",20,13.9
804600,"2000-09-25",21,13.8
804600,"2000-09-25",22,13.6
804600,"2000-09-25",22.2,13.6
804600,"2000-10-24",0,15.6
804600,"2000-10-24",1,15.2
804600,"2000-10-24",2,14.8
804600,"2000-10-24",3,14.7
804600,"2000-10-24",4,14.5
804600,"2000-10-24",5,14.4
804600,"2000-10-24",6,14.2
804600,"2000-10-24",7,14.1
804600,"2000-10-24",8,14.1
804600,"2000-10-24",9,14
804600,"2000-10-24",10,14
804600,"2000-10-24",11,14
804600,"2000-10-24",12,14
804600,"2000-10-24",13,14
804600,"2000-10-24",14,13.9
804600,"2000-10-24",15,13.9
804600,"2000-10-24",16,13.9
804600,"2000-10-24",17,13.9
804600,"2000-10-24",18,13.9
804600,"2000-10-24",19,13.9
804600,"2000-10-24",20,13.8
804600,"2000-10-24",21,13.8
804600,"2000-10-24",22,13
804600,"2000-11-27",0,4.2
804600,"2000-11-27",1,4.3
804600,"2000-11-27",2,4.3
804600,"2000-11-27",3,4.4
804600,"2000-11-27",4,4.4
804600,"2000-11-27",5,4.4
804600,"2000-11-27",6,4.4
804600,"2000-11-27",7,4.4
804600,"2000-11-27",8,4.4
804600,"2000-11-27",9,4.4
804600,"2000-11-27",10,4.4
804600,"2000-11-27",11,4.4
804600,"2000-11-27",12,4.4
804600,"2000-11-27",13,4.4
804600,"2000-11-27",14,4.4
804600,"2000-11-27",15,4.4
804600,"2000-11-27",16,4.4
804600,"2000-11-27",17,4.4
804600,"2000-11-27",18,4.4
804600,"2000-11-27",19,4.4
804600,"2000-11-27",20,4.4
804600,"2000-11-27",20.5,4.4
804600,"2001-01-15",0,0.5
804600,"2001-01-15",1,0.9
804600,"2001-01-15",2,1.1
804600,"2001-01-15",3,1.3
804600,"2001-01-15",4,1.6
804600,"2001-01-15",5,1.8
804600,"2001-01-15",6,2.1
804600,"2001-01-15",7,2.2
804600,"2001-01-15",8,2.3
804600,"2001-01-15",9,2.5
804600,"2001-01-15",10,2.6
804600,"2001-01-15",11,2.7
804600,"2001-01-15",12,2.9
804600,"2001-01-15",13,3
804600,"2001-01-15",14,3
804600,"2001-01-15",15,3.2
804600,"2001-01-15",16,3.4
804600,"2001-01-15",16.5,3.5
804600,"2001-04-09",0,6
804600,"2001-04-09",1,5.9
804600,"2001-04-09",2,5.9
804600,"2001-04-09",3,5.8
804600,"2001-04-09",4,5.8
804600,"2001-04-09",5,5.8
804600,"2001-04-09",6,5.8
804600,"2001-04-09",7,5.8
804600,"2001-04-09",8,5.8
804600,"2001-04-09",9,5.8
804600,"2001-04-09",10,5.8
804600,"2001-04-09",11,5.8
804600,"2001-04-09",12,5.8
804600,"2001-04-09",13,5.8
804600,"2001-04-09",14,5.8
804600,"2001-04-09",15,5.8
804600,"2001-04-09",16,5.8
804600,"2001-04-09",17,5.8
804600,"2001-04-09",18,5.8
804600,"2001-04-09",19,5.8
804600,"2001-04-09",20,5.8
804600,"2001-04-09",21,5.8
804600,"2001-04-09",21.4,5.7
804600,"2001-04-25",0,10.5
804600,"2001-04-25",1,10.5
804600,"2001-04-25",2,10.4
804600,"2001-04-25",3,10.4
804600,"2001-04-25",4,10.4
804600,"2001-04-25",5,10.4
804600,"2001-04-25",6,10.4
804600,"2001-04-25",7,10.3
804600,"2001-04-25",8,10.3
804600,"2001-04-25",9,10.3
804600,"2001-04-25",10,10.3
804600,"2001-04-25",11,10.2
804600,"2001-04-25",12,10.1
804600,"2001-04-25",13,9.8
804600,"2001-04-25",14,9.8
804600,"2001-04-25",15,9.7
804600,"2001-04-25",16,9.7
804600,"2001-04-25",17,9.7
804600,"2001-04-25",18,9.7
804600,"2001-04-25",19,9.7
804600,"2001-04-25",20,9.6
804600,"2001-04-25",21,9.5
804600,"2001-04-25",21.7,9.5
804600,"2001-05-09",0,14.6
804600,"2001-05-09",1,14.4
804600,"2001-05-09",2,14.3
804600,"2001-05-09",3,14.2
804600,"2001-05-09",4,14.2
804600,"2001-05-09",5,14.1
804600,"2001-05-09",6,14.1
804600,"2001-05-09",7,14.1
804600,"2001-05-09",8,14
804600,"2001-05-09",9,14
804600,"2001-05-09",10,13.9
804600,"2001-05-09",11,13.9
804600,"2001-05-09",12,13.8
804600,"2001-05-09",13,13.8
804600,"2001-05-09",14,13.3
804600,"2001-05-09",14.5,13
804600,"2001-05-09",15,12.7
804600,"2001-05-09",15.5,12.5
804600,"2001-05-09",16,12.5
804600,"2001-05-09",16.5,12.3
804600,"2001-05-09",17,11.9
804600,"2001-05-09",17.5,11.8
804600,"2001-05-09",18,11.8
804600,"2001-05-09",19,11.7
804600,"2001-05-09",20,11.6
804600,"2001-05-09",21,11.6
804600,"2001-05-09",21.9,11.4
804600,"2001-05-21",0,19.4
804600,"2001-05-21",1,19.5
804600,"2001-05-21",2,19.5
804600,"2001-05-21",3,19.5
804600,"2001-05-21",4,19.5
804600,"2001-05-21",4.5,19.2
804600,"2001-05-21",5,18.2
804600,"2001-05-21",5.5,17.9
804600,"2001-05-21",6,17.8
804600,"2001-05-21",6.5,17.3
804600,"2001-05-21",7,16.8
804600,"2001-05-21",7.5,16.5
804600,"2001-05-21",8,16.3
804600,"2001-05-21",8.5,16
804600,"2001-05-21",9,15.6
804600,"2001-05-21",9.5,15.4
804600,"2001-05-21",10,15.2
804600,"2001-05-21",10.5,14.9
804600,"2001-05-21",11,14.5
804600,"2001-05-21",11.5,14.1
804600,"2001-05-21",12,13.8
804600,"2001-05-21",12.5,13.7
804600,"2001-05-21",13,13.6
804600,"2001-05-21",13.5,13.5
804600,"2001-05-21",14,13.5
804600,"2001-05-21",15,13.3
804600,"2001-05-21",16,13.1
804600,"2001-05-21",17,13
804600,"2001-05-21",18,13
804600,"2001-05-21",19,13
804600,"2001-05-21",20,13
804600,"2001-05-21",21,12.9
804600,"2001-05-21",21.1,12.8
804600,"2001-06-04",0,15.6
804600,"2001-06-04",1,15.7
804600,"2001-06-04",2,15.7
804600,"2001-06-04",3,15.7
804600,"2001-06-04",4,15.8
804600,"2001-06-04",5,15.8
804600,"2001-06-04",6,15.8
804600,"2001-06-04",7,15.8
804600,"2001-06-04",8,15.8
804600,"2001-06-04",9,15.8
804600,"2001-06-04",10,15.8
804600,"2001-06-04",11,15.8
804600,"2001-06-04",12,15.6
804600,"2001-06-04",12.5,15.3
804600,"2001-06-04",13,14.8
804600,"2001-06-04",13.5,14.7
804600,"2001-06-04",14,14.5
804600,"2001-06-04",14.5,14.4
804600,"2001-06-04",15,14.1
804600,"2001-06-04",15.5,13.9
804600,"2001-06-04",16,13.8
804600,"2001-06-04",17,13.6
804600,"2001-06-04",18,13.5
804600,"2001-06-04",19,13.4
804600,"2001-06-04",20,13.3
804600,"2001-06-04",21,13.3
804600,"2001-06-04",21.9,13
804600,"2001-06-18",0,21
804600,"2001-06-18",1,20.9
804600,"2001-06-18",2,20.9
804600,"2001-06-18",3,20.9
804600,"2001-06-18",4,20.9
804600,"2001-06-18",5,20.8
804600,"2001-06-18",6,20.6
804600,"2001-06-18",7,20.6
804600,"2001-06-18",8,20.5
804600,"2001-06-18",8.5,16.5
804600,"2001-06-18",9,16.1
804600,"2001-06-18",9.5,15.9
804600,"2001-06-18",10,15.6
804600,"2001-06-18",11,15.5
804600,"2001-06-18",12,15.3
804600,"2001-06-18",13,14.9
804600,"2001-06-18",14,14.8
804600,"2001-06-18",15,14.8
804600,"2001-06-18",16,14.8
804600,"2001-06-18",17,14.7
804600,"2001-06-18",18,14.7
804600,"2001-06-18",19,14.6
804600,"2001-06-18",20,14.6
804600,"2001-06-18",21,14.6
804600,"2001-06-18",22,14.6
804600,"2001-06-18",22.1,14.5
804600,"2001-07-02",0,23.8
804600,"2001-07-02",1,23.8
804600,"2001-07-02",2,23.8
804600,"2001-07-02",3,23.8
804600,"2001-07-02",4,23.7
804600,"2001-07-02",5,23.7
804600,"2001-07-02",5.5,23.5
804600,"2001-07-02",6,22.6
804600,"2001-07-02",6.5,22.1
804600,"2001-07-02",7,21.4
804600,"2001-07-02",7.5,20.7
804600,"2001-07-02",8,20.2
804600,"2001-07-02",8.5,19.5
804600,"2001-07-02",9,18.7
804600,"2001-07-02",9.5,18
804600,"2001-07-02",10,17.2
804600,"2001-07-02",10.5,16.6
804600,"2001-07-02",11,16
804600,"2001-07-02",11.5,15.8
804600,"2001-07-02",12,15.6
804600,"2001-07-02",13,15.2
804600,"2001-07-02",14,15.1
804600,"2001-07-02",15,14.8
804600,"2001-07-02",16,14.7
804600,"2001-07-02",17,14.7
804600,"2001-07-02",18,14.7
804600,"2001-07-02",19,14.6
804600,"2001-07-02",20,14.6
804600,"2001-07-02",21,14.6
804600,"2001-07-02",22,14.4
804600,"2001-07-02",22.1,14.4
804600,"2001-07-17",0,28.1
804600,"2001-07-17",1,26.9
804600,"2001-07-17",2,26.2
804600,"2001-07-17",3,26
804600,"2001-07-17",4,25.9
804600,"2001-07-17",4.5,25.7
804600,"2001-07-17",5,24.1
804600,"2001-07-17",5.5,23.7
804600,"2001-07-17",6,23.2
804600,"2001-07-17",6.5,22.6
804600,"2001-07-17",7,22.3
804600,"2001-07-17",7.5,22.2
804600,"2001-07-17",8,21.9
804600,"2001-07-17",8.5,20.7
804600,"2001-07-17",9,19.7
804600,"2001-07-17",9.5,19.1
804600,"2001-07-17",10,18
804600,"2001-07-17",10.5,17.6
804600,"2001-07-17",11,16
804600,"2001-07-17",11.5,15.9
804600,"2001-07-17",12,15.7
804600,"2001-07-17",13,15.4
804600,"2001-07-17",14,15.3
804600,"2001-07-17",15,15.2
804600,"2001-07-17",16,15.1
804600,"2001-07-17",17,15
804600,"2001-07-17",18,14.9
804600,"2001-07-17",19,14.8
804600,"2001-07-17",20,14.8
804600,"2001-07-17",21,14.7
804600,"2001-07-17",22,14.6
804600,"2001-07-30",0,27.1
804600,"2001-07-30",1,26.5
804600,"2001-07-30",2,26
804600,"2001-07-30",3,25.3
804600,"2001-07-30",4,24.8
804600,"2001-07-30",5,24.8
804600,"2001-07-30",6,24.3
804600,"2001-07-30",6.5,23.8
804600,"2001-07-30",7,22.5
804600,"2001-07-30",7.5,21.8
804600,"2001-07-30",8,21.2
804600,"2001-07-30",8.5,20.7
804600,"2001-07-30",9,19.6
804600,"2001-07-30",9.5,19
804600,"2001-07-30",10,17.1
804600,"2001-07-30",10.5,16.6
804600,"2001-07-30",11,16.1
804600,"2001-07-30",11.5,15.9
804600,"2001-07-30",12,15.7
804600,"2001-07-30",13,15.4
804600,"2001-07-30",14,15
804600,"2001-07-30",15,14.9
804600,"2001-07-30",16,14.8
804600,"2001-07-30",17,14.8
804600,"2001-07-30",18,14.7
804600,"2001-07-30",19,14.7
804600,"2001-07-30",20,14.7
804600,"2001-07-30",21,14.7
804600,"2001-07-30",21.9,14.5
804600,"2001-08-13",0,26.7
804600,"2001-08-13",1,26.7
804600,"2001-08-13",2,26.7
804600,"2001-08-13",3,26.6
804600,"2001-08-13",4,26.6
804600,"2001-08-13",5,26.6
804600,"2001-08-13",6,26.5
804600,"2001-08-13",7,25.9
804600,"2001-08-13",7.5,25.4
804600,"2001-08-13",8,22.6
804600,"2001-08-13",8.5,21.3
804600,"2001-08-13",9,20
804600,"2001-08-13",9.5,19.1
804600,"2001-08-13",10,18.4
804600,"2001-08-13",10.5,17.7
804600,"2001-08-13",11,17
804600,"2001-08-13",11.5,16.4
804600,"2001-08-13",12,16.1
804600,"2001-08-13",12.5,15.8
804600,"2001-08-13",13,15.6
804600,"2001-08-13",13.5,15.5
804600,"2001-08-13",14,15.5
804600,"2001-08-13",14.5,15.4
804600,"2001-08-13",15,15.3
804600,"2001-08-13",15.5,15.2
804600,"2001-08-13",16,15.2
804600,"2001-08-13",16.5,15.1
804600,"2001-08-13",17,15.1
804600,"2001-08-13",17.5,15.1
804600,"2001-08-13",18,15.1
804600,"2001-08-13",18.5,14.9
804600,"2001-08-13",19,14.9
804600,"2001-08-13",19.5,14.9
804600,"2001-08-13",20,14.9
804600,"2001-08-13",20.5,14.8
804600,"2001-08-13",21,15
804600,"2001-08-13",21.5,14.9
804600,"2001-08-13",22,14.8
804600,"2001-08-27",0,24
804600,"2001-08-27",1,24
804600,"2001-08-27",2,23.9
804600,"2001-08-27",3,23.9
804600,"2001-08-27",4,23.9
804600,"2001-08-27",5,23.7
804600,"2001-08-27",5.5,23.6
804600,"2001-08-27",6,23.4
804600,"2001-08-27",6.5,23.3
804600,"2001-08-27",7,23.2
804600,"2001-08-27",7.5,23
804600,"2001-08-27",8,22.6
804600,"2001-08-27",8.5,22.3
804600,"2001-08-27",9,20.9
804600,"2001-08-27",9.5,19.4
804600,"2001-08-27",10,18.5
804600,"2001-08-27",10.5,18
804600,"2001-08-27",11,17
804600,"2001-08-27",11.5,16.4
804600,"2001-08-27",12,16.1
804600,"2001-08-27",12.5,15.2
804600,"2001-08-27",13,15.5
804600,"2001-08-27",13.5,15.3
804600,"2001-08-27",14,15.2
804600,"2001-08-27",14.5,15.1
804600,"2001-08-27",15,15
804600,"2001-08-27",15.5,14.9
804600,"2001-08-27",16,14.8
804600,"2001-08-27",16.5,14.8
804600,"2001-08-27",17,14.8
804600,"2001-08-27",17.5,14.8
804600,"2001-08-27",18,14.8
804600,"2001-08-27",18.5,14.7
804600,"2001-08-27",19,14.7
804600,"2001-08-27",19.5,14.7
804600,"2001-08-27",20,14.7
804600,"2001-08-27",20.6,14.5
804600,"2001-09-26",0,17
804600,"2001-09-26",1,17.1
804600,"2001-09-26",2,17.2
804600,"2001-09-26",3,17.2
804600,"2001-09-26",4,17.2
804600,"2001-09-26",5,17.2
804600,"2001-09-26",6,17.2
804600,"2001-09-26",7,17.2
804600,"2001-09-26",8,17.2
804600,"2001-09-26",9,17.2
804600,"2001-09-26",10,17.2
804600,"2001-09-26",11,17.2
804600,"2001-09-26",12,17.1
804600,"2001-09-26",13,17.1
804600,"2001-09-26",14,17
804600,"2001-09-26",15,16.9
804600,"2001-09-26",15.5,16.7
804600,"2001-09-26",16,16.2
804600,"2001-09-26",16.5,15.9
804600,"2001-09-26",17,15.4
804600,"2001-09-26",17.5,15.2
804600,"2001-09-26",18,14.9
804600,"2001-09-26",19,14.8
804600,"2001-09-26",20,14.7
804600,"2001-09-26",21,14.7
804600,"2001-09-26",22,14.6
804600,"2001-09-26",22.8,14.5
804600,"2001-10-22",0,13.1
804600,"2001-10-22",1,13.1
804600,"2001-10-22",2,13
804600,"2001-10-22",3,12.9
804600,"2001-10-22",4,12.9
804600,"2001-10-22",5,12.9
804600,"2001-10-22",6,12.9
804600,"2001-10-22",7,12.9
804600,"2001-10-22",8,12.9
804600,"2001-10-22",9,12.8
804600,"2001-10-22",10,12.8
804600,"2001-10-22",11,12.8
804600,"2001-10-22",12,12.8
804600,"2001-10-22",13,12.8
804600,"2001-10-22",14,12.8
804600,"2001-10-22",15,12.8
804600,"2001-10-22",16,12.8
804600,"2001-10-22",17,12.8
804600,"2001-10-22",18,12.7
804600,"2001-10-22",19,12.7
804600,"2001-10-22",20,12.7
804600,"2001-10-22",21,12.7
804600,"2001-10-22",21.9,21.7
804600,"2001-11-26",0,8.6
804600,"2001-11-26",1,8.7
804600,"2001-11-26",2,8.8
804600,"2001-11-26",3,8.8
804600,"2001-11-26",4,8.9
804600,"2001-11-26",5,8.9
804600,"2001-11-26",6,8.9
804600,"2001-11-26",7,8.9
804600,"2001-11-26",8,9
804600,"2001-11-26",9,9
804600,"2001-11-26",10,9
804600,"2001-11-26",11,9
804600,"2001-11-26",12,9
804600,"2001-11-26",13,9
804600,"2001-11-26",14,9
804600,"2001-11-26",15,9
804600,"2001-11-26",16,9
804600,"2001-11-26",17,9
